Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Coach,Ronnie,Ronnie,string,Ronnie,existing-code,js/sim/staff/coaching-carousel.js,22,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Rooks,Rooks,string,Rooks,existing-code,js/sim/staff/coaching-carousel.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Rusty,Rusty,string,Rusty,existing-code,js/sim/staff/coaching-carousel.js,22,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,S Coach,S Coach,string,S Coach,existing-code,app.js,381,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,salaryK,Salary K,string,700,existing-code,js/sim/tests/reducers-tests.js,74,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,scheme,Scheme,string,0.90,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,schemeFit,Scheme Fit,string,0.5,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,scholarshipUsed,Scholarship Used,string,1,existing-code,js/sim/tests/reducers-tests.js,86,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,schoolSupport,School Support,string,14,existing-code,js/sim/tests/dev-engine-tests.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,seed,Seed,string,career.seed,existing-code,app.js,10780,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,snapsPctVsExpected,Snaps Pct Vs Expected,string,30,existing-code,js/sim/tests/portal-v2-tests.js,44,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,sortable,Sortable,string,false,existing-code,app.js,6806,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Special Teams Coordinator,Special Teams Coordinator,string,Special Teams Coordinator,existing-code,app.js,382,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,ST Coach,St Coach,string,ST Coach,existing-code,app.js,1025,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,stamina,Stamina,string,10,existing-code,app.js,263,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Stan,Stan,string,Stan,existing-code,js/sim/staff/coaching-carousel.js,21,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,stars,Stars,string,4-star,existing-code,js/sim/tests/m18-tests.js,86,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,startYear,Start Year,string,career.startYear,existing-code,app.js,10780,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,statBlend,Stat Blend,string,edge,existing-code,js/sim/awards/awards-engine.js,25,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,state,State,string,{,existing-code,js/sim/tests/coaching-carousel-tests.js,94,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,status,Status,string,`${rows.length,existing-code,app.js,6895,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,STC,Stc,string,STC,existing-code,js/sim/staff/coaching-carousel.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Stovall,Stovall,string,Stovall,existing-code,js/sim/staff/coaching-carousel.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,strength,Strength,string,10,existing-code,app.js,263,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Strength Coach,Strength Coach,string,Strength Coach,existing-code,app.js,1025,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,strongRelationships,Strong Relationships,string,75,existing-code,js/sim/tests/portal-v2-tests.js,11,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Sundberg,Sundberg,string,Sundberg,existing-code,js/sim/staff/coaching-carousel.js,28,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,tabs,Tabs,string,STAFF_TABS,existing-code,app.js,6867,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,tactical,Tactical,string,tactical,existing-code,js/sim/staff/coaching-carousel.js,37,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,tag,Tag,string,TOP 25,existing-code,js/m0/foundation.js,842,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Tate,Tate,string,Tate,existing-code,js/sim/staff/coaching-carousel.js,22,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,TE Coach,Te Coach,string,TE Coach,existing-code,app.js,380,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,teamWinPct,Team Win Pct,string,0.25,existing-code,js/sim/tests/awards-tests.js,25,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,teamwork,Teamwork,string,10,existing-code,app.js,262,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,tenureYears,Tenure Years,string,sch.hcTenureYears,existing-code,app.js,7320,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,title,Title,string,HC Visit Confirmed,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,totalChampionships,Total Championships,string,0,existing-code,js/sim/archive/alumni-archive.js,199,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,totalCoaches,Total Coaches,string,0,existing-code,js/sim/archive/alumni-archive.js,199,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,totalCoyAwards,Total Coy Awards,string,0,existing-code,js/sim/archive/alumni-archive.js,199,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,totalSeasons,Total Seasons,string,0,existing-code,js/sim/archive/alumni-archive.js,199,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,transferRisk,Transfer Risk,string,60,existing-code,js/sim/tests/portal-v2-tests.js,152,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,trueRating,True Rating,string,75,existing-code,js/sim/tests/m18-tests.js,87,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Truitt,Truitt,string,Truitt,existing-code,js/sim/staff/coaching-carousel.js,28,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,type,Type,string,HIRE_COACH,existing-code,js/sim/tests/reducers-tests.js,74,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,value,Value,string,String((data.staff || []).length),existing-code,app.js,6862,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Vance,Vance,string,Vance,existing-code,js/sim/staff/coaching-carousel.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,version,Version,string,SAVE_SCHEMA_VERSION,existing-code,app.js,10591,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Vinson,Vinson,string,Vinson,existing-code,js/sim/staff/coaching-carousel.js,28,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,vis,Vis,string,scouted,existing-code,app.js,538,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,vision,Vision,string,10,existing-code,app.js,262,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Voss,Voss,string,Voss,existing-code,js/sim/staff/coaching-carousel.js,28,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Wayne,Wayne,string,Wayne,existing-code,js/sim/staff/coaching-carousel.js,21,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,week,Week,string,10,existing-code,js/sim/tests/portal-v2-tests.js,78,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,weekIndex,Week Index,string,1,existing-code,js/sim/tests/m18-tests.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Whitaker,Whitaker,string,Whitaker,existing-code,js/sim/staff/coaching-carousel.js,28,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,Whitfield,Whitfield,string,Whitfield,existing-code,js/sim/staff/coaching-carousel.js,25,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,width,Width,string,220,existing-code,app.js,6804,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,windows,Windows,string,[{ openWeek: 16,existing-code,js/sim/tests/portal-v2-tests.js,78,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,winning,Winning,string,0.70,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,winPct,Win Pct,string,0.5,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,wins,Wins,string,2,existing-code,js/sim/tests/coaching-carousel-tests.js,47,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,workEthic,Work Ethic,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,workRate,Work Rate,string,10,existing-code,app.js,261,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,WR Coach,Wr Coach,string,WR Coach,existing-code,app.js,380,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,WR_COACH,Wr Coach,string,WR_COACH,existing-code,js/sim/staff/coaching-carousel.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Coach,years,Years,string,3,existing-code,js/sim/tests/reducers-tests.js,74,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
