Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Program,specialTeams,Special Teams,string,11,mock-only,data/demo-world.js,354,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,sponsorshipPower,Sponsorship Power,string,13,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,sportsScienceSupport,Sports Science Support,string,14,mock-only,data/demo-world.js,404,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,stars,Stars,string,4-star,existing-code,js/sim/tests/m18-tests.js,86,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,startYear,Start Year,string,career.startYear,existing-code,app.js,10780,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,state,State,string,carouselState,existing-code,app.js,7280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,status,Status,string,Analytics workspace,existing-code,app.js,7960,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,Stonewall,Stonewall,string,Stonewall,existing-code,app.js,9503,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,strengthConditioning,Strength Conditioning,string,12,mock-only,data/demo-world.js,354,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,studentSupport,Student Support,string,16,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,sub,Sub,string,`${myProgram.shortName,existing-code,app.js,6693,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,summary,Summary,string,Conf champs,existing-code,js/sim/tests/scrapbook-tests.js,70,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,Summit,Summit,string,Summit,existing-code,app.js,9502,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,Sundown,Sundown,string,Sundown,existing-code,app.js,9501,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,tabs,Tabs,string,DG.renderTabBar({ tabs: PORTAL_TABS,existing-code,app.js,6696,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,teamId,Team Id,string,tid,existing-code,harness/soak.js,154,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,Tech,Tech,string,Tech,existing-code,app.js,9506,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,tenureYears,Tenure Years,string,sch.hcTenureYears,existing-code,app.js,7320,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,tier,Tier,string,G5,existing-code,js/sim/realignment/realignment-engine.js,37,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,toConf,To Conf,string,big10,existing-code,js/sim/tests/realignment-tests.js,150,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,totals,Totals,string,{,existing-code,js/sim/tests/alumni-tests.js,71,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,tradition,Tradition,string,14,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,transferFriendliness,Transfer Friendliness,string,13,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,transitAccess,Transit Access,string,11,mock-only,data/demo-world.js,449,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,travelBurden,Travel Burden,string,10,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,turfQuality,Turf Quality,string,16,mock-only,data/demo-world.js,447,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,University,University,string,University,existing-code,app.js,9506,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,value,Value,string,state.posFilter,existing-code,app.js,6364,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,vis,Vis,string,staffOpinion,existing-code,app.js,602,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,volatility,Volatility,string,1,existing-code,js/sim/tests/ai-school-tests.js,49,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,weatherAdvantage,Weather Advantage,string,11,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,weatherControl,Weather Control,string,12,mock-only,data/demo-world.js,447,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,week,Week,string,data.seasonState.currentGameIndex,existing-code,app.js,5355,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,weekIndex,Week Index,string,1,existing-code,js/sim/tests/m18-tests.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,weight,Weight,string,Math.max(1,existing-code,js/sim/recruiting/ai-recruiting.js,33,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,Western,Western,string,Western,existing-code,app.js,9501,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,width,Width,string,220,existing-code,app.js,6804,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,win,Win,string,result.win,existing-code,app.js,5355,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,winning,Winning,string,0.6,existing-code,js/sim/tests/m18-tests.js,19,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Program,year,Year,string,currentSeasonYear(),existing-code,app.js,7365,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
