Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Recruit,Rivers,Rivers,string,Rivers,existing-code,app.js,141,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,role,Role,string,Recruiting Coordinator,existing-code,app.js,2898,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Roster,Roster,string,cat-roster,existing-code,app.js,11379,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,rosterQuality,Roster Quality,string,50,existing-code,app.js,3872,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,round,Round,string,1,existing-code,js/sim/draft/draft-engine.js,18,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Rowan,Rowan,string,Rowan,existing-code,app.js,116,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,rowKey,Row Key,string,(r) => r.id,existing-code,app.js,6618,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,rows,Rows,string,visible,existing-code,app.js,6618,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,runnerUpId,Runner Up Id,string,evt.runnerUpId,existing-code,app.js,3280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,salaryK,Salary K,string,800,existing-code,js/sim/tests/reducers-tests.js,87,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Santos,Santos,string,Santos,existing-code,app.js,140,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,scheme,Scheme,string,0.90,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,schemeFit,Scheme Fit,string,0.5,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,schemeTag,Scheme Tag,string,Pro-Style / Power Run,existing-code,app.js,66,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,scholarshipUsed,Scholarship Used,string,1,existing-code,js/sim/tests/reducers-tests.js,86,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,school,School,string,"{ id: ""rich",existing-code,js/sim/tests/ai-nil-tests.js,85,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,schoolId,School Id,string,evt.schoolId,existing-code,app.js,3280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,schoolName,School Name,string,A,existing-code,js/sim/tests/m18-tests.js,37,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,schoolsActed,Schools Acted,string,acting.length,existing-code,js/sim/recruiting/ai-recruiting.js,149,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,scoutingCurrent,Scouting Current,string,14,mock-only,data/demo-world.js,355,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,search,Search,string,search,existing-code,app.js,6423,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,seed,Seed,string,1,existing-code,js/sim/tests/reducers-tests.js,103,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,sentiment,Sentiment,string,neutral,existing-code,js/sim/media/voices-engine.js,70,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,severity,Severity,string,major,existing-code,js/sim/tests/m18-tests.js,131,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,shortName,Short Name,string,`T${i,existing-code,js/sim/tests/m18-tests.js,82,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Sloan,Sloan,string,Sloan,existing-code,app.js,132,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,sort,Sort,string,state.sort,existing-code,app.js,6619,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Southeast,Southeast,string,Southeast,existing-code,app.js,148,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,specialTeams,Special Teams,string,11,mock-only,data/demo-world.js,354,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,sponsorshipPower,Sponsorship Power,string,13,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,sportsScienceSupport,Sports Science Support,string,14,mock-only,data/demo-world.js,404,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Staff,Staff,string,cat-staff,existing-code,app.js,11379,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,staffDelegation,Staff Delegation,string,14,mock-only,data/demo-world.js,359,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,stagnationRisk,Stagnation Risk,string,0.22,existing-code,js/sim/dev/dev-engine.js,33,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,startingPath,Starting Path,string,startingPath,existing-code,app.js,371,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Steady,Steady,string,Steady Developer,existing-code,app.js,364,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,strengthConditioning,Strength Conditioning,string,12,mock-only,data/demo-world.js,354,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,studentSupport,Student Support,string,16,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,suitorCount,Suitor Count,string,(prospect.suitors || []).length,existing-code,harness/scenarios/registry.js,84,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,suitors,Suitors,string,[,existing-code,js/sim/tests/m18-tests.js,36,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,summary,Summary,string,commit,existing-code,js/sim/tests/m18-tests.js,131,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,tabs,Tabs,string,[,existing-code,app.js,6600,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,tag,Tag,string,TOP 25,existing-code,js/m0/foundation.js,842,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,targetView,Target View,string,roster,existing-code,app.js,7586,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Tariq,Tariq,string,Tariq,existing-code,app.js,107,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,teaching,Teaching,string,15,mock-only,data/demo-world.js,358,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Texas,Texas,string,Texas,existing-code,app.js,148,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,title,Title,string,HC Visit Confirmed,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,trace,Trace,string,[],mock-only,data/fbs-world.js,549,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,tradition,Tradition,string,14,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,transferFriendliness,Transfer Friendliness,string,13,mock-only,data/demo-world.js,402,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,travelBurden,Travel Burden,string,10,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Tristan,Tristan,string,Tristan,existing-code,app.js,118,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,trueRating,True Rating,string,75,existing-code,js/sim/tests/m18-tests.js,87,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Turner,Turner,string,Turner,existing-code,app.js,135,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,type,Type,string,APPLY_RECRUIT_ACTION,existing-code,js/sim/tests/reducers-tests.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,value,Value,string,String(onBoard),existing-code,app.js,6594,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Value Seeker,Value Seeker,string,Value Seeker,existing-code,app.js,292,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Vaughn,Vaughn,string,Vaughn,existing-code,app.js,130,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,vis,Vis,string,scouted,existing-code,app.js,522,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,visitCount,Visit Count,string,0,existing-code,js/sim/persistence/reducers.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,watchlist,Watchlist,string,watchlist,existing-code,app.js,6424,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,weatherAdvantage,Weather Advantage,string,11,mock-only,data/demo-world.js,403,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,week,Week,string,W2,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,weekIndex,Week Index,string,1,existing-code,js/sim/tests/m18-tests.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,weight,Weight,string,Math.max(1,existing-code,js/sim/recruiting/ai-recruiting.js,33,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,West Coast,West Coast,string,West Coast,existing-code,app.js,148,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,width,Width,string,180,existing-code,app.js,6075,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,winning,Winning,string,0.70,existing-code,app.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,winningCulture,Winning Culture,string,winningCulture,existing-code,js/sim/recruiting/recruiting-v2.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,winPct,Win Pct,string,0.5,existing-code,app.js,9180,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,workEthic,Work Ethic,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,World,World,string,cat-world,existing-code,app.js,11380,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,WR,Wr,string,WR,existing-code,app.js,147,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,Xavier,Xavier,string,Xavier,existing-code,app.js,123,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,year,Year,string,FR,existing-code,js/sim/tests/portal-v2-tests.js,189,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Recruit,years,Years,string,4,existing-code,js/sim/tests/reducers-tests.js,87,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
