gameId,seasonYear,week,date,homeProgramId,awayProgramId,neutralSite,stadiumId,conferenceGame,rivalryGame,kickoffTime,tvNetwork,status,homeScore,awayScore
game_2026_w06_0394,2026,6,2026-10-15,program_southern_miss,program_louisiana,False,stadium_southern_miss,True,False,19:00 CT,TBD,scheduled,,
game_2026_w06_0395,2026,6,2026-10-15,program_washington_state,program_boise_state,False,stadium_washington_state,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w06_0396,2026,6,2026-10-15,program_fiu,program_middle_tennessee,False,stadium_fiu,True,False,18:30 CT,CBS,scheduled,,
game_2026_w06_0397,2026,6,2026-10-15,program_utep,program_san_jose_state,False,stadium_utep,True,False,18:30 CT,CW,scheduled,,
game_2026_w06_0398,2026,6,2026-10-15,program_maryland,program_ucla,False,stadium_maryland,True,False,14:30 CT,FS1,scheduled,,
game_2026_w06_0399,2026,6,2026-10-15,program_missouri_state,program_kennesaw_state,False,stadium_missouri_state,True,False,19:00 CT,NBC,scheduled,,
game_2026_w06_0400,2026,6,2026-10-15,program_tcu,program_kansas,False,stadium_tcu,True,False,11:00 CT,CBS,scheduled,,
game_2026_w06_0401,2026,6,2026-10-15,program_ucf,program_utah,False,stadium_ucf,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w06_0402,2026,6,2026-10-15,program_unlv,program_air_force,False,stadium_unlv,True,False,11:00 CT,TBD,scheduled,,
game_2026_w06_0403,2026,6,2026-10-15,program_army,program_florida_atlantic,False,stadium_army,True,False,19:00 CT,FS1,scheduled,,
game_2026_w06_0404,2026,6,2026-10-15,program_virginia,program_georgia_tech,False,stadium_virginia,True,False,18:30 CT,CW,scheduled,,
game_2026_w06_0405,2026,6,2026-10-15,program_fresno_state,program_san_diego_state,False,stadium_fresno_state,True,False,14:30 CT,ABC,scheduled,,
game_2026_w06_0406,2026,6,2026-10-15,program_ohio,program_miami_oh,False,stadium_ohio,True,False,18:30 CT,ABC,scheduled,,
game_2026_w06_0407,2026,6,2026-10-15,program_akron,program_western_michigan,False,stadium_akron,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w06_0408,2026,6,2026-10-15,program_north_dakota_state,program_northern_illinois,False,stadium_north_dakota_state,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w06_0409,2026,6,2026-10-15,program_north_texas,program_utsa,False,stadium_north_texas,True,False,11:00 CT,FS1,scheduled,,
game_2026_w06_0410,2026,6,2026-10-15,program_texas_tech,program_central_michigan,False,stadium_texas_tech,False,False,14:30 CT,CW,scheduled,,
game_2026_w06_0411,2026,6,2026-10-15,program_michigan_state,program_nebraska,False,stadium_michigan_state,True,False,18:30 CT,CBS,scheduled,,
game_2026_w06_0412,2026,6,2026-10-15,program_baylor,program_miami_fl,False,stadium_baylor,False,False,18:30 CT,FOX,scheduled,,
game_2026_w06_0413,2026,6,2026-10-15,program_penn_state,program_rutgers,False,stadium_penn_state,True,False,19:00 CT,FS1,scheduled,,
game_2026_w06_0414,2026,6,2026-10-15,program_james_madison,program_georgia_southern,False,stadium_james_madison,True,False,11:00 CT,CBS,scheduled,,
game_2026_w07_0415,2026,7,2026-10-22,program_mississippi_state,program_oklahoma,False,stadium_mississippi_state,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w07_0416,2026,7,2026-10-22,program_san_diego_state,program_colorado_state,False,stadium_san_diego_state,True,False,14:30 CT,NBC,scheduled,,
game_2026_w07_0417,2026,7,2026-10-22,program_coastal_carolina,program_marshall,False,stadium_coastal_carolina,True,False,11:00 CT,FOX,scheduled,,
game_2026_w07_0418,2026,7,2026-10-22,program_wisconsin,program_nebraska,False,stadium_wisconsin,True,False,19:00 CT,TBD,scheduled,,
game_2026_w07_0419,2026,7,2026-10-22,program_jacksonville_state,program_middle_tennessee,False,stadium_jacksonville_state,True,False,18:30 CT,ESPN2,scheduled,,
game_2026_w07_0420,2026,7,2026-10-22,program_tcu,program_ucf,False,stadium_tcu,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w07_0421,2026,7,2026-10-22,program_washington_state,program_boise_state,False,stadium_washington_state,True,False,14:30 CT,Streaming,scheduled,,
game_2026_w07_0422,2026,7,2026-10-22,program_utah,program_cincinnati,False,stadium_utah,True,False,18:30 CT,CW,scheduled,,
game_2026_w07_0423,2026,7,2026-10-22,program_clemson,program_north_carolina,False,stadium_clemson,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w07_0424,2026,7,2026-10-22,program_oklahoma_state,program_iowa_state,False,stadium_oklahoma_state,True,False,19:00 CT,CBS,scheduled,,
game_2026_w07_0425,2026,7,2026-10-22,program_florida_state,program_georgia_tech,False,stadium_florida_state,True,False,11:00 CT,CW,scheduled,,
game_2026_w07_0426,2026,7,2026-10-22,program_tennessee,program_texas_a_m,False,stadium_tennessee,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w07_0427,2026,7,2026-10-22,program_arkansas,program_ole_miss,False,stadium_arkansas,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w07_0428,2026,7,2026-10-22,program_miami_fl,program_syracuse,False,stadium_miami_fl,True,False,19:00 CT,FS1,scheduled,,
game_2026_w07_0429,2026,7,2026-10-22,program_northern_illinois,program_unlv,False,stadium_northern_illinois,True,False,19:00 CT,NBC,scheduled,,
game_2026_w07_0430,2026,7,2026-10-22,program_north_dakota_state,program_san_jose_state,False,stadium_north_dakota_state,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w07_0431,2026,7,2026-10-22,program_louisiana_tech,program_appalachian_state,False,stadium_louisiana_tech,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w07_0432,2026,7,2026-10-22,program_navy,program_uab,False,stadium_navy,True,False,14:30 CT,NBC,scheduled,,
game_2026_w07_0433,2026,7,2026-10-22,program_minnesota,program_penn_state,False,stadium_minnesota,True,False,14:30 CT,FS1,scheduled,,
game_2026_w07_0434,2026,7,2026-10-22,program_indiana,program_maryland,False,stadium_indiana,True,False,18:30 CT,ABC,scheduled,,
game_2026_w07_0435,2026,7,2026-10-22,program_oregon_state,program_texas_state,False,stadium_oregon_state,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w07_0436,2026,7,2026-10-22,program_usc,program_illinois,False,stadium_usc,True,False,14:30 CT,TBD,scheduled,,
game_2026_w07_0437,2026,7,2026-10-22,program_ohio,program_miami_oh,False,stadium_ohio,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w07_0438,2026,7,2026-10-22,program_new_mexico,program_hawaii,False,stadium_new_mexico,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w07_0439,2026,7,2026-10-22,program_houston,program_kansas_state,False,stadium_houston,True,False,19:00 CT,CBS,scheduled,,
game_2026_w07_0440,2026,7,2026-10-22,program_nevada,program_wyoming,False,stadium_nevada,True,False,18:30 CT,NBC,scheduled,,
game_2026_w07_0441,2026,7,2026-10-22,program_ohio_state,program_rutgers,False,stadium_ohio_state,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w07_0442,2026,7,2026-10-22,program_ball_state,program_bowling_green,False,stadium_ball_state,True,False,11:00 CT,NBC,scheduled,,
game_2026_w07_0443,2026,7,2026-10-22,program_army,program_florida_atlantic,False,stadium_army,True,False,18:30 CT,NBC,scheduled,,
game_2026_w07_0444,2026,7,2026-10-22,program_liberty,program_new_mexico_state,False,stadium_liberty,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w07_0445,2026,7,2026-10-22,program_north_texas,program_memphis,False,stadium_north_texas,True,False,14:30 CT,FS1,scheduled,,
game_2026_w07_0446,2026,7,2026-10-22,program_louisiana,program_ulm,False,stadium_louisiana,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w07_0447,2026,7,2026-10-22,program_alabama,program_kentucky,False,stadium_alabama,True,False,14:30 CT,FS1,scheduled,,
game_2026_w07_0448,2026,7,2026-10-22,program_west_virginia,program_arizona_state,False,stadium_west_virginia,True,False,19:00 CT,TBD,scheduled,,
game_2026_w07_0449,2026,7,2026-10-22,program_auburn,program_south_carolina,False,stadium_auburn,True,False,14:30 CT,FS1,scheduled,,
game_2026_w07_0450,2026,7,2026-10-22,program_utep,program_air_force,False,stadium_utep,True,False,18:30 CT,CBS,scheduled,,
game_2026_w07_0451,2026,7,2026-10-22,program_tulane,program_tulsa,False,stadium_tulane,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w07_0452,2026,7,2026-10-22,program_smu,program_stanford,False,stadium_smu,True,False,19:00 CT,NBC,scheduled,,
game_2026_w07_0453,2026,7,2026-10-22,program_lsu,program_missouri,False,stadium_lsu,True,False,18:30 CT,ESPN2,scheduled,,
game_2026_w07_0454,2026,7,2026-10-22,program_central_michigan,program_western_michigan,False,stadium_central_michigan,True,False,11:00 CT,TBD,scheduled,,
game_2026_w07_0455,2026,7,2026-10-22,program_rice,program_charlotte,False,stadium_rice,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w07_0456,2026,7,2026-10-22,program_ucla,program_iowa,False,stadium_ucla,True,False,18:30 CT,ABC,scheduled,,
game_2026_w07_0457,2026,7,2026-10-22,program_wake_forest,program_virginia,False,stadium_wake_forest,True,False,19:00 CT,CBS,scheduled,,
game_2026_w07_0458,2026,7,2026-10-22,program_northwestern,program_michigan,False,stadium_northwestern,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w07_0459,2026,7,2026-10-22,program_michigan_state,program_washington,False,stadium_michigan_state,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w07_0460,2026,7,2026-10-22,program_virginia_tech,program_louisville,False,stadium_virginia_tech,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w07_0461,2026,7,2026-10-22,program_colorado,program_byu,False,stadium_colorado,True,False,14:30 CT,CW,scheduled,,
game_2026_w07_0462,2026,7,2026-10-22,program_fresno_state,program_utah_state,False,stadium_fresno_state,True,False,19:00 CT,CW,scheduled,,
game_2026_w07_0463,2026,7,2026-10-22,program_texas_tech,program_arizona,False,stadium_texas_tech,True,False,14:30 CT,TBD,scheduled,,
game_2026_w07_0464,2026,7,2026-10-22,program_south_alabama,program_georgia_southern,False,stadium_south_alabama,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w07_0465,2026,7,2026-10-22,program_kent_state,program_sacramento_state,False,stadium_kent_state,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w07_0466,2026,7,2026-10-22,program_east_carolina,program_usf,False,stadium_east_carolina,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w07_0467,2026,7,2026-10-22,program_umass,program_buffalo,False,stadium_umass,True,False,19:00 CT,FOX,scheduled,,
game_2026_w07_0468,2026,7,2026-10-22,program_georgia_state,program_arkansas_state,False,stadium_georgia_state,True,False,11:00 CT,ABC,scheduled,,
game_2026_w07_0469,2026,7,2026-10-22,program_southern_miss,program_troy,False,stadium_southern_miss,True,False,18:30 CT,TBD,scheduled,,
game_2026_w07_0470,2026,7,2026-10-22,program_eastern_michigan,program_akron,False,stadium_eastern_michigan,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w07_0471,2026,7,2026-10-22,program_california,program_boston_college,False,stadium_california,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w07_0472,2026,7,2026-10-22,program_texas,program_vanderbilt,False,stadium_texas,True,False,14:30 CT,Streaming,scheduled,,
game_2026_w07_0473,2026,7,2026-10-22,program_toledo,program_duke,False,stadium_toledo,False,False,14:30 CT,ESPN,scheduled,,
game_2026_w07_0474,2026,7,2026-10-22,program_western_kentucky,program_missouri_state,False,stadium_western_kentucky,True,False,18:30 CT,FOX,scheduled,,
game_2026_w07_0475,2026,7,2026-10-22,program_notre_dame,program_uconn,False,stadium_notre_dame,True,False,14:30 CT,FS1,scheduled,,
game_2026_w07_0476,2026,7,2026-10-22,program_baylor,program_kansas,False,stadium_baylor,True,False,18:30 CT,ESPN,scheduled,,
game_2026_w07_0477,2026,7,2026-10-22,program_delaware,program_kennesaw_state,False,stadium_delaware,True,False,11:00 CT,CBS,scheduled,,
game_2026_w07_0478,2026,7,2026-10-22,program_oregon,program_purdue,False,stadium_oregon,True,False,18:30 CT,FS1,scheduled,,
game_2026_w07_0479,2026,7,2026-10-22,program_temple,program_utsa,False,stadium_temple,True,False,14:30 CT,FS1,scheduled,,
game_2026_w07_0480,2026,7,2026-10-22,program_pittsburgh,program_nc_state,False,stadium_pittsburgh,True,False,18:30 CT,CW,scheduled,,
game_2026_w07_0481,2026,7,2026-10-22,program_fiu,program_sam_houston,False,stadium_fiu,True,False,11:00 CT,ESPN,scheduled,,
game_2026_w07_0482,2026,7,2026-10-22,program_old_dominion,program_james_madison,False,stadium_old_dominion,True,False,11:00 CT,ESPN,scheduled,,
game_2026_w07_0483,2026,7,2026-10-22,program_florida,program_georgia,False,stadium_florida,True,False,19:00 CT,CW,scheduled,,
game_2026_w08_0484,2026,8,2026-10-01,program_west_virginia,program_ucf,False,stadium_west_virginia,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w08_0485,2026,8,2026-10-01,program_utsa,program_army,False,stadium_utsa,True,False,19:00 CT,ABC,scheduled,,
game_2026_w08_0486,2026,8,2026-10-01,program_california,program_boston_college,False,stadium_california,True,False,18:30 CT,FOX,scheduled,,
game_2026_w08_0487,2026,8,2026-10-01,program_new_mexico_state,program_middle_tennessee,False,stadium_new_mexico_state,True,False,14:30 CT,CW,scheduled,,
game_2026_w08_0488,2026,8,2026-10-01,program_southern_miss,program_old_dominion,False,stadium_southern_miss,True,False,18:30 CT,ABC,scheduled,,
game_2026_w08_0489,2026,8,2026-10-01,program_georgia_southern,program_louisiana,False,stadium_georgia_southern,True,False,14:30 CT,CBS,scheduled,,
game_2026_w08_0490,2026,8,2026-10-01,program_usf,program_temple,False,stadium_usf,True,False,18:30 CT,FOX,scheduled,,
game_2026_w08_0491,2026,8,2026-10-01,program_new_mexico,program_north_dakota_state,False,stadium_new_mexico,True,False,14:30 CT,FOX,scheduled,,
game_2026_w08_0492,2026,8,2026-10-01,program_utep,program_san_jose_state,False,stadium_utep,True,False,14:30 CT,NBC,scheduled,,
game_2026_w08_0493,2026,8,2026-10-01,program_utah_state,program_washington_state,False,stadium_utah_state,True,False,14:30 CT,FS1,scheduled,,
game_2026_w08_0494,2026,8,2026-10-01,program_auburn,program_arkansas,False,stadium_auburn,True,False,14:30 CT,TBD,scheduled,,
game_2026_w08_0495,2026,8,2026-10-01,program_arizona_state,program_cincinnati,False,stadium_arizona_state,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w08_0496,2026,8,2026-10-01,program_notre_dame,program_uconn,False,stadium_notre_dame,True,False,19:00 CT,CW,scheduled,,
game_2026_w08_0497,2026,8,2026-10-01,program_ole_miss,program_texas_a_m,False,stadium_ole_miss,True,False,14:30 CT,NBC,scheduled,,
game_2026_w08_0498,2026,8,2026-10-01,program_iowa_state,program_kansas,False,stadium_iowa_state,True,False,18:30 CT,FS1,scheduled,,
game_2026_w08_0499,2026,8,2026-10-01,program_memphis,program_uab,False,stadium_memphis,True,False,19:00 CT,CBS,scheduled,,
game_2026_w08_0500,2026,8,2026-10-01,program_sam_houston,program_kennesaw_state,False,stadium_sam_houston,True,False,14:30 CT,NBC,scheduled,,
game_2026_w08_0501,2026,8,2026-10-01,program_maryland,program_oregon,False,stadium_maryland,True,False,14:30 CT,FS1,scheduled,,
game_2026_w08_0502,2026,8,2026-10-01,program_usc,program_michigan_state,False,stadium_usc,True,False,19:00 CT,FOX,scheduled,,
game_2026_w08_0503,2026,8,2026-10-01,program_louisiana_tech,program_troy,False,stadium_louisiana_tech,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w08_0504,2026,8,2026-10-01,program_rice,program_tulsa,False,stadium_rice,True,False,19:00 CT,FOX,scheduled,,
game_2026_w08_0505,2026,8,2026-10-01,program_clemson,program_florida_state,False,stadium_clemson,True,False,11:00 CT,NBC,scheduled,,
game_2026_w08_0506,2026,8,2026-10-01,program_buffalo,program_bowling_green,False,stadium_buffalo,True,False,18:30 CT,ABC,scheduled,,
game_2026_w08_0507,2026,8,2026-10-01,program_unlv,program_nevada,False,stadium_unlv,True,False,11:00 CT,ESPN,scheduled,,
game_2026_w08_0508,2026,8,2026-10-01,program_akron,program_eastern_michigan,False,stadium_akron,True,False,14:30 CT,CW,scheduled,,
game_2026_w08_0509,2026,8,2026-10-01,program_virginia_tech,program_nc_state,False,stadium_virginia_tech,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w08_0510,2026,8,2026-10-01,program_central_michigan,program_ohio,False,stadium_central_michigan,True,False,18:30 CT,CW,scheduled,,
game_2026_w08_0511,2026,8,2026-10-01,program_ucla,program_illinois,False,stadium_ucla,True,False,18:30 CT,FS1,scheduled,,
game_2026_w08_0512,2026,8,2026-10-01,program_stanford,program_north_carolina,False,stadium_stanford,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w08_0513,2026,8,2026-10-01,program_georgia_tech,program_duke,False,stadium_georgia_tech,True,False,11:00 CT,TBD,scheduled,,
game_2026_w08_0514,2026,8,2026-10-01,program_pittsburgh,program_smu,False,stadium_pittsburgh,True,False,14:30 CT,NBC,scheduled,,
game_2026_w08_0515,2026,8,2026-10-01,program_oregon_state,program_colorado_state,False,stadium_oregon_state,True,False,18:30 CT,CW,scheduled,,
game_2026_w08_0516,2026,8,2026-10-01,program_kent_state,program_western_michigan,False,stadium_kent_state,True,False,19:00 CT,CBS,scheduled,,
game_2026_w08_0517,2026,8,2026-10-01,program_florida,program_texas,False,stadium_florida,True,False,18:30 CT,FS1,scheduled,,
game_2026_w08_0518,2026,8,2026-10-01,program_arizona,program_utah,False,stadium_arizona,True,False,14:30 CT,TBD,scheduled,,
game_2026_w08_0519,2026,8,2026-10-01,program_fresno_state,program_boise_state,False,stadium_fresno_state,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w08_0520,2026,8,2026-10-01,program_wyoming,program_air_force,False,stadium_wyoming,True,False,14:30 CT,CW,scheduled,,
game_2026_w08_0521,2026,8,2026-10-01,program_northern_illinois,program_hawaii,False,stadium_northern_illinois,True,False,14:30 CT,CW,scheduled,,
game_2026_w08_0522,2026,8,2026-10-01,program_kansas_state,program_texas_tech,False,stadium_kansas_state,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w08_0523,2026,8,2026-10-01,program_houston,program_colorado,False,stadium_houston,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w08_0524,2026,8,2026-10-01,program_georgia,program_mississippi_state,False,stadium_georgia,True,False,11:00 CT,NBC,scheduled,,
game_2026_w08_0525,2026,8,2026-10-01,program_ohio_state,program_washington,False,stadium_ohio_state,True,False,14:30 CT,CBS,scheduled,,
game_2026_w08_0526,2026,8,2026-10-01,program_fiu,program_delaware,False,stadium_fiu,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w08_0527,2026,8,2026-10-01,program_northwestern,program_michigan,False,stadium_northwestern,True,False,19:00 CT,ESPN,scheduled,,
game_2026_w08_0528,2026,8,2026-10-01,program_rutgers,program_minnesota,False,stadium_rutgers,True,False,14:30 CT,NBC,scheduled,,
game_2026_w08_0529,2026,8,2026-10-01,program_navy,program_tulane,False,stadium_navy,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w08_0530,2026,8,2026-10-01,program_tcu,program_oklahoma_state,False,stadium_tcu,True,False,18:30 CT,ABC,scheduled,,
game_2026_w08_0531,2026,8,2026-10-01,program_liberty,program_missouri_state,False,stadium_liberty,True,False,18:30 CT,TBD,scheduled,,
game_2026_w08_0532,2026,8,2026-10-01,program_marshall,program_arkansas_state,False,stadium_marshall,True,False,18:30 CT,CW,scheduled,,
game_2026_w08_0533,2026,8,2026-10-01,program_coastal_carolina,program_james_madison,False,stadium_coastal_carolina,True,False,19:00 CT,NBC,scheduled,,
game_2026_w08_0534,2026,8,2026-10-01,program_oklahoma,program_vanderbilt,False,stadium_oklahoma,True,False,19:00 CT,ABC,scheduled,,
game_2026_w08_0535,2026,8,2026-10-01,program_florida_atlantic,program_east_carolina,False,stadium_florida_atlantic,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w08_0536,2026,8,2026-10-01,program_lsu,program_alabama,False,stadium_lsu,True,False,14:30 CT,CBS,scheduled,,
game_2026_w08_0537,2026,8,2026-10-01,program_appalachian_state,program_georgia_state,False,stadium_appalachian_state,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w08_0538,2026,8,2026-10-01,program_byu,program_baylor,False,stadium_byu,True,False,18:30 CT,ABC,scheduled,,
game_2026_w08_0539,2026,8,2026-10-01,program_south_carolina,program_kentucky,False,stadium_south_carolina,True,False,19:00 CT,ABC,scheduled,,
game_2026_w08_0540,2026,8,2026-10-01,program_tennessee,program_missouri,False,stadium_tennessee,True,False,14:30 CT,FOX,scheduled,,
game_2026_w08_0541,2026,8,2026-10-01,program_indiana,program_penn_state,False,stadium_indiana,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w08_0542,2026,8,2026-10-01,program_san_diego_state,program_texas_state,False,stadium_san_diego_state,True,False,19:00 CT,CW,scheduled,,
game_2026_w08_0543,2026,8,2026-10-01,program_miami_oh,program_ball_state,False,stadium_miami_oh,True,False,18:30 CT,CW,scheduled,,
game_2026_w08_0544,2026,8,2026-10-01,program_syracuse,program_virginia,False,stadium_syracuse,True,False,14:30 CT,ABC,scheduled,,
game_2026_w08_0545,2026,8,2026-10-01,program_ulm,program_south_alabama,False,stadium_ulm,True,False,18:30 CT,ESPN2,scheduled,,
game_2026_w08_0546,2026,8,2026-10-01,program_wake_forest,program_louisville,False,stadium_wake_forest,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w08_0547,2026,8,2026-10-01,program_umass,program_toledo,False,stadium_umass,True,False,11:00 CT,CBS,scheduled,,
game_2026_w08_0548,2026,8,2026-10-01,program_western_kentucky,program_jacksonville_state,False,stadium_western_kentucky,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w08_0549,2026,8,2026-10-01,program_north_texas,program_charlotte,False,stadium_north_texas,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w08_0550,2026,8,2026-10-01,program_iowa,program_sacramento_state,False,stadium_iowa,False,False,11:00 CT,Streaming,scheduled,,
game_2026_w08_0551,2026,8,2026-10-01,program_miami_fl,program_nebraska,False,stadium_miami_fl,False,False,11:00 CT,FOX,scheduled,,
game_2026_w08_0552,2026,8,2026-10-01,program_wisconsin,program_purdue,False,stadium_wisconsin,True,False,18:30 CT,ESPN2,scheduled,,
game_2026_w09_0553,2026,9,2026-10-08,program_usf,program_east_carolina,False,stadium_usf,True,False,14:30 CT,CBS,scheduled,,
game_2026_w09_0554,2026,9,2026-10-08,program_west_virginia,program_byu,False,stadium_west_virginia,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w09_0555,2026,9,2026-10-08,program_washington,program_rutgers,False,stadium_washington,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w09_0556,2026,9,2026-10-08,program_louisville,program_florida_state,False,stadium_louisville,True,False,11:00 CT,CBS,scheduled,,
game_2026_w09_0557,2026,9,2026-10-08,program_ucf,program_kansas_state,False,stadium_ucf,True,False,11:00 CT,ESPN,scheduled,,
game_2026_w09_0558,2026,9,2026-10-08,program_tennessee,program_florida,False,stadium_tennessee,True,False,18:30 CT,ABC,scheduled,,
game_2026_w09_0559,2026,9,2026-10-08,program_michigan,program_ucla,False,stadium_michigan,True,False,19:00 CT,FS1,scheduled,,
game_2026_w09_0560,2026,9,2026-10-08,program_south_alabama,program_ulm,False,stadium_south_alabama,True,False,19:00 CT,FOX,scheduled,,
game_2026_w09_0561,2026,9,2026-10-08,program_nevada,program_utep,False,stadium_nevada,True,False,14:30 CT,FOX,scheduled,,
game_2026_w09_0562,2026,9,2026-10-08,program_missouri,program_georgia,False,stadium_missouri,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w09_0563,2026,9,2026-10-08,program_south_carolina,program_vanderbilt,False,stadium_south_carolina,True,False,19:00 CT,ESPN2,scheduled,,
game_2026_w09_0564,2026,9,2026-10-08,program_florida_atlantic,program_army,False,stadium_florida_atlantic,True,False,14:30 CT,FS1,scheduled,,
game_2026_w09_0565,2026,9,2026-10-08,program_boise_state,program_san_diego_state,False,stadium_boise_state,True,False,19:00 CT,NBC,scheduled,,
game_2026_w09_0566,2026,9,2026-10-08,program_miami_oh,program_toledo,False,stadium_miami_oh,True,False,19:00 CT,Streaming,scheduled,,
game_2026_w09_0567,2026,9,2026-10-08,program_texas_tech,program_houston,False,stadium_texas_tech,True,False,11:00 CT,Streaming,scheduled,,
game_2026_w09_0568,2026,9,2026-10-08,program_minnesota,program_penn_state,False,stadium_minnesota,True,False,19:00 CT,CW,scheduled,,
game_2026_w09_0569,2026,9,2026-10-08,program_buffalo,program_ball_state,False,stadium_buffalo,True,False,19:00 CT,FOX,scheduled,,
game_2026_w09_0570,2026,9,2026-10-08,program_rice,program_tulsa,False,stadium_rice,True,False,19:00 CT,FOX,scheduled,,
game_2026_w09_0571,2026,9,2026-10-08,program_kennesaw_state,program_jacksonville_state,False,stadium_kennesaw_state,True,False,18:30 CT,FOX,scheduled,,
game_2026_w09_0572,2026,9,2026-10-08,program_georgia_southern,program_southern_miss,False,stadium_georgia_southern,True,False,18:30 CT,NBC,scheduled,,
game_2026_w09_0573,2026,9,2026-10-08,program_air_force,program_new_mexico,False,stadium_air_force,True,False,11:00 CT,ESPN2,scheduled,,
game_2026_w09_0574,2026,9,2026-10-08,program_ole_miss,program_arkansas,False,stadium_ole_miss,True,False,18:30 CT,FOX,scheduled,,
game_2026_w09_0575,2026,9,2026-10-08,program_oregon,program_nebraska,False,stadium_oregon,True,False,18:30 CT,CBS,scheduled,,
game_2026_w09_0576,2026,9,2026-10-08,program_virginia,program_smu,False,stadium_virginia,True,False,18:30 CT,Streaming,scheduled,,
game_2026_w09_0577,2026,9,2026-10-08,program_oklahoma_state,program_iowa_state,False,stadium_oklahoma_state,True,False,19:00 CT,CW,scheduled,,
game_2026_w09_0578,2026,9,2026-10-08,program_georgia_tech,program_miami_fl,False,stadium_georgia_tech,True,False,14:30 CT,CW,scheduled,,
game_2026_w09_0579,2026,9,2026-10-08,program_wake_forest,program_boston_college,False,stadium_wake_forest,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w09_0580,2026,9,2026-10-08,program_fiu,program_delaware,False,stadium_fiu,True,False,18:30 CT,FOX,scheduled,,
game_2026_w09_0581,2026,9,2026-10-08,program_north_dakota_state,program_san_jose_state,False,stadium_north_dakota_state,True,False,14:30 CT,ESPN2,scheduled,,
game_2026_w09_0582,2026,9,2026-10-08,program_arizona_state,program_baylor,False,stadium_arizona_state,True,False,11:00 CT,FOX,scheduled,,
game_2026_w09_0583,2026,9,2026-10-08,program_navy,program_memphis,False,stadium_navy,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w09_0584,2026,9,2026-10-08,program_nc_state,program_north_carolina,False,stadium_nc_state,True,False,14:30 CT,ESPN,scheduled,,
game_2026_w09_0585,2026,9,2026-10-08,program_james_madison,program_louisiana,False,stadium_james_madison,True,False,19:00 CT,FS1,scheduled,,
game_2026_w09_0586,2026,9,2026-10-08,program_tulane,program_north_texas,False,stadium_tulane,True,False,14:30 CT,FS1,scheduled,,
game_2026_w09_0587,2026,9,2026-10-08,program_uconn,program_notre_dame,False,stadium_uconn,True,False,11:00 CT,FOX,scheduled,,
game_2026_w09_0588,2026,9,2026-10-08,program_illinois,program_usc,False,stadium_illinois,True,False,14:30 CT,Streaming,scheduled,,
game_2026_w09_0589,2026,9,2026-10-08,program_western_kentucky,program_missouri_state,False,stadium_western_kentucky,True,False,19:00 CT,ABC,scheduled,,
game_2026_w09_0590,2026,9,2026-10-08,program_utah_state,program_colorado_state,False,stadium_utah_state,True,False,18:30 CT,ESPN2,scheduled,,
