personId,programId,interestRank,interestLevel,offerStatus,officialVisitStatus,nilOffer,relationshipScore,pipelineBonus
person_018523,program_temple,5,29,offered,scheduled,1214846,18,False
person_018524,program_lsu,1,84,offered,completed,825377,74,False
person_018524,program_iowa_state,2,59,not_offered,scheduled,468519,76,False
person_018524,program_nc_state,3,66,offered,scheduled,697510,51,False
person_018524,program_southern_miss,4,21,offered,none,740165,6,False
person_018524,program_western_kentucky,5,43,not_offered,completed,463669,30,False
person_018525,program_louisiana,1,42,not_offered,scheduled,743613,34,False
person_018525,program_clemson,2,73,offered,none,679287,64,False
person_018525,program_north_texas,3,33,offered,scheduled,940478,52,False
person_018525,program_rutgers,4,47,not_offered,scheduled,576597,49,False
person_018525,program_appalachian_state,5,22,offered,completed,917252,22,False
person_018526,program_uab,1,44,offered,scheduled,396804,35,False
person_018526,program_virginia,2,74,offered,scheduled,623273,59,False
person_018526,program_troy,3,31,not_offered,scheduled,539926,17,False
person_018526,program_oklahoma_state,4,62,offered,completed,893328,58,False
person_018526,program_sam_houston,5,39,offered,scheduled,848935,44,False
person_018527,program_louisiana_tech,1,49,offered,none,1056412,45,False
person_018527,program_western_kentucky,2,52,offered,scheduled,2096964,54,False
person_018527,program_jacksonville_state,3,22,not_offered,scheduled,2720699,24,False
person_018527,program_utep,4,50,offered,none,1766475,43,False
person_018527,program_usc,5,12,not_offered,none,1843957,10,False
person_018528,program_duke,1,34,offered,none,746220,34,False
person_018528,program_kennesaw_state,2,40,offered,completed,543539,49,False
person_018528,program_kansas,3,19,not_offered,completed,813813,30,False
person_018528,program_indiana,4,27,not_offered,none,573908,33,False
person_018528,program_north_dakota_state,5,47,offered,none,1277071,48,False
person_018529,program_utah,1,61,offered,scheduled,481730,77,False
person_018529,program_sam_houston,2,37,offered,completed,407115,37,False
person_018529,program_troy,3,19,offered,completed,502363,15,False
person_018529,program_toledo,4,38,offered,none,262427,24,False
person_018529,program_miami_fl,5,19,not_offered,none,585648,6,False
person_018530,program_appalachian_state,1,73,not_offered,scheduled,699924,93,False
person_018530,program_rutgers,2,53,not_offered,completed,492423,74,False
person_018530,program_memphis,3,41,offered,completed,385256,36,False
person_018530,program_james_madison,4,59,not_offered,completed,592283,63,False
person_018530,program_army,5,28,offered,none,672750,10,False
person_018531,program_nebraska,1,65,offered,completed,275599,59,False
person_018531,program_buffalo,2,46,not_offered,none,388193,48,False
person_018531,program_bowling_green,3,35,offered,scheduled,281272,24,False
person_018531,program_mississippi_state,4,39,not_offered,scheduled,411627,26,False
person_018531,program_west_virginia,5,65,offered,scheduled,639767,75,False
person_018532,program_tulsa,1,35,offered,scheduled,994261,40,False
person_018532,program_new_mexico,2,21,not_offered,scheduled,1021054,22,False
person_018532,program_east_carolina,3,45,not_offered,none,630417,54,False
person_018532,program_missouri,4,57,offered,completed,1165965,63,False
person_018532,program_georgia_tech,5,31,offered,scheduled,1495252,31,False
person_018533,program_virginia,1,62,not_offered,scheduled,1164464,48,False
person_018533,program_fresno_state,2,76,not_offered,scheduled,606095,84,False
person_018533,program_western_kentucky,3,41,offered,scheduled,1632670,64,False
person_018533,program_cincinnati,4,34,not_offered,scheduled,1641759,29,False
person_018533,program_eastern_michigan,5,39,offered,scheduled,797024,34,False
person_018534,program_new_mexico,1,45,offered,none,602598,50,False
person_018534,program_northwestern,2,60,offered,scheduled,1284901,67,False
person_018534,program_syracuse,3,25,not_offered,scheduled,760955,1,False
person_018534,program_san_jose_state,4,51,not_offered,completed,1350084,44,False
person_018534,program_sam_houston,5,19,offered,scheduled,448164,43,False
person_018535,program_notre_dame,1,50,offered,scheduled,376266,47,False
person_018535,program_kentucky,2,67,offered,none,348304,83,False
person_018535,program_washington,3,66,not_offered,completed,368344,73,False
person_018535,program_arkansas_state,4,36,offered,scheduled,175805,34,False
person_018535,program_rutgers,5,33,not_offered,none,240563,40,False
person_018536,program_tulane,1,41,not_offered,completed,1831808,12,False
person_018536,program_missouri,2,60,offered,completed,2916687,51,False
person_018536,program_notre_dame,3,59,not_offered,scheduled,2952445,48,False
person_018536,program_temple,4,39,offered,scheduled,1044024,38,False
person_018536,program_charlotte,5,11,offered,completed,1668211,29,False
person_018537,program_ucf,1,47,offered,completed,780023,45,False
person_018537,program_nebraska,2,53,not_offered,completed,388445,42,False
person_018537,program_appalachian_state,3,53,not_offered,completed,479076,68,False
person_018537,program_western_kentucky,4,31,offered,none,398646,43,False
person_018537,program_arizona_state,5,47,not_offered,completed,380622,56,False
person_018538,program_smu,1,40,offered,completed,425699,28,False
person_018538,program_old_dominion,2,34,not_offered,none,316293,42,False
person_018538,program_troy,3,47,offered,completed,292166,31,False
person_018538,program_west_virginia,4,25,not_offered,scheduled,219964,9,False
person_018538,program_cincinnati,5,25,offered,completed,179267,47,False
person_018539,program_syracuse,1,65,not_offered,completed,1200057,50,False
person_018539,program_northwestern,2,38,offered,none,998794,23,False
person_018539,program_san_jose_state,3,8,offered,scheduled,1236177,1,False
person_018539,program_troy,4,35,offered,none,1650158,13,False
person_018539,program_west_virginia,5,26,offered,none,1186684,1,False
person_018540,program_kansas_state,1,61,not_offered,completed,5310622,61,False
person_018540,program_rice,2,63,offered,none,2629115,53,False
person_018540,program_jacksonville_state,3,44,not_offered,completed,3364975,42,False
person_018540,program_tennessee,4,51,offered,none,4675747,48,False
person_018540,program_utep,5,21,offered,none,3573516,10,False
person_018541,program_florida,1,83,offered,completed,569019,98,False
person_018541,program_akron,2,86,not_offered,none,701524,98,False
person_018541,program_ucf,3,36,offered,scheduled,968615,47,False
person_018541,program_old_dominion,4,31,offered,scheduled,830198,48,False
person_018541,program_army,5,12,offered,completed,1508105,20,False
person_018542,program_alabama,1,99,not_offered,completed,666884,99,False
person_018542,program_virginia,2,51,not_offered,scheduled,726437,84,False
person_018542,program_utep,3,69,not_offered,scheduled,1217595,87,False
person_018542,program_uconn,4,46,offered,none,645991,52,False
person_018542,program_southern_miss,5,14,not_offered,scheduled,470668,14,False
person_018543,program_utah,1,48,offered,none,1457067,57,False
person_018543,program_mississippi_state,2,48,not_offered,scheduled,1973277,33,False
person_018543,program_syracuse,3,54,offered,none,1478928,57,False
person_018543,program_illinois,4,26,not_offered,scheduled,1188658,11,False
person_018543,program_texas_tech,5,10,not_offered,none,1977133,1,False
person_018544,program_east_carolina,1,60,not_offered,completed,338530,49,False
person_018544,program_byu,2,56,offered,scheduled,272206,49,False
person_018544,program_jacksonville_state,3,13,not_offered,completed,221297,7,False
person_018544,program_washington,4,41,not_offered,scheduled,407810,49,False
person_018544,program_penn_state,5,38,not_offered,scheduled,608497,34,False
person_018545,program_stanford,1,99,offered,none,2135152,99,False
person_018545,program_ulm,2,47,offered,scheduled,1163949,30,False
person_018545,program_virginia_tech,3,70,not_offered,scheduled,1579703,55,False
person_018545,program_vanderbilt,4,27,offered,scheduled,1188794,22,False
person_018545,program_south_alabama,5,30,not_offered,completed,2304162,28,False
person_018546,program_marshall,1,85,not_offered,none,1650107,86,False
person_018546,program_umass,2,62,offered,none,3777812,55,False
person_018546,program_charlotte,3,36,offered,none,1686153,35,False
person_018546,program_missouri,4,46,offered,completed,3484096,48,False
person_018546,program_syracuse,5,48,offered,scheduled,1599322,44,False
person_018547,program_utsa,1,69,not_offered,scheduled,122218,76,False
person_018547,program_oklahoma,2,75,not_offered,none,143667,90,False
person_018547,program_nc_state,3,42,offered,none,195757,33,False
person_018547,program_smu,4,39,not_offered,none,171142,23,False
person_018547,program_north_texas,5,17,not_offered,scheduled,117790,19,False
person_018548,program_ball_state,1,88,not_offered,completed,1031041,74,False
person_018548,program_temple,2,51,offered,scheduled,2246348,61,False
person_018548,program_duke,3,42,offered,completed,864600,81,False
person_018548,program_sam_houston,4,47,offered,none,1186160,43,False
person_018548,program_northern_illinois,5,27,offered,completed,763024,25,False
person_018549,program_utep,1,30,not_offered,completed,357440,30,False
person_018549,program_ole_miss,2,66,not_offered,scheduled,264121,76,False
person_018549,program_umass,3,54,not_offered,completed,173145,69,False
person_018549,program_houston,4,40,offered,none,294380,48,False
person_018549,program_kennesaw_state,5,55,not_offered,completed,231449,21,False
person_018550,program_minnesota,1,61,not_offered,completed,36383,42,False
person_018550,program_hawaii,2,45,offered,completed,58299,45,False
person_018550,program_utsa,3,43,offered,scheduled,35408,36,False
person_018550,program_maryland,4,37,offered,none,58161,31,False
person_018550,program_lsu,5,61,offered,none,82874,47,False
person_018551,program_ball_state,1,57,not_offered,completed,133300,51,False
person_018551,program_georgia_state,2,37,offered,scheduled,93148,13,False
person_018551,program_texas_state,3,47,not_offered,completed,128257,63,False
person_018551,program_duke,4,46,not_offered,none,101750,46,False
person_018551,program_georgia_southern,5,5,offered,none,130478,1,False
person_018552,program_mississippi_state,1,52,offered,scheduled,137083,60,False
person_018552,program_wyoming,2,50,offered,none,211294,49,False
person_018552,program_ucf,3,29,offered,completed,209940,21,False
person_018552,program_colorado_state,4,19,not_offered,none,173260,10,False
person_018552,program_buffalo,5,34,not_offered,scheduled,142625,40,False
person_018553,program_arizona,1,55,not_offered,completed,556882,38,False
person_018553,program_oklahoma,2,73,not_offered,none,595249,67,False
person_018553,program_utah_state,3,33,not_offered,completed,702002,38,False
person_018553,program_southern_miss,4,26,offered,scheduled,782712,31,False
person_018553,program_tennessee,5,58,offered,scheduled,887042,50,False
person_018554,program_nebraska,1,67,offered,scheduled,2706477,73,False
person_018554,program_louisiana_tech,2,62,not_offered,none,3009637,76,False
person_018554,program_auburn,3,31,not_offered,none,3166503,18,False
person_018554,program_hawaii,4,45,offered,scheduled,1822679,50,False
person_018554,program_virginia,5,7,not_offered,scheduled,1792366,2,False
person_018555,program_air_force,1,44,not_offered,completed,1807436,45,False
person_018555,program_usf,2,71,offered,none,2155737,82,False
person_018555,program_western_kentucky,3,37,offered,completed,826158,38,False
person_018555,program_ohio,4,35,not_offered,completed,1035554,30,False
person_018555,program_ucla,5,7,not_offered,completed,1611227,3,False
person_018556,program_pittsburgh,1,71,not_offered,scheduled,975306,83,False
person_018556,program_usc,2,67,offered,none,769097,67,False
person_018556,program_new_mexico_state,3,30,offered,scheduled,1159012,44,False
person_018556,program_middle_tennessee,4,32,offered,scheduled,1049750,20,False
person_018556,program_ole_miss,5,24,offered,none,1500991,27,False
person_018557,program_southern_miss,1,57,offered,none,342036,45,False
person_018557,program_unlv,2,57,offered,scheduled,172164,47,False
person_018557,program_smu,3,57,not_offered,none,278825,70,False
person_018557,program_nc_state,4,26,offered,none,309398,31,False
person_018557,program_liberty,5,35,not_offered,completed,230269,30,False
person_018558,program_michigan,1,74,not_offered,completed,1748935,47,False
person_018558,program_arkansas_state,2,28,offered,scheduled,5038797,34,False
person_018558,program_central_michigan,3,60,offered,completed,3092477,31,False
person_018558,program_pittsburgh,4,42,offered,none,2984824,39,False
person_018558,program_clemson,5,66,not_offered,completed,3023045,74,False
person_018559,program_louisiana_tech,1,62,offered,completed,97892,55,False
person_018559,program_byu,2,33,offered,scheduled,250017,27,False
person_018559,program_buffalo,3,51,not_offered,none,207146,31,False
person_018559,program_east_carolina,4,29,offered,none,249491,34,False
person_018559,program_ohio,5,55,offered,completed,216169,60,False
person_018560,program_coastal_carolina,1,45,offered,completed,709377,36,False
person_018560,program_colorado,2,56,offered,completed,394231,67,False
person_018560,program_north_dakota_state,3,49,offered,scheduled,600309,62,False
person_018560,program_tennessee,4,72,offered,none,561732,82,False
person_018560,program_oklahoma_state,5,29,not_offered,completed,697414,25,False
person_018561,program_tulane,1,40,not_offered,none,4365258,40,False
person_018561,program_tennessee,2,79,not_offered,none,5224609,72,False
person_018561,program_utep,3,53,not_offered,scheduled,4693498,61,False
person_018561,program_texas_tech,4,35,offered,none,4646463,51,False
person_018561,program_penn_state,5,52,not_offered,scheduled,1828709,66,False
person_018562,program_ole_miss,1,78,not_offered,none,213317,76,False
person_018562,program_colorado,2,49,offered,none,382136,31,False
person_018562,program_ucf,3,61,offered,completed,303167,61,False
person_018562,program_new_mexico,4,21,offered,scheduled,343174,37,False
person_018562,program_vanderbilt,5,29,not_offered,scheduled,404543,44,False
person_018563,program_arizona_state,1,56,not_offered,completed,298749,61,False
person_018563,program_marshall,2,42,offered,none,531821,42,False
person_018563,program_south_alabama,3,20,offered,completed,793977,11,False
person_018563,program_north_dakota_state,4,49,not_offered,none,288334,22,False
person_018563,program_georgia_southern,5,36,not_offered,none,399348,31,False
person_018564,program_missouri,1,42,offered,none,209675,49,False
person_018564,program_iowa_state,2,78,offered,scheduled,389406,74,False
person_018564,program_uab,3,64,not_offered,scheduled,333121,56,False
person_018564,program_nebraska,4,42,offered,completed,449058,47,False
person_018564,program_arizona_state,5,25,not_offered,scheduled,446606,32,False
person_018565,program_memphis,1,48,not_offered,none,1820870,29,False
person_018565,program_arkansas_state,2,65,offered,completed,3258042,70,False
person_018565,program_colorado_state,3,19,offered,scheduled,3848085,28,False
person_018565,program_uconn,4,50,not_offered,none,2613419,31,False
person_018565,program_louisiana,5,30,not_offered,none,4432342,24,False
person_018566,program_georgia,1,81,offered,none,232206,99,False
person_018566,program_kansas_state,2,47,offered,none,187878,57,False
person_018566,program_alabama,3,68,offered,none,272375,84,False
person_018566,program_michigan_state,4,24,offered,completed,112164,29,False
person_018566,program_north_texas,5,55,offered,scheduled,140688,48,False
person_018567,program_maryland,1,73,not_offered,none,346236,71,False
person_018567,program_ole_miss,2,70,offered,completed,396351,65,False
person_018567,program_arizona,3,47,offered,scheduled,540870,38,False
person_018567,program_army,4,40,offered,completed,518269,39,False
person_018567,program_hawaii,5,22,offered,scheduled,347884,1,False
person_018568,program_arkansas,1,55,offered,completed,169685,44,False
person_018568,program_maryland,2,60,not_offered,scheduled,111425,74,False
person_018568,program_byu,3,54,not_offered,scheduled,74560,52,False
person_018568,program_western_michigan,4,31,not_offered,completed,110598,18,False
person_018568,program_rutgers,5,64,not_offered,completed,114846,53,False
person_018569,program_toledo,1,48,offered,scheduled,221181,59,False
person_018569,program_florida_state,2,54,not_offered,none,210722,46,False
person_018569,program_tulane,3,33,not_offered,scheduled,282389,39,False
person_018569,program_eastern_michigan,4,26,not_offered,none,164479,35,False
person_018569,program_north_carolina,5,25,not_offered,completed,379896,44,False
person_018570,program_colorado,1,84,offered,completed,1179903,85,False
person_018570,program_utah,2,59,offered,completed,629716,45,False
person_018570,program_army,3,39,not_offered,scheduled,950946,33,False
person_018570,program_colorado_state,4,34,not_offered,completed,1506770,39,False
person_018570,program_old_dominion,5,40,not_offered,scheduled,1228545,39,False
person_018571,program_kent_state,1,49,offered,scheduled,961989,42,False
person_018571,program_north_dakota_state,2,53,not_offered,completed,572063,50,False
person_018571,program_utep,3,52,offered,scheduled,1422013,53,False
person_018571,program_california,4,56,not_offered,scheduled,484697,54,False
person_018571,program_toledo,5,14,offered,completed,1441763,11,False
person_018572,program_coastal_carolina,1,46,not_offered,completed,1196833,56,False
person_018572,program_florida,2,80,not_offered,scheduled,733132,73,False
person_018572,program_california,3,51,not_offered,scheduled,1487792,38,False
person_018572,program_arizona_state,4,46,offered,none,968215,45,False
person_018572,program_cincinnati,5,40,offered,completed,564488,39,False
person_018573,program_ohio_state,1,61,offered,none,630113,84,False
person_018573,program_sacramento_state,2,57,not_offered,scheduled,769251,68,False
person_018573,program_tulane,3,24,offered,scheduled,515997,27,False
person_018573,program_memphis,4,45,offered,completed,769269,27,False
person_018573,program_miami_fl,5,42,not_offered,none,1343043,59,False
person_018574,program_auburn,1,26,offered,completed,3053951,34,False
person_018574,program_akron,2,40,offered,scheduled,3388814,49,False
person_018574,program_vanderbilt,3,28,not_offered,completed,2152600,19,False
person_018574,program_oregon,4,82,offered,scheduled,1828467,71,False
person_018574,program_wake_forest,5,32,not_offered,none,3704043,38,False
person_018575,program_illinois,1,72,not_offered,none,185826,91,False
person_018575,program_houston,2,35,not_offered,none,365347,47,False
person_018575,program_fiu,3,4,offered,completed,222224,1,False
person_018575,program_umass,4,48,offered,completed,157328,43,False
person_018575,program_arkansas,5,32,offered,none,260053,43,False
person_018576,program_south_alabama,1,55,not_offered,completed,5254946,69,False
person_018576,program_tcu,2,52,not_offered,scheduled,5437525,33,False
person_018576,program_hawaii,3,38,offered,completed,3654622,44,False
person_018576,program_east_carolina,4,44,offered,completed,4317082,52,False
person_018576,program_auburn,5,28,offered,scheduled,3503046,8,False
person_018577,program_notre_dame,1,84,offered,scheduled,34370,88,False
person_018577,program_south_carolina,2,48,not_offered,none,24223,36,False
person_018577,program_san_jose_state,3,44,offered,scheduled,24094,56,False
person_018577,program_usc,4,62,not_offered,completed,50777,57,False
person_018577,program_alabama,5,76,not_offered,none,25807,78,False
person_018578,program_duke,1,86,not_offered,completed,1087469,87,False
person_018578,program_louisiana_tech,2,72,not_offered,none,749456,69,False
person_018578,program_east_carolina,3,68,offered,none,1065868,61,False
person_018578,program_northern_illinois,4,44,offered,none,762497,23,False
person_018578,program_georgia_tech,5,1,offered,scheduled,361641,1,False
person_018579,program_marshall,1,52,not_offered,completed,149618,56,False
person_018579,program_miami_fl,2,59,not_offered,none,164541,56,False
person_018579,program_vanderbilt,3,22,offered,completed,176406,24,False
person_018579,program_toledo,4,29,offered,none,150024,34,False
person_018579,program_usc,5,24,not_offered,none,164091,18,False
person_018580,program_rice,1,72,not_offered,none,284938,82,False
person_018580,program_notre_dame,2,65,not_offered,none,451884,55,False
person_018580,program_ucf,3,51,offered,completed,519573,43,False
person_018580,program_bowling_green,4,15,offered,scheduled,186750,13,False
person_018580,program_kentucky,5,40,offered,none,290209,30,False
person_018581,program_boston_college,1,70,offered,none,94763,54,False
person_018581,program_utsa,2,46,offered,none,151594,35,False
person_018581,program_florida_atlantic,3,45,offered,none,110528,59,False
person_018581,program_ole_miss,4,41,not_offered,none,118961,51,False
person_018581,program_tcu,5,4,not_offered,scheduled,76919,1,False
person_018582,program_wake_forest,1,65,not_offered,completed,1050570,53,False
person_018582,program_akron,2,33,offered,scheduled,1033377,23,False
person_018582,program_memphis,3,62,offered,none,1072831,50,False
person_018582,program_utah_state,4,47,not_offered,none,784663,37,False
person_018582,program_florida_atlantic,5,39,offered,completed,725783,34,False
person_018583,program_southern_miss,1,37,offered,scheduled,1666741,11,False
person_018583,program_south_alabama,2,33,not_offered,completed,1542127,35,False
person_018583,program_oklahoma,3,41,not_offered,completed,1338305,56,False
person_018583,program_nebraska,4,34,not_offered,completed,1045018,16,False
person_018583,program_missouri_state,5,21,not_offered,scheduled,1960522,20,False
person_018584,program_tulane,1,64,offered,completed,354262,79,False
person_018584,program_western_kentucky,2,38,offered,scheduled,564373,29,False
person_018584,program_auburn,3,63,not_offered,none,355451,60,False
person_018584,program_army,4,28,not_offered,completed,723045,57,False
person_018584,program_west_virginia,5,9,offered,none,389983,17,False
person_018585,program_washington_state,1,45,not_offered,completed,24450,43,False
person_018585,program_fiu,2,27,not_offered,none,18393,35,False
person_018585,program_buffalo,3,41,offered,scheduled,38629,56,False
person_018585,program_duke,4,36,not_offered,completed,41000,34,False
person_018585,program_oregon_state,5,51,not_offered,completed,44533,54,False
person_018586,program_wyoming,1,68,offered,none,1184100,49,False
person_018586,program_charlotte,2,48,offered,completed,975030,49,False
person_018586,program_smu,3,44,offered,completed,1913686,40,False
person_018586,program_georgia_tech,4,36,offered,completed,1842282,26,False
person_018586,program_north_texas,5,34,not_offered,scheduled,913282,19,False
person_018587,program_syracuse,1,67,offered,none,954658,50,False
person_018587,program_alabama,2,49,not_offered,completed,1068213,60,False
person_018587,program_north_dakota_state,3,31,not_offered,completed,1015532,21,False
person_018587,program_ole_miss,4,45,offered,none,1316479,40,False
person_018587,program_akron,5,27,not_offered,scheduled,1236022,36,False
person_018588,program_michigan_state,1,68,offered,none,2236308,42,False
person_018588,program_pittsburgh,2,58,offered,none,1668024,46,False
person_018588,program_boston_college,3,63,offered,completed,925689,40,False
person_018588,program_stanford,4,19,not_offered,scheduled,1309340,36,False
person_018588,program_northern_illinois,5,31,not_offered,completed,1984386,27,False
person_018589,program_minnesota,1,59,offered,completed,1008513,49,False
person_018589,program_washington_state,2,42,offered,completed,1486666,26,False
person_018589,program_troy,3,41,offered,scheduled,730100,53,False
person_018589,program_ohio,4,30,offered,none,1252043,48,False
person_018589,program_kentucky,5,54,offered,completed,1385479,68,False
person_018590,program_iowa_state,1,77,not_offered,completed,349448,73,False
person_018590,program_florida_state,2,82,not_offered,completed,791957,99,False
person_018590,program_purdue,3,57,not_offered,completed,836436,41,False
person_018590,program_ole_miss,4,39,offered,completed,873832,28,False
person_018590,program_nevada,5,52,not_offered,completed,449610,49,False
person_018591,program_wisconsin,1,45,offered,completed,1618820,24,False
person_018591,program_northern_illinois,2,63,not_offered,scheduled,2496761,65,False
person_018591,program_boston_college,3,55,not_offered,scheduled,3030016,36,False
person_018591,program_san_jose_state,4,29,not_offered,scheduled,1218164,18,False
person_018591,program_sacramento_state,5,35,not_offered,completed,1728133,35,False
person_018592,program_army,1,79,offered,scheduled,1843291,63,False
person_018592,program_eastern_michigan,2,48,offered,none,2627162,46,False
person_018592,program_notre_dame,3,60,not_offered,none,1501327,57,False
person_018592,program_troy,4,1,not_offered,completed,1356012,1,False
person_018592,program_ohio_state,5,55,offered,scheduled,2813107,25,False
person_018593,program_temple,1,46,not_offered,none,562294,36,False
person_018593,program_mississippi_state,2,40,not_offered,scheduled,668900,24,False
person_018593,program_northern_illinois,3,45,offered,none,952184,32,False
person_018593,program_houston,4,59,not_offered,none,1394066,50,False
person_018593,program_umass,5,33,not_offered,scheduled,815229,30,False
person_018594,program_syracuse,1,56,offered,none,792622,61,False
person_018594,program_central_michigan,2,55,not_offered,none,2068882,33,False
person_018594,program_kennesaw_state,3,22,offered,completed,1207498,1,False
person_018594,program_georgia,4,64,offered,completed,918630,58,False
person_018594,program_virginia,5,46,not_offered,scheduled,1470546,70,False
person_018595,program_indiana,1,38,not_offered,completed,1133668,38,False
person_018595,program_rutgers,2,46,not_offered,none,1409228,34,False
person_018595,program_maryland,3,64,offered,completed,1917275,51,False
person_018595,program_alabama,4,71,not_offered,completed,1739348,57,False
person_018595,program_army,5,39,not_offered,scheduled,1519112,30,False
person_018596,program_liberty,1,99,offered,none,1016012,93,False
person_018596,program_missouri,2,37,offered,scheduled,809317,35,False
person_018596,program_colorado,3,60,not_offered,scheduled,1963478,57,False
person_018596,program_california,4,32,offered,scheduled,2252883,34,False
person_018596,program_boise_state,5,55,not_offered,none,2233025,35,False
person_018597,program_fiu,1,46,not_offered,scheduled,595604,59,False
person_018597,program_indiana,2,58,offered,scheduled,601673,39,False
person_018597,program_wyoming,3,64,not_offered,completed,304803,63,False
person_018597,program_washington_state,4,51,offered,completed,435463,48,False
person_018597,program_tulsa,5,33,offered,scheduled,554535,28,False
person_018598,program_washington,1,51,offered,none,107750,58,False
person_018598,program_clemson,2,51,offered,none,239746,41,False
person_018598,program_navy,3,33,not_offered,none,184719,45,False
person_018598,program_nebraska,4,50,not_offered,completed,294548,22,False
person_018598,program_houston,5,24,offered,scheduled,143631,45,False
person_018599,program_missouri_state,1,58,not_offered,none,586810,43,False
person_018599,program_georgia,2,75,offered,scheduled,1490085,89,False
person_018599,program_sacramento_state,3,38,offered,completed,828194,55,False
person_018599,program_hawaii,4,67,offered,none,911315,67,False
person_018599,program_fiu,5,24,offered,completed,960996,10,False
person_018600,program_mississippi_state,1,71,offered,scheduled,699460,85,False
person_018600,program_unlv,2,61,not_offered,completed,1000051,82,False
person_018600,program_north_dakota_state,3,75,not_offered,none,550420,63,False
person_018600,program_toledo,4,56,not_offered,none,326925,47,False
person_018600,program_baylor,5,43,offered,none,752127,33,False
person_018601,program_louisville,1,50,offered,completed,73473,38,False
person_018601,program_nebraska,2,50,offered,none,60605,73,False
person_018601,program_nevada,3,69,not_offered,completed,92024,77,False
person_018601,program_old_dominion,4,33,not_offered,scheduled,114908,25,False
person_018601,program_tennessee,5,55,not_offered,completed,64750,41,False
person_018602,program_california,1,69,offered,scheduled,493976,86,False
person_018602,program_ball_state,2,60,not_offered,scheduled,386035,53,False
person_018602,program_air_force,3,55,not_offered,none,831082,49,False
person_018602,program_ucf,4,63,offered,completed,604976,54,False
person_018602,program_michigan_state,5,32,not_offered,none,369680,37,False
person_018603,program_maryland,1,33,offered,scheduled,996139,42,False
person_018603,program_baylor,2,65,offered,completed,503842,82,False
person_018603,program_louisiana_tech,3,26,not_offered,completed,566103,3,False
person_018603,program_california,4,49,offered,scheduled,601310,68,False
person_018603,program_utah_state,5,38,offered,none,454164,41,False
person_018604,program_wake_forest,1,53,not_offered,completed,144944,75,False
person_018604,program_nevada,2,50,offered,none,380814,51,False
person_018604,program_navy,3,18,offered,completed,282816,22,False
person_018604,program_south_carolina,4,55,offered,completed,178808,32,False
person_018604,program_south_alabama,5,57,offered,completed,333593,81,False
person_018605,program_northern_illinois,1,11,not_offered,completed,167542,19,False
person_018605,program_minnesota,2,73,offered,scheduled,211396,77,False
person_018605,program_nevada,3,34,not_offered,completed,151458,30,False
person_018605,program_arkansas,4,37,not_offered,scheduled,207375,30,False
person_018605,program_hawaii,5,31,offered,none,125118,24,False
person_018606,program_texas_tech,1,73,offered,scheduled,1189307,83,False
person_018606,program_iowa_state,2,73,not_offered,none,1442058,70,False
person_018606,program_fiu,3,30,not_offered,completed,1287767,54,False
person_018606,program_georgia_southern,4,41,not_offered,completed,1086087,46,False
person_018606,program_san_diego_state,5,26,offered,scheduled,1579812,25,False
person_018607,program_north_texas,1,58,not_offered,none,708539,63,False
person_018607,program_michigan_state,2,56,offered,completed,461200,63,False
person_018607,program_california,3,61,not_offered,completed,1195694,41,False
person_018607,program_oklahoma_state,4,33,offered,completed,643091,49,False
person_018607,program_colorado_state,5,39,offered,scheduled,1065923,60,False
person_018608,program_usc,1,69,not_offered,scheduled,452584,50,False
person_018608,program_minnesota,2,68,not_offered,none,333038,90,False
person_018608,program_liberty,3,42,not_offered,scheduled,351859,58,False
person_018608,program_north_carolina,4,55,offered,completed,771025,58,False
person_018608,program_arkansas_state,5,27,offered,none,698656,7,False
person_018609,program_louisiana,1,31,offered,scheduled,951047,22,False
person_018609,program_ucf,2,50,not_offered,scheduled,1284975,69,False
person_018609,program_oregon_state,3,64,not_offered,completed,801747,56,False
person_018609,program_kennesaw_state,4,52,offered,none,1125857,39,False
person_018609,program_oklahoma_state,5,33,not_offered,completed,553094,42,False
person_018610,program_auburn,1,44,offered,scheduled,435499,29,False
person_018610,program_usf,2,40,offered,completed,386289,30,False
person_018610,program_rice,3,29,not_offered,completed,522109,22,False
person_018610,program_uab,4,44,not_offered,completed,639503,43,False
person_018610,program_old_dominion,5,22,offered,scheduled,299589,30,False
person_018611,program_baylor,1,71,offered,none,442098,72,False
person_018611,program_tcu,2,47,not_offered,scheduled,775582,55,False
person_018611,program_buffalo,3,31,offered,none,665917,18,False
person_018611,program_army,4,3,offered,scheduled,555445,13,False
person_018611,program_temple,5,21,offered,scheduled,503585,30,False
person_018612,program_clemson,1,73,offered,scheduled,98083,78,False
person_018612,program_charlotte,2,56,not_offered,none,87261,48,False
person_018612,program_oregon_state,3,25,offered,completed,125041,20,False
person_018612,program_nc_state,4,29,not_offered,scheduled,38929,24,False
person_018612,program_navy,5,33,offered,completed,63528,39,False
person_018613,program_virginia_tech,1,47,not_offered,none,213630,75,False
person_018613,program_arizona_state,2,57,not_offered,scheduled,88420,73,False
person_018613,program_air_force,3,26,not_offered,none,225232,21,False
person_018613,program_umass,4,52,not_offered,scheduled,225024,40,False
person_018613,program_louisville,5,68,offered,none,189639,65,False
person_018614,program_smu,1,63,not_offered,completed,296377,43,False
person_018614,program_buffalo,2,48,offered,none,328997,61,False
person_018614,program_duke,3,24,not_offered,scheduled,316449,4,False
person_018614,program_utah,4,30,not_offered,scheduled,260644,39,False
