rosterMembershipId,programId,personId,seasonYear,rosterSlot,scholarshipStatus,scholarshipEquivalency,activeRoster,positionGroup
roster_program_georgia_003,program_georgia,person_006562,2026,3,scholarship,1.0,True,QB
roster_program_georgia_004,program_georgia,person_006563,2026,4,scholarship,1.0,True,QB
roster_program_georgia_005,program_georgia,person_006564,2026,5,scholarship,1.0,True,QB
roster_program_georgia_006,program_georgia,person_006565,2026,6,scholarship,1.0,True,RB
roster_program_georgia_007,program_georgia,person_006566,2026,7,scholarship,1.0,True,RB
roster_program_georgia_008,program_georgia,person_006567,2026,8,scholarship,1.0,True,RB
roster_program_georgia_009,program_georgia,person_006568,2026,9,scholarship,1.0,True,RB
roster_program_georgia_010,program_georgia,person_006569,2026,10,scholarship,1.0,True,RB
roster_program_georgia_011,program_georgia,person_006570,2026,11,scholarship,1.0,True,RB
roster_program_georgia_012,program_georgia,person_006571,2026,12,scholarship,1.0,True,RB
roster_program_georgia_013,program_georgia,person_006572,2026,13,scholarship,1.0,True,WR
roster_program_georgia_014,program_georgia,person_006573,2026,14,scholarship,1.0,True,WR
roster_program_georgia_015,program_georgia,person_006574,2026,15,scholarship,1.0,True,WR
roster_program_georgia_016,program_georgia,person_006575,2026,16,scholarship,1.0,True,WR
roster_program_georgia_017,program_georgia,person_006576,2026,17,scholarship,1.0,True,WR
roster_program_georgia_018,program_georgia,person_006577,2026,18,scholarship,1.0,True,WR
roster_program_georgia_019,program_georgia,person_006578,2026,19,scholarship,1.0,True,WR
roster_program_georgia_020,program_georgia,person_006579,2026,20,scholarship,1.0,True,WR
roster_program_georgia_021,program_georgia,person_006580,2026,21,scholarship,1.0,True,WR
roster_program_georgia_022,program_georgia,person_006581,2026,22,scholarship,1.0,True,WR
roster_program_georgia_023,program_georgia,person_006582,2026,23,scholarship,1.0,True,WR
roster_program_georgia_024,program_georgia,person_006583,2026,24,scholarship,1.0,True,WR
roster_program_georgia_025,program_georgia,person_006584,2026,25,scholarship,1.0,True,WR
roster_program_georgia_026,program_georgia,person_006585,2026,26,scholarship,1.0,True,WR
roster_program_georgia_027,program_georgia,person_006586,2026,27,scholarship,1.0,True,TE
roster_program_georgia_028,program_georgia,person_006587,2026,28,scholarship,1.0,True,TE
roster_program_georgia_029,program_georgia,person_006588,2026,29,scholarship,1.0,True,TE
roster_program_georgia_030,program_georgia,person_006589,2026,30,scholarship,1.0,True,TE
roster_program_georgia_031,program_georgia,person_006590,2026,31,scholarship,1.0,True,TE
roster_program_georgia_032,program_georgia,person_006591,2026,32,scholarship,1.0,True,TE
roster_program_georgia_033,program_georgia,person_006592,2026,33,scholarship,1.0,True,OL
roster_program_georgia_034,program_georgia,person_006593,2026,34,scholarship,1.0,True,OL
roster_program_georgia_035,program_georgia,person_006594,2026,35,scholarship,1.0,True,OL
roster_program_georgia_036,program_georgia,person_006595,2026,36,scholarship,1.0,True,OL
roster_program_georgia_037,program_georgia,person_006596,2026,37,scholarship,1.0,True,OL
roster_program_georgia_038,program_georgia,person_006597,2026,38,scholarship,1.0,True,OL
roster_program_georgia_039,program_georgia,person_006598,2026,39,scholarship,1.0,True,OL
roster_program_georgia_040,program_georgia,person_006599,2026,40,scholarship,1.0,True,OL
roster_program_georgia_041,program_georgia,person_006600,2026,41,scholarship,1.0,True,OL
roster_program_georgia_042,program_georgia,person_006601,2026,42,scholarship,1.0,True,OL
roster_program_georgia_043,program_georgia,person_006602,2026,43,scholarship,1.0,True,OL
roster_program_georgia_044,program_georgia,person_006603,2026,44,scholarship,1.0,True,OL
roster_program_georgia_045,program_georgia,person_006604,2026,45,scholarship,1.0,True,OL
roster_program_georgia_046,program_georgia,person_006605,2026,46,scholarship,1.0,True,OL
roster_program_georgia_047,program_georgia,person_006606,2026,47,scholarship,1.0,True,OL
roster_program_georgia_048,program_georgia,person_006607,2026,48,scholarship,1.0,True,OL
roster_program_georgia_049,program_georgia,person_006608,2026,49,scholarship,1.0,True,OL
roster_program_georgia_050,program_georgia,person_006609,2026,50,scholarship,1.0,True,OL
roster_program_georgia_051,program_georgia,person_006610,2026,51,scholarship,1.0,True,DL
roster_program_georgia_052,program_georgia,person_006611,2026,52,scholarship,1.0,True,DL
roster_program_georgia_053,program_georgia,person_006612,2026,53,scholarship,1.0,True,DL
roster_program_georgia_054,program_georgia,person_006613,2026,54,scholarship,1.0,True,DL
roster_program_georgia_055,program_georgia,person_006614,2026,55,scholarship,1.0,True,DL
roster_program_georgia_056,program_georgia,person_006615,2026,56,scholarship,1.0,True,DL
roster_program_georgia_057,program_georgia,person_006616,2026,57,scholarship,1.0,True,DL
roster_program_georgia_058,program_georgia,person_006617,2026,58,scholarship,1.0,True,DL
roster_program_georgia_059,program_georgia,person_006618,2026,59,scholarship,1.0,True,DL
roster_program_georgia_060,program_georgia,person_006619,2026,60,scholarship,1.0,True,DL
roster_program_georgia_061,program_georgia,person_006620,2026,61,scholarship,1.0,True,EDGE
roster_program_georgia_062,program_georgia,person_006621,2026,62,scholarship,1.0,True,EDGE
roster_program_georgia_063,program_georgia,person_006622,2026,63,scholarship,1.0,True,EDGE
roster_program_georgia_064,program_georgia,person_006623,2026,64,scholarship,1.0,True,EDGE
roster_program_georgia_065,program_georgia,person_006624,2026,65,scholarship,1.0,True,EDGE
roster_program_georgia_066,program_georgia,person_006625,2026,66,scholarship,1.0,True,EDGE
roster_program_georgia_067,program_georgia,person_006626,2026,67,scholarship,1.0,True,EDGE
roster_program_georgia_068,program_georgia,person_006627,2026,68,scholarship,1.0,True,LB
roster_program_georgia_069,program_georgia,person_006628,2026,69,scholarship,1.0,True,LB
roster_program_georgia_070,program_georgia,person_006629,2026,70,scholarship,1.0,True,LB
roster_program_georgia_071,program_georgia,person_006630,2026,71,scholarship,1.0,True,LB
roster_program_georgia_072,program_georgia,person_006631,2026,72,scholarship,1.0,True,LB
roster_program_georgia_073,program_georgia,person_006632,2026,73,scholarship,1.0,True,LB
roster_program_georgia_074,program_georgia,person_006633,2026,74,scholarship,1.0,True,LB
roster_program_georgia_075,program_georgia,person_006634,2026,75,scholarship,1.0,True,LB
roster_program_georgia_076,program_georgia,person_006635,2026,76,scholarship,1.0,True,LB
roster_program_georgia_077,program_georgia,person_006636,2026,77,scholarship,1.0,True,LB
roster_program_georgia_078,program_georgia,person_006637,2026,78,scholarship,1.0,True,LB
roster_program_georgia_079,program_georgia,person_006638,2026,79,scholarship,1.0,True,CB
roster_program_georgia_080,program_georgia,person_006639,2026,80,scholarship,1.0,True,CB
roster_program_georgia_081,program_georgia,person_006640,2026,81,scholarship,1.0,True,CB
roster_program_georgia_082,program_georgia,person_006641,2026,82,scholarship,1.0,True,CB
roster_program_georgia_083,program_georgia,person_006642,2026,83,scholarship,1.0,True,CB
roster_program_georgia_084,program_georgia,person_006643,2026,84,scholarship,1.0,True,CB
roster_program_georgia_085,program_georgia,person_006644,2026,85,scholarship,1.0,True,CB
roster_program_georgia_086,program_georgia,person_006645,2026,86,scholarship,1.0,True,CB
roster_program_georgia_087,program_georgia,person_006646,2026,87,scholarship,1.0,True,CB
roster_program_georgia_088,program_georgia,person_006647,2026,88,scholarship,1.0,True,S
roster_program_georgia_089,program_georgia,person_006648,2026,89,scholarship,1.0,True,S
roster_program_georgia_090,program_georgia,person_006649,2026,90,scholarship,1.0,True,S
roster_program_georgia_091,program_georgia,person_006650,2026,91,scholarship,1.0,True,S
roster_program_georgia_092,program_georgia,person_006651,2026,92,scholarship,1.0,True,S
roster_program_georgia_093,program_georgia,person_006652,2026,93,scholarship,1.0,True,S
roster_program_georgia_094,program_georgia,person_006653,2026,94,scholarship,1.0,True,S
roster_program_georgia_095,program_georgia,person_006654,2026,95,scholarship,1.0,True,K
roster_program_georgia_096,program_georgia,person_006655,2026,96,scholarship,1.0,True,K
roster_program_georgia_097,program_georgia,person_006656,2026,97,scholarship,1.0,True,P
roster_program_georgia_098,program_georgia,person_006657,2026,98,scholarship,1.0,True,P
roster_program_georgia_099,program_georgia,person_006658,2026,99,scholarship,1.0,True,LS
roster_program_georgia_100,program_georgia,person_006659,2026,100,scholarship,1.0,True,ATH
roster_program_georgia_101,program_georgia,person_006660,2026,101,scholarship,1.0,True,ATH
roster_program_georgia_102,program_georgia,person_006661,2026,102,scholarship,1.0,True,ATH
roster_program_georgia_103,program_georgia,person_006662,2026,103,scholarship,1.0,True,ATH
roster_program_georgia_104,program_georgia,person_006663,2026,104,scholarship,1.0,True,ATH
roster_program_georgia_105,program_georgia,person_006664,2026,105,scholarship,1.0,True,ATH
roster_program_kentucky_001,program_kentucky,person_006679,2026,1,scholarship,1.0,True,QB
roster_program_kentucky_002,program_kentucky,person_006680,2026,2,scholarship,1.0,True,QB
roster_program_kentucky_003,program_kentucky,person_006681,2026,3,scholarship,1.0,True,QB
roster_program_kentucky_004,program_kentucky,person_006682,2026,4,scholarship,1.0,True,QB
roster_program_kentucky_005,program_kentucky,person_006683,2026,5,scholarship,1.0,True,QB
roster_program_kentucky_006,program_kentucky,person_006684,2026,6,scholarship,1.0,True,RB
roster_program_kentucky_007,program_kentucky,person_006685,2026,7,scholarship,1.0,True,RB
roster_program_kentucky_008,program_kentucky,person_006686,2026,8,scholarship,1.0,True,RB
roster_program_kentucky_009,program_kentucky,person_006687,2026,9,scholarship,1.0,True,RB
roster_program_kentucky_010,program_kentucky,person_006688,2026,10,scholarship,1.0,True,RB
roster_program_kentucky_011,program_kentucky,person_006689,2026,11,scholarship,1.0,True,RB
roster_program_kentucky_012,program_kentucky,person_006690,2026,12,scholarship,1.0,True,RB
roster_program_kentucky_013,program_kentucky,person_006691,2026,13,scholarship,1.0,True,WR
roster_program_kentucky_014,program_kentucky,person_006692,2026,14,scholarship,1.0,True,WR
roster_program_kentucky_015,program_kentucky,person_006693,2026,15,scholarship,1.0,True,WR
roster_program_kentucky_016,program_kentucky,person_006694,2026,16,scholarship,1.0,True,WR
roster_program_kentucky_017,program_kentucky,person_006695,2026,17,scholarship,1.0,True,WR
roster_program_kentucky_018,program_kentucky,person_006696,2026,18,scholarship,1.0,True,WR
roster_program_kentucky_019,program_kentucky,person_006697,2026,19,scholarship,1.0,True,WR
roster_program_kentucky_020,program_kentucky,person_006698,2026,20,scholarship,1.0,True,WR
roster_program_kentucky_021,program_kentucky,person_006699,2026,21,scholarship,1.0,True,WR
roster_program_kentucky_022,program_kentucky,person_006700,2026,22,scholarship,1.0,True,WR
roster_program_kentucky_023,program_kentucky,person_006701,2026,23,scholarship,1.0,True,WR
roster_program_kentucky_024,program_kentucky,person_006702,2026,24,scholarship,1.0,True,WR
roster_program_kentucky_025,program_kentucky,person_006703,2026,25,scholarship,1.0,True,WR
roster_program_kentucky_026,program_kentucky,person_006704,2026,26,scholarship,1.0,True,WR
roster_program_kentucky_027,program_kentucky,person_006705,2026,27,scholarship,1.0,True,TE
roster_program_kentucky_028,program_kentucky,person_006706,2026,28,scholarship,1.0,True,TE
roster_program_kentucky_029,program_kentucky,person_006707,2026,29,scholarship,1.0,True,TE
roster_program_kentucky_030,program_kentucky,person_006708,2026,30,scholarship,1.0,True,TE
roster_program_kentucky_031,program_kentucky,person_006709,2026,31,scholarship,1.0,True,TE
roster_program_kentucky_032,program_kentucky,person_006710,2026,32,scholarship,1.0,True,TE
roster_program_kentucky_033,program_kentucky,person_006711,2026,33,scholarship,1.0,True,OL
roster_program_kentucky_034,program_kentucky,person_006712,2026,34,scholarship,1.0,True,OL
roster_program_kentucky_035,program_kentucky,person_006713,2026,35,scholarship,1.0,True,OL
roster_program_kentucky_036,program_kentucky,person_006714,2026,36,scholarship,1.0,True,OL
roster_program_kentucky_037,program_kentucky,person_006715,2026,37,scholarship,1.0,True,OL
roster_program_kentucky_038,program_kentucky,person_006716,2026,38,scholarship,1.0,True,OL
roster_program_kentucky_039,program_kentucky,person_006717,2026,39,scholarship,1.0,True,OL
roster_program_kentucky_040,program_kentucky,person_006718,2026,40,scholarship,1.0,True,OL
roster_program_kentucky_041,program_kentucky,person_006719,2026,41,scholarship,1.0,True,OL
roster_program_kentucky_042,program_kentucky,person_006720,2026,42,scholarship,1.0,True,OL
roster_program_kentucky_043,program_kentucky,person_006721,2026,43,scholarship,1.0,True,OL
roster_program_kentucky_044,program_kentucky,person_006722,2026,44,scholarship,1.0,True,OL
roster_program_kentucky_045,program_kentucky,person_006723,2026,45,scholarship,1.0,True,OL
roster_program_kentucky_046,program_kentucky,person_006724,2026,46,scholarship,1.0,True,OL
roster_program_kentucky_047,program_kentucky,person_006725,2026,47,scholarship,1.0,True,OL
roster_program_kentucky_048,program_kentucky,person_006726,2026,48,scholarship,1.0,True,OL
roster_program_kentucky_049,program_kentucky,person_006727,2026,49,scholarship,1.0,True,OL
roster_program_kentucky_050,program_kentucky,person_006728,2026,50,scholarship,1.0,True,OL
roster_program_kentucky_051,program_kentucky,person_006729,2026,51,scholarship,1.0,True,DL
roster_program_kentucky_052,program_kentucky,person_006730,2026,52,scholarship,1.0,True,DL
roster_program_kentucky_053,program_kentucky,person_006731,2026,53,scholarship,1.0,True,DL
roster_program_kentucky_054,program_kentucky,person_006732,2026,54,scholarship,1.0,True,DL
roster_program_kentucky_055,program_kentucky,person_006733,2026,55,scholarship,1.0,True,DL
roster_program_kentucky_056,program_kentucky,person_006734,2026,56,scholarship,1.0,True,DL
roster_program_kentucky_057,program_kentucky,person_006735,2026,57,scholarship,1.0,True,DL
roster_program_kentucky_058,program_kentucky,person_006736,2026,58,scholarship,1.0,True,DL
roster_program_kentucky_059,program_kentucky,person_006737,2026,59,scholarship,1.0,True,DL
roster_program_kentucky_060,program_kentucky,person_006738,2026,60,scholarship,1.0,True,DL
roster_program_kentucky_061,program_kentucky,person_006739,2026,61,scholarship,1.0,True,EDGE
roster_program_kentucky_062,program_kentucky,person_006740,2026,62,scholarship,1.0,True,EDGE
roster_program_kentucky_063,program_kentucky,person_006741,2026,63,scholarship,1.0,True,EDGE
roster_program_kentucky_064,program_kentucky,person_006742,2026,64,scholarship,1.0,True,EDGE
roster_program_kentucky_065,program_kentucky,person_006743,2026,65,scholarship,1.0,True,EDGE
roster_program_kentucky_066,program_kentucky,person_006744,2026,66,scholarship,1.0,True,EDGE
roster_program_kentucky_067,program_kentucky,person_006745,2026,67,scholarship,1.0,True,EDGE
roster_program_kentucky_068,program_kentucky,person_006746,2026,68,scholarship,1.0,True,LB
roster_program_kentucky_069,program_kentucky,person_006747,2026,69,scholarship,1.0,True,LB
roster_program_kentucky_070,program_kentucky,person_006748,2026,70,scholarship,1.0,True,LB
roster_program_kentucky_071,program_kentucky,person_006749,2026,71,scholarship,1.0,True,LB
roster_program_kentucky_072,program_kentucky,person_006750,2026,72,scholarship,1.0,True,LB
roster_program_kentucky_073,program_kentucky,person_006751,2026,73,scholarship,1.0,True,LB
roster_program_kentucky_074,program_kentucky,person_006752,2026,74,scholarship,1.0,True,LB
roster_program_kentucky_075,program_kentucky,person_006753,2026,75,scholarship,1.0,True,LB
roster_program_kentucky_076,program_kentucky,person_006754,2026,76,scholarship,1.0,True,LB
roster_program_kentucky_077,program_kentucky,person_006755,2026,77,scholarship,1.0,True,LB
roster_program_kentucky_078,program_kentucky,person_006756,2026,78,scholarship,1.0,True,LB
roster_program_kentucky_079,program_kentucky,person_006757,2026,79,scholarship,1.0,True,CB
roster_program_kentucky_080,program_kentucky,person_006758,2026,80,scholarship,1.0,True,CB
roster_program_kentucky_081,program_kentucky,person_006759,2026,81,scholarship,1.0,True,CB
roster_program_kentucky_082,program_kentucky,person_006760,2026,82,scholarship,1.0,True,CB
roster_program_kentucky_083,program_kentucky,person_006761,2026,83,scholarship,1.0,True,CB
roster_program_kentucky_084,program_kentucky,person_006762,2026,84,scholarship,1.0,True,CB
roster_program_kentucky_085,program_kentucky,person_006763,2026,85,scholarship,1.0,True,CB
roster_program_kentucky_086,program_kentucky,person_006764,2026,86,scholarship,1.0,True,CB
roster_program_kentucky_087,program_kentucky,person_006765,2026,87,scholarship,1.0,True,CB
roster_program_kentucky_088,program_kentucky,person_006766,2026,88,scholarship,1.0,True,S
roster_program_kentucky_089,program_kentucky,person_006767,2026,89,scholarship,1.0,True,S
roster_program_kentucky_090,program_kentucky,person_006768,2026,90,scholarship,1.0,True,S
roster_program_kentucky_091,program_kentucky,person_006769,2026,91,scholarship,1.0,True,S
roster_program_kentucky_092,program_kentucky,person_006770,2026,92,scholarship,1.0,True,S
roster_program_kentucky_093,program_kentucky,person_006771,2026,93,scholarship,1.0,True,S
roster_program_kentucky_094,program_kentucky,person_006772,2026,94,scholarship,1.0,True,S
roster_program_kentucky_095,program_kentucky,person_006773,2026,95,scholarship,1.0,True,K
roster_program_kentucky_096,program_kentucky,person_006774,2026,96,scholarship,1.0,True,K
roster_program_kentucky_097,program_kentucky,person_006775,2026,97,scholarship,1.0,True,P
roster_program_kentucky_098,program_kentucky,person_006776,2026,98,scholarship,1.0,True,P
roster_program_kentucky_099,program_kentucky,person_006777,2026,99,scholarship,1.0,True,LS
roster_program_kentucky_100,program_kentucky,person_006778,2026,100,scholarship,1.0,True,ATH
roster_program_kentucky_101,program_kentucky,person_006779,2026,101,scholarship,1.0,True,ATH
roster_program_kentucky_102,program_kentucky,person_006780,2026,102,scholarship,1.0,True,ATH
roster_program_kentucky_103,program_kentucky,person_006781,2026,103,scholarship,1.0,True,ATH
roster_program_kentucky_104,program_kentucky,person_006782,2026,104,scholarship,1.0,True,ATH
roster_program_kentucky_105,program_kentucky,person_006783,2026,105,scholarship,1.0,True,ATH
roster_program_lsu_001,program_lsu,person_006798,2026,1,scholarship,1.0,True,QB
roster_program_lsu_002,program_lsu,person_006799,2026,2,scholarship,1.0,True,QB
roster_program_lsu_003,program_lsu,person_006800,2026,3,scholarship,1.0,True,QB
roster_program_lsu_004,program_lsu,person_006801,2026,4,scholarship,1.0,True,QB
roster_program_lsu_005,program_lsu,person_006802,2026,5,scholarship,1.0,True,QB
roster_program_lsu_006,program_lsu,person_006803,2026,6,scholarship,1.0,True,RB
roster_program_lsu_007,program_lsu,person_006804,2026,7,scholarship,1.0,True,RB
roster_program_lsu_008,program_lsu,person_006805,2026,8,scholarship,1.0,True,RB
roster_program_lsu_009,program_lsu,person_006806,2026,9,scholarship,1.0,True,RB
roster_program_lsu_010,program_lsu,person_006807,2026,10,scholarship,1.0,True,RB
roster_program_lsu_011,program_lsu,person_006808,2026,11,scholarship,1.0,True,RB
roster_program_lsu_012,program_lsu,person_006809,2026,12,scholarship,1.0,True,RB
roster_program_lsu_013,program_lsu,person_006810,2026,13,scholarship,1.0,True,WR
roster_program_lsu_014,program_lsu,person_006811,2026,14,scholarship,1.0,True,WR
roster_program_lsu_015,program_lsu,person_006812,2026,15,scholarship,1.0,True,WR
roster_program_lsu_016,program_lsu,person_006813,2026,16,scholarship,1.0,True,WR
roster_program_lsu_017,program_lsu,person_006814,2026,17,scholarship,1.0,True,WR
roster_program_lsu_018,program_lsu,person_006815,2026,18,scholarship,1.0,True,WR
roster_program_lsu_019,program_lsu,person_006816,2026,19,scholarship,1.0,True,WR
roster_program_lsu_020,program_lsu,person_006817,2026,20,scholarship,1.0,True,WR
roster_program_lsu_021,program_lsu,person_006818,2026,21,scholarship,1.0,True,WR
roster_program_lsu_022,program_lsu,person_006819,2026,22,scholarship,1.0,True,WR
roster_program_lsu_023,program_lsu,person_006820,2026,23,scholarship,1.0,True,WR
roster_program_lsu_024,program_lsu,person_006821,2026,24,scholarship,1.0,True,WR
roster_program_lsu_025,program_lsu,person_006822,2026,25,scholarship,1.0,True,WR
roster_program_lsu_026,program_lsu,person_006823,2026,26,scholarship,1.0,True,WR
roster_program_lsu_027,program_lsu,person_006824,2026,27,scholarship,1.0,True,TE
roster_program_lsu_028,program_lsu,person_006825,2026,28,scholarship,1.0,True,TE
roster_program_lsu_029,program_lsu,person_006826,2026,29,scholarship,1.0,True,TE
roster_program_lsu_030,program_lsu,person_006827,2026,30,scholarship,1.0,True,TE
roster_program_lsu_031,program_lsu,person_006828,2026,31,scholarship,1.0,True,TE
roster_program_lsu_032,program_lsu,person_006829,2026,32,scholarship,1.0,True,TE
roster_program_lsu_033,program_lsu,person_006830,2026,33,scholarship,1.0,True,OL
roster_program_lsu_034,program_lsu,person_006831,2026,34,scholarship,1.0,True,OL
roster_program_lsu_035,program_lsu,person_006832,2026,35,scholarship,1.0,True,OL
roster_program_lsu_036,program_lsu,person_006833,2026,36,scholarship,1.0,True,OL
roster_program_lsu_037,program_lsu,person_006834,2026,37,scholarship,1.0,True,OL
roster_program_lsu_038,program_lsu,person_006835,2026,38,scholarship,1.0,True,OL
roster_program_lsu_039,program_lsu,person_006836,2026,39,scholarship,1.0,True,OL
roster_program_lsu_040,program_lsu,person_006837,2026,40,scholarship,1.0,True,OL
roster_program_lsu_041,program_lsu,person_006838,2026,41,scholarship,1.0,True,OL
roster_program_lsu_042,program_lsu,person_006839,2026,42,scholarship,1.0,True,OL
roster_program_lsu_043,program_lsu,person_006840,2026,43,scholarship,1.0,True,OL
roster_program_lsu_044,program_lsu,person_006841,2026,44,scholarship,1.0,True,OL
roster_program_lsu_045,program_lsu,person_006842,2026,45,scholarship,1.0,True,OL
roster_program_lsu_046,program_lsu,person_006843,2026,46,scholarship,1.0,True,OL
roster_program_lsu_047,program_lsu,person_006844,2026,47,scholarship,1.0,True,OL
roster_program_lsu_048,program_lsu,person_006845,2026,48,scholarship,1.0,True,OL
roster_program_lsu_049,program_lsu,person_006846,2026,49,scholarship,1.0,True,OL
roster_program_lsu_050,program_lsu,person_006847,2026,50,scholarship,1.0,True,OL
roster_program_lsu_051,program_lsu,person_006848,2026,51,scholarship,1.0,True,DL
roster_program_lsu_052,program_lsu,person_006849,2026,52,scholarship,1.0,True,DL
roster_program_lsu_053,program_lsu,person_006850,2026,53,scholarship,1.0,True,DL
roster_program_lsu_054,program_lsu,person_006851,2026,54,scholarship,1.0,True,DL
roster_program_lsu_055,program_lsu,person_006852,2026,55,scholarship,1.0,True,DL
roster_program_lsu_056,program_lsu,person_006853,2026,56,scholarship,1.0,True,DL
roster_program_lsu_057,program_lsu,person_006854,2026,57,scholarship,1.0,True,DL
roster_program_lsu_058,program_lsu,person_006855,2026,58,scholarship,1.0,True,DL
roster_program_lsu_059,program_lsu,person_006856,2026,59,scholarship,1.0,True,DL
roster_program_lsu_060,program_lsu,person_006857,2026,60,scholarship,1.0,True,DL
roster_program_lsu_061,program_lsu,person_006858,2026,61,scholarship,1.0,True,EDGE
roster_program_lsu_062,program_lsu,person_006859,2026,62,scholarship,1.0,True,EDGE
roster_program_lsu_063,program_lsu,person_006860,2026,63,scholarship,1.0,True,EDGE
roster_program_lsu_064,program_lsu,person_006861,2026,64,scholarship,1.0,True,EDGE
roster_program_lsu_065,program_lsu,person_006862,2026,65,scholarship,1.0,True,EDGE
roster_program_lsu_066,program_lsu,person_006863,2026,66,scholarship,1.0,True,EDGE
roster_program_lsu_067,program_lsu,person_006864,2026,67,scholarship,1.0,True,EDGE
roster_program_lsu_068,program_lsu,person_006865,2026,68,scholarship,1.0,True,LB
roster_program_lsu_069,program_lsu,person_006866,2026,69,scholarship,1.0,True,LB
roster_program_lsu_070,program_lsu,person_006867,2026,70,scholarship,1.0,True,LB
roster_program_lsu_071,program_lsu,person_006868,2026,71,scholarship,1.0,True,LB
roster_program_lsu_072,program_lsu,person_006869,2026,72,scholarship,1.0,True,LB
roster_program_lsu_073,program_lsu,person_006870,2026,73,scholarship,1.0,True,LB
roster_program_lsu_074,program_lsu,person_006871,2026,74,scholarship,1.0,True,LB
roster_program_lsu_075,program_lsu,person_006872,2026,75,scholarship,1.0,True,LB
roster_program_lsu_076,program_lsu,person_006873,2026,76,scholarship,1.0,True,LB
roster_program_lsu_077,program_lsu,person_006874,2026,77,scholarship,1.0,True,LB
roster_program_lsu_078,program_lsu,person_006875,2026,78,scholarship,1.0,True,LB
roster_program_lsu_079,program_lsu,person_006876,2026,79,scholarship,1.0,True,CB
roster_program_lsu_080,program_lsu,person_006877,2026,80,scholarship,1.0,True,CB
roster_program_lsu_081,program_lsu,person_006878,2026,81,scholarship,1.0,True,CB
roster_program_lsu_082,program_lsu,person_006879,2026,82,scholarship,1.0,True,CB
roster_program_lsu_083,program_lsu,person_006880,2026,83,scholarship,1.0,True,CB
roster_program_lsu_084,program_lsu,person_006881,2026,84,scholarship,1.0,True,CB
roster_program_lsu_085,program_lsu,person_006882,2026,85,scholarship,1.0,True,CB
roster_program_lsu_086,program_lsu,person_006883,2026,86,scholarship,1.0,True,CB
roster_program_lsu_087,program_lsu,person_006884,2026,87,scholarship,1.0,True,CB
roster_program_lsu_088,program_lsu,person_006885,2026,88,scholarship,1.0,True,S
roster_program_lsu_089,program_lsu,person_006886,2026,89,scholarship,1.0,True,S
roster_program_lsu_090,program_lsu,person_006887,2026,90,scholarship,1.0,True,S
roster_program_lsu_091,program_lsu,person_006888,2026,91,scholarship,1.0,True,S
roster_program_lsu_092,program_lsu,person_006889,2026,92,scholarship,1.0,True,S
roster_program_lsu_093,program_lsu,person_006890,2026,93,scholarship,1.0,True,S
roster_program_lsu_094,program_lsu,person_006891,2026,94,scholarship,1.0,True,S
roster_program_lsu_095,program_lsu,person_006892,2026,95,scholarship,1.0,True,K
roster_program_lsu_096,program_lsu,person_006893,2026,96,scholarship,1.0,True,K
roster_program_lsu_097,program_lsu,person_006894,2026,97,scholarship,1.0,True,P
roster_program_lsu_098,program_lsu,person_006895,2026,98,scholarship,1.0,True,P
roster_program_lsu_099,program_lsu,person_006896,2026,99,scholarship,1.0,True,LS
roster_program_lsu_100,program_lsu,person_006897,2026,100,scholarship,1.0,True,ATH
roster_program_lsu_101,program_lsu,person_006898,2026,101,scholarship,1.0,True,ATH
roster_program_lsu_102,program_lsu,person_006899,2026,102,scholarship,1.0,True,ATH
roster_program_lsu_103,program_lsu,person_006900,2026,103,scholarship,1.0,True,ATH
roster_program_lsu_104,program_lsu,person_006901,2026,104,scholarship,1.0,True,ATH
roster_program_lsu_105,program_lsu,person_006902,2026,105,scholarship,1.0,True,ATH
roster_program_mississippi_state_001,program_mississippi_state,person_006917,2026,1,scholarship,1.0,True,QB
roster_program_mississippi_state_002,program_mississippi_state,person_006918,2026,2,scholarship,1.0,True,QB
roster_program_mississippi_state_003,program_mississippi_state,person_006919,2026,3,scholarship,1.0,True,QB
roster_program_mississippi_state_004,program_mississippi_state,person_006920,2026,4,scholarship,1.0,True,QB
roster_program_mississippi_state_005,program_mississippi_state,person_006921,2026,5,scholarship,1.0,True,QB
roster_program_mississippi_state_006,program_mississippi_state,person_006922,2026,6,scholarship,1.0,True,RB
roster_program_mississippi_state_007,program_mississippi_state,person_006923,2026,7,scholarship,1.0,True,RB
roster_program_mississippi_state_008,program_mississippi_state,person_006924,2026,8,scholarship,1.0,True,RB
roster_program_mississippi_state_009,program_mississippi_state,person_006925,2026,9,scholarship,1.0,True,RB
roster_program_mississippi_state_010,program_mississippi_state,person_006926,2026,10,scholarship,1.0,True,RB
roster_program_mississippi_state_011,program_mississippi_state,person_006927,2026,11,scholarship,1.0,True,RB
roster_program_mississippi_state_012,program_mississippi_state,person_006928,2026,12,scholarship,1.0,True,RB
roster_program_mississippi_state_013,program_mississippi_state,person_006929,2026,13,scholarship,1.0,True,WR
roster_program_mississippi_state_014,program_mississippi_state,person_006930,2026,14,scholarship,1.0,True,WR
roster_program_mississippi_state_015,program_mississippi_state,person_006931,2026,15,scholarship,1.0,True,WR
roster_program_mississippi_state_016,program_mississippi_state,person_006932,2026,16,scholarship,1.0,True,WR
roster_program_mississippi_state_017,program_mississippi_state,person_006933,2026,17,scholarship,1.0,True,WR
roster_program_mississippi_state_018,program_mississippi_state,person_006934,2026,18,scholarship,1.0,True,WR
