staffAssignmentId,programId,personId,roleId,seasonYear,status
staff_program_florida_atlantic_nil_director,program_florida_atlantic,person_008344,nil_director,2026,active
staff_program_memphis_head_coach,program_memphis,person_008450,head_coach,2026,active
staff_program_memphis_offensive_coordinator,program_memphis,person_008451,offensive_coordinator,2026,active
staff_program_memphis_defensive_coordinator,program_memphis,person_008452,defensive_coordinator,2026,active
staff_program_memphis_special_teams_coordinator,program_memphis,person_008453,special_teams_coordinator,2026,active
staff_program_memphis_recruiting_coordinator,program_memphis,person_008454,recruiting_coordinator,2026,active
staff_program_memphis_qb_coach,program_memphis,person_008455,qb_coach,2026,active
staff_program_memphis_rb_coach,program_memphis,person_008456,rb_coach,2026,active
staff_program_memphis_wr_coach,program_memphis,person_008457,wr_coach,2026,active
staff_program_memphis_ol_coach,program_memphis,person_008458,ol_coach,2026,active
staff_program_memphis_dl_coach,program_memphis,person_008459,dl_coach,2026,active
staff_program_memphis_lb_coach,program_memphis,person_008460,lb_coach,2026,active
staff_program_memphis_db_coach,program_memphis,person_008461,db_coach,2026,active
staff_program_memphis_strength_coach,program_memphis,person_008462,strength_coach,2026,active
staff_program_memphis_nil_director,program_memphis,person_008463,nil_director,2026,active
staff_program_navy_head_coach,program_navy,person_008569,head_coach,2026,active
staff_program_navy_offensive_coordinator,program_navy,person_008570,offensive_coordinator,2026,active
staff_program_navy_defensive_coordinator,program_navy,person_008571,defensive_coordinator,2026,active
staff_program_navy_special_teams_coordinator,program_navy,person_008572,special_teams_coordinator,2026,active
staff_program_navy_recruiting_coordinator,program_navy,person_008573,recruiting_coordinator,2026,active
staff_program_navy_qb_coach,program_navy,person_008574,qb_coach,2026,active
staff_program_navy_rb_coach,program_navy,person_008575,rb_coach,2026,active
staff_program_navy_wr_coach,program_navy,person_008576,wr_coach,2026,active
staff_program_navy_ol_coach,program_navy,person_008577,ol_coach,2026,active
staff_program_navy_dl_coach,program_navy,person_008578,dl_coach,2026,active
staff_program_navy_lb_coach,program_navy,person_008579,lb_coach,2026,active
staff_program_navy_db_coach,program_navy,person_008580,db_coach,2026,active
staff_program_navy_strength_coach,program_navy,person_008581,strength_coach,2026,active
staff_program_navy_nil_director,program_navy,person_008582,nil_director,2026,active
staff_program_north_texas_head_coach,program_north_texas,person_008688,head_coach,2026,active
staff_program_north_texas_offensive_coordinator,program_north_texas,person_008689,offensive_coordinator,2026,active
staff_program_north_texas_defensive_coordinator,program_north_texas,person_008690,defensive_coordinator,2026,active
staff_program_north_texas_special_teams_coordinator,program_north_texas,person_008691,special_teams_coordinator,2026,active
staff_program_north_texas_recruiting_coordinator,program_north_texas,person_008692,recruiting_coordinator,2026,active
staff_program_north_texas_qb_coach,program_north_texas,person_008693,qb_coach,2026,active
staff_program_north_texas_rb_coach,program_north_texas,person_008694,rb_coach,2026,active
staff_program_north_texas_wr_coach,program_north_texas,person_008695,wr_coach,2026,active
staff_program_north_texas_ol_coach,program_north_texas,person_008696,ol_coach,2026,active
staff_program_north_texas_dl_coach,program_north_texas,person_008697,dl_coach,2026,active
staff_program_north_texas_lb_coach,program_north_texas,person_008698,lb_coach,2026,active
staff_program_north_texas_db_coach,program_north_texas,person_008699,db_coach,2026,active
staff_program_north_texas_strength_coach,program_north_texas,person_008700,strength_coach,2026,active
staff_program_north_texas_nil_director,program_north_texas,person_008701,nil_director,2026,active
staff_program_rice_head_coach,program_rice,person_008807,head_coach,2026,active
staff_program_rice_offensive_coordinator,program_rice,person_008808,offensive_coordinator,2026,active
staff_program_rice_defensive_coordinator,program_rice,person_008809,defensive_coordinator,2026,active
staff_program_rice_special_teams_coordinator,program_rice,person_008810,special_teams_coordinator,2026,active
staff_program_rice_recruiting_coordinator,program_rice,person_008811,recruiting_coordinator,2026,active
staff_program_rice_qb_coach,program_rice,person_008812,qb_coach,2026,active
staff_program_rice_rb_coach,program_rice,person_008813,rb_coach,2026,active
staff_program_rice_wr_coach,program_rice,person_008814,wr_coach,2026,active
staff_program_rice_ol_coach,program_rice,person_008815,ol_coach,2026,active
staff_program_rice_dl_coach,program_rice,person_008816,dl_coach,2026,active
staff_program_rice_lb_coach,program_rice,person_008817,lb_coach,2026,active
staff_program_rice_db_coach,program_rice,person_008818,db_coach,2026,active
staff_program_rice_strength_coach,program_rice,person_008819,strength_coach,2026,active
staff_program_rice_nil_director,program_rice,person_008820,nil_director,2026,active
staff_program_temple_head_coach,program_temple,person_008926,head_coach,2026,active
staff_program_temple_offensive_coordinator,program_temple,person_008927,offensive_coordinator,2026,active
staff_program_temple_defensive_coordinator,program_temple,person_008928,defensive_coordinator,2026,active
staff_program_temple_special_teams_coordinator,program_temple,person_008929,special_teams_coordinator,2026,active
staff_program_temple_recruiting_coordinator,program_temple,person_008930,recruiting_coordinator,2026,active
staff_program_temple_qb_coach,program_temple,person_008931,qb_coach,2026,active
staff_program_temple_rb_coach,program_temple,person_008932,rb_coach,2026,active
staff_program_temple_wr_coach,program_temple,person_008933,wr_coach,2026,active
staff_program_temple_ol_coach,program_temple,person_008934,ol_coach,2026,active
staff_program_temple_dl_coach,program_temple,person_008935,dl_coach,2026,active
staff_program_temple_lb_coach,program_temple,person_008936,lb_coach,2026,active
staff_program_temple_db_coach,program_temple,person_008937,db_coach,2026,active
staff_program_temple_strength_coach,program_temple,person_008938,strength_coach,2026,active
staff_program_temple_nil_director,program_temple,person_008939,nil_director,2026,active
staff_program_tulane_head_coach,program_tulane,person_009045,head_coach,2026,active
staff_program_tulane_offensive_coordinator,program_tulane,person_009046,offensive_coordinator,2026,active
staff_program_tulane_defensive_coordinator,program_tulane,person_009047,defensive_coordinator,2026,active
staff_program_tulane_special_teams_coordinator,program_tulane,person_009048,special_teams_coordinator,2026,active
staff_program_tulane_recruiting_coordinator,program_tulane,person_009049,recruiting_coordinator,2026,active
staff_program_tulane_qb_coach,program_tulane,person_009050,qb_coach,2026,active
staff_program_tulane_rb_coach,program_tulane,person_009051,rb_coach,2026,active
staff_program_tulane_wr_coach,program_tulane,person_009052,wr_coach,2026,active
staff_program_tulane_ol_coach,program_tulane,person_009053,ol_coach,2026,active
staff_program_tulane_dl_coach,program_tulane,person_009054,dl_coach,2026,active
staff_program_tulane_lb_coach,program_tulane,person_009055,lb_coach,2026,active
staff_program_tulane_db_coach,program_tulane,person_009056,db_coach,2026,active
staff_program_tulane_strength_coach,program_tulane,person_009057,strength_coach,2026,active
staff_program_tulane_nil_director,program_tulane,person_009058,nil_director,2026,active
staff_program_tulsa_head_coach,program_tulsa,person_009164,head_coach,2026,active
staff_program_tulsa_offensive_coordinator,program_tulsa,person_009165,offensive_coordinator,2026,active
staff_program_tulsa_defensive_coordinator,program_tulsa,person_009166,defensive_coordinator,2026,active
staff_program_tulsa_special_teams_coordinator,program_tulsa,person_009167,special_teams_coordinator,2026,active
staff_program_tulsa_recruiting_coordinator,program_tulsa,person_009168,recruiting_coordinator,2026,active
staff_program_tulsa_qb_coach,program_tulsa,person_009169,qb_coach,2026,active
staff_program_tulsa_rb_coach,program_tulsa,person_009170,rb_coach,2026,active
staff_program_tulsa_wr_coach,program_tulsa,person_009171,wr_coach,2026,active
staff_program_tulsa_ol_coach,program_tulsa,person_009172,ol_coach,2026,active
staff_program_tulsa_dl_coach,program_tulsa,person_009173,dl_coach,2026,active
staff_program_tulsa_lb_coach,program_tulsa,person_009174,lb_coach,2026,active
staff_program_tulsa_db_coach,program_tulsa,person_009175,db_coach,2026,active
staff_program_tulsa_strength_coach,program_tulsa,person_009176,strength_coach,2026,active
staff_program_tulsa_nil_director,program_tulsa,person_009177,nil_director,2026,active
staff_program_uab_head_coach,program_uab,person_009283,head_coach,2026,active
staff_program_uab_offensive_coordinator,program_uab,person_009284,offensive_coordinator,2026,active
staff_program_uab_defensive_coordinator,program_uab,person_009285,defensive_coordinator,2026,active
staff_program_uab_special_teams_coordinator,program_uab,person_009286,special_teams_coordinator,2026,active
staff_program_uab_recruiting_coordinator,program_uab,person_009287,recruiting_coordinator,2026,active
staff_program_uab_qb_coach,program_uab,person_009288,qb_coach,2026,active
staff_program_uab_rb_coach,program_uab,person_009289,rb_coach,2026,active
staff_program_uab_wr_coach,program_uab,person_009290,wr_coach,2026,active
staff_program_uab_ol_coach,program_uab,person_009291,ol_coach,2026,active
staff_program_uab_dl_coach,program_uab,person_009292,dl_coach,2026,active
staff_program_uab_lb_coach,program_uab,person_009293,lb_coach,2026,active
staff_program_uab_db_coach,program_uab,person_009294,db_coach,2026,active
staff_program_uab_strength_coach,program_uab,person_009295,strength_coach,2026,active
staff_program_uab_nil_director,program_uab,person_009296,nil_director,2026,active
staff_program_usf_head_coach,program_usf,person_009402,head_coach,2026,active
staff_program_usf_offensive_coordinator,program_usf,person_009403,offensive_coordinator,2026,active
staff_program_usf_defensive_coordinator,program_usf,person_009404,defensive_coordinator,2026,active
staff_program_usf_special_teams_coordinator,program_usf,person_009405,special_teams_coordinator,2026,active
staff_program_usf_recruiting_coordinator,program_usf,person_009406,recruiting_coordinator,2026,active
staff_program_usf_qb_coach,program_usf,person_009407,qb_coach,2026,active
staff_program_usf_rb_coach,program_usf,person_009408,rb_coach,2026,active
staff_program_usf_wr_coach,program_usf,person_009409,wr_coach,2026,active
staff_program_usf_ol_coach,program_usf,person_009410,ol_coach,2026,active
staff_program_usf_dl_coach,program_usf,person_009411,dl_coach,2026,active
staff_program_usf_lb_coach,program_usf,person_009412,lb_coach,2026,active
staff_program_usf_db_coach,program_usf,person_009413,db_coach,2026,active
staff_program_usf_strength_coach,program_usf,person_009414,strength_coach,2026,active
staff_program_usf_nil_director,program_usf,person_009415,nil_director,2026,active
staff_program_utsa_head_coach,program_utsa,person_009521,head_coach,2026,active
staff_program_utsa_offensive_coordinator,program_utsa,person_009522,offensive_coordinator,2026,active
staff_program_utsa_defensive_coordinator,program_utsa,person_009523,defensive_coordinator,2026,active
staff_program_utsa_special_teams_coordinator,program_utsa,person_009524,special_teams_coordinator,2026,active
staff_program_utsa_recruiting_coordinator,program_utsa,person_009525,recruiting_coordinator,2026,active
staff_program_utsa_qb_coach,program_utsa,person_009526,qb_coach,2026,active
staff_program_utsa_rb_coach,program_utsa,person_009527,rb_coach,2026,active
staff_program_utsa_wr_coach,program_utsa,person_009528,wr_coach,2026,active
staff_program_utsa_ol_coach,program_utsa,person_009529,ol_coach,2026,active
staff_program_utsa_dl_coach,program_utsa,person_009530,dl_coach,2026,active
staff_program_utsa_lb_coach,program_utsa,person_009531,lb_coach,2026,active
staff_program_utsa_db_coach,program_utsa,person_009532,db_coach,2026,active
staff_program_utsa_strength_coach,program_utsa,person_009533,strength_coach,2026,active
staff_program_utsa_nil_director,program_utsa,person_009534,nil_director,2026,active
staff_program_delaware_head_coach,program_delaware,person_009640,head_coach,2026,active
staff_program_delaware_offensive_coordinator,program_delaware,person_009641,offensive_coordinator,2026,active
staff_program_delaware_defensive_coordinator,program_delaware,person_009642,defensive_coordinator,2026,active
staff_program_delaware_special_teams_coordinator,program_delaware,person_009643,special_teams_coordinator,2026,active
staff_program_delaware_recruiting_coordinator,program_delaware,person_009644,recruiting_coordinator,2026,active
staff_program_delaware_qb_coach,program_delaware,person_009645,qb_coach,2026,active
staff_program_delaware_rb_coach,program_delaware,person_009646,rb_coach,2026,active
staff_program_delaware_wr_coach,program_delaware,person_009647,wr_coach,2026,active
staff_program_delaware_ol_coach,program_delaware,person_009648,ol_coach,2026,active
staff_program_delaware_dl_coach,program_delaware,person_009649,dl_coach,2026,active
staff_program_delaware_lb_coach,program_delaware,person_009650,lb_coach,2026,active
staff_program_delaware_db_coach,program_delaware,person_009651,db_coach,2026,active
staff_program_delaware_strength_coach,program_delaware,person_009652,strength_coach,2026,active
staff_program_delaware_nil_director,program_delaware,person_009653,nil_director,2026,active
staff_program_fiu_head_coach,program_fiu,person_009759,head_coach,2026,active
staff_program_fiu_offensive_coordinator,program_fiu,person_009760,offensive_coordinator,2026,active
staff_program_fiu_defensive_coordinator,program_fiu,person_009761,defensive_coordinator,2026,active
staff_program_fiu_special_teams_coordinator,program_fiu,person_009762,special_teams_coordinator,2026,active
staff_program_fiu_recruiting_coordinator,program_fiu,person_009763,recruiting_coordinator,2026,active
staff_program_fiu_qb_coach,program_fiu,person_009764,qb_coach,2026,active
staff_program_fiu_rb_coach,program_fiu,person_009765,rb_coach,2026,active
staff_program_fiu_wr_coach,program_fiu,person_009766,wr_coach,2026,active
staff_program_fiu_ol_coach,program_fiu,person_009767,ol_coach,2026,active
staff_program_fiu_dl_coach,program_fiu,person_009768,dl_coach,2026,active
staff_program_fiu_lb_coach,program_fiu,person_009769,lb_coach,2026,active
staff_program_fiu_db_coach,program_fiu,person_009770,db_coach,2026,active
staff_program_fiu_strength_coach,program_fiu,person_009771,strength_coach,2026,active
staff_program_fiu_nil_director,program_fiu,person_009772,nil_director,2026,active
staff_program_jacksonville_state_head_coach,program_jacksonville_state,person_009878,head_coach,2026,active
staff_program_jacksonville_state_offensive_coordinator,program_jacksonville_state,person_009879,offensive_coordinator,2026,active
staff_program_jacksonville_state_defensive_coordinator,program_jacksonville_state,person_009880,defensive_coordinator,2026,active
staff_program_jacksonville_state_special_teams_coordinator,program_jacksonville_state,person_009881,special_teams_coordinator,2026,active
staff_program_jacksonville_state_recruiting_coordinator,program_jacksonville_state,person_009882,recruiting_coordinator,2026,active
staff_program_jacksonville_state_qb_coach,program_jacksonville_state,person_009883,qb_coach,2026,active
staff_program_jacksonville_state_rb_coach,program_jacksonville_state,person_009884,rb_coach,2026,active
staff_program_jacksonville_state_wr_coach,program_jacksonville_state,person_009885,wr_coach,2026,active
staff_program_jacksonville_state_ol_coach,program_jacksonville_state,person_009886,ol_coach,2026,active
staff_program_jacksonville_state_dl_coach,program_jacksonville_state,person_009887,dl_coach,2026,active
staff_program_jacksonville_state_lb_coach,program_jacksonville_state,person_009888,lb_coach,2026,active
staff_program_jacksonville_state_db_coach,program_jacksonville_state,person_009889,db_coach,2026,active
staff_program_jacksonville_state_strength_coach,program_jacksonville_state,person_009890,strength_coach,2026,active
staff_program_jacksonville_state_nil_director,program_jacksonville_state,person_009891,nil_director,2026,active
staff_program_kennesaw_state_head_coach,program_kennesaw_state,person_009997,head_coach,2026,active
staff_program_kennesaw_state_offensive_coordinator,program_kennesaw_state,person_009998,offensive_coordinator,2026,active
staff_program_kennesaw_state_defensive_coordinator,program_kennesaw_state,person_009999,defensive_coordinator,2026,active
staff_program_kennesaw_state_special_teams_coordinator,program_kennesaw_state,person_010000,special_teams_coordinator,2026,active
staff_program_kennesaw_state_recruiting_coordinator,program_kennesaw_state,person_010001,recruiting_coordinator,2026,active
staff_program_kennesaw_state_qb_coach,program_kennesaw_state,person_010002,qb_coach,2026,active
staff_program_kennesaw_state_rb_coach,program_kennesaw_state,person_010003,rb_coach,2026,active
staff_program_kennesaw_state_wr_coach,program_kennesaw_state,person_010004,wr_coach,2026,active
staff_program_kennesaw_state_ol_coach,program_kennesaw_state,person_010005,ol_coach,2026,active
staff_program_kennesaw_state_dl_coach,program_kennesaw_state,person_010006,dl_coach,2026,active
staff_program_kennesaw_state_lb_coach,program_kennesaw_state,person_010007,lb_coach,2026,active
staff_program_kennesaw_state_db_coach,program_kennesaw_state,person_010008,db_coach,2026,active
staff_program_kennesaw_state_strength_coach,program_kennesaw_state,person_010009,strength_coach,2026,active
staff_program_kennesaw_state_nil_director,program_kennesaw_state,person_010010,nil_director,2026,active
staff_program_liberty_head_coach,program_liberty,person_010116,head_coach,2026,active
staff_program_liberty_offensive_coordinator,program_liberty,person_010117,offensive_coordinator,2026,active
staff_program_liberty_defensive_coordinator,program_liberty,person_010118,defensive_coordinator,2026,active
staff_program_liberty_special_teams_coordinator,program_liberty,person_010119,special_teams_coordinator,2026,active
staff_program_liberty_recruiting_coordinator,program_liberty,person_010120,recruiting_coordinator,2026,active
staff_program_liberty_qb_coach,program_liberty,person_010121,qb_coach,2026,active
staff_program_liberty_rb_coach,program_liberty,person_010122,rb_coach,2026,active
staff_program_liberty_wr_coach,program_liberty,person_010123,wr_coach,2026,active
staff_program_liberty_ol_coach,program_liberty,person_010124,ol_coach,2026,active
staff_program_liberty_dl_coach,program_liberty,person_010125,dl_coach,2026,active
staff_program_liberty_lb_coach,program_liberty,person_010126,lb_coach,2026,active
staff_program_liberty_db_coach,program_liberty,person_010127,db_coach,2026,active
staff_program_liberty_strength_coach,program_liberty,person_010128,strength_coach,2026,active
staff_program_liberty_nil_director,program_liberty,person_010129,nil_director,2026,active
staff_program_middle_tennessee_head_coach,program_middle_tennessee,person_010235,head_coach,2026,active
staff_program_middle_tennessee_offensive_coordinator,program_middle_tennessee,person_010236,offensive_coordinator,2026,active
staff_program_middle_tennessee_defensive_coordinator,program_middle_tennessee,person_010237,defensive_coordinator,2026,active
staff_program_middle_tennessee_special_teams_coordinator,program_middle_tennessee,person_010238,special_teams_coordinator,2026,active
staff_program_middle_tennessee_recruiting_coordinator,program_middle_tennessee,person_010239,recruiting_coordinator,2026,active
staff_program_middle_tennessee_qb_coach,program_middle_tennessee,person_010240,qb_coach,2026,active
staff_program_middle_tennessee_rb_coach,program_middle_tennessee,person_010241,rb_coach,2026,active
staff_program_middle_tennessee_wr_coach,program_middle_tennessee,person_010242,wr_coach,2026,active
staff_program_middle_tennessee_ol_coach,program_middle_tennessee,person_010243,ol_coach,2026,active
staff_program_middle_tennessee_dl_coach,program_middle_tennessee,person_010244,dl_coach,2026,active
staff_program_middle_tennessee_lb_coach,program_middle_tennessee,person_010245,lb_coach,2026,active
staff_program_middle_tennessee_db_coach,program_middle_tennessee,person_010246,db_coach,2026,active
staff_program_middle_tennessee_strength_coach,program_middle_tennessee,person_010247,strength_coach,2026,active
staff_program_middle_tennessee_nil_director,program_middle_tennessee,person_010248,nil_director,2026,active
staff_program_missouri_state_head_coach,program_missouri_state,person_010354,head_coach,2026,active
staff_program_missouri_state_offensive_coordinator,program_missouri_state,person_010355,offensive_coordinator,2026,active
staff_program_missouri_state_defensive_coordinator,program_missouri_state,person_010356,defensive_coordinator,2026,active
staff_program_missouri_state_special_teams_coordinator,program_missouri_state,person_010357,special_teams_coordinator,2026,active
staff_program_missouri_state_recruiting_coordinator,program_missouri_state,person_010358,recruiting_coordinator,2026,active
staff_program_missouri_state_qb_coach,program_missouri_state,person_010359,qb_coach,2026,active
staff_program_missouri_state_rb_coach,program_missouri_state,person_010360,rb_coach,2026,active
staff_program_missouri_state_wr_coach,program_missouri_state,person_010361,wr_coach,2026,active
staff_program_missouri_state_ol_coach,program_missouri_state,person_010362,ol_coach,2026,active
staff_program_missouri_state_dl_coach,program_missouri_state,person_010363,dl_coach,2026,active
staff_program_missouri_state_lb_coach,program_missouri_state,person_010364,lb_coach,2026,active
staff_program_missouri_state_db_coach,program_missouri_state,person_010365,db_coach,2026,active
staff_program_missouri_state_strength_coach,program_missouri_state,person_010366,strength_coach,2026,active
staff_program_missouri_state_nil_director,program_missouri_state,person_010367,nil_director,2026,active
staff_program_new_mexico_state_head_coach,program_new_mexico_state,person_010473,head_coach,2026,active
staff_program_new_mexico_state_offensive_coordinator,program_new_mexico_state,person_010474,offensive_coordinator,2026,active
staff_program_new_mexico_state_defensive_coordinator,program_new_mexico_state,person_010475,defensive_coordinator,2026,active
staff_program_new_mexico_state_special_teams_coordinator,program_new_mexico_state,person_010476,special_teams_coordinator,2026,active
staff_program_new_mexico_state_recruiting_coordinator,program_new_mexico_state,person_010477,recruiting_coordinator,2026,active
staff_program_new_mexico_state_qb_coach,program_new_mexico_state,person_010478,qb_coach,2026,active
staff_program_new_mexico_state_rb_coach,program_new_mexico_state,person_010479,rb_coach,2026,active
staff_program_new_mexico_state_wr_coach,program_new_mexico_state,person_010480,wr_coach,2026,active
staff_program_new_mexico_state_ol_coach,program_new_mexico_state,person_010481,ol_coach,2026,active
staff_program_new_mexico_state_dl_coach,program_new_mexico_state,person_010482,dl_coach,2026,active
staff_program_new_mexico_state_lb_coach,program_new_mexico_state,person_010483,lb_coach,2026,active
staff_program_new_mexico_state_db_coach,program_new_mexico_state,person_010484,db_coach,2026,active
staff_program_new_mexico_state_strength_coach,program_new_mexico_state,person_010485,strength_coach,2026,active
staff_program_new_mexico_state_nil_director,program_new_mexico_state,person_010486,nil_director,2026,active
staff_program_sam_houston_head_coach,program_sam_houston,person_010592,head_coach,2026,active
staff_program_sam_houston_offensive_coordinator,program_sam_houston,person_010593,offensive_coordinator,2026,active
staff_program_sam_houston_defensive_coordinator,program_sam_houston,person_010594,defensive_coordinator,2026,active
staff_program_sam_houston_special_teams_coordinator,program_sam_houston,person_010595,special_teams_coordinator,2026,active
staff_program_sam_houston_recruiting_coordinator,program_sam_houston,person_010596,recruiting_coordinator,2026,active
staff_program_sam_houston_qb_coach,program_sam_houston,person_010597,qb_coach,2026,active
staff_program_sam_houston_rb_coach,program_sam_houston,person_010598,rb_coach,2026,active
staff_program_sam_houston_wr_coach,program_sam_houston,person_010599,wr_coach,2026,active
staff_program_sam_houston_ol_coach,program_sam_houston,person_010600,ol_coach,2026,active
staff_program_sam_houston_dl_coach,program_sam_houston,person_010601,dl_coach,2026,active
staff_program_sam_houston_lb_coach,program_sam_houston,person_010602,lb_coach,2026,active
staff_program_sam_houston_db_coach,program_sam_houston,person_010603,db_coach,2026,active
staff_program_sam_houston_strength_coach,program_sam_houston,person_010604,strength_coach,2026,active
staff_program_sam_houston_nil_director,program_sam_houston,person_010605,nil_director,2026,active
staff_program_western_kentucky_head_coach,program_western_kentucky,person_010711,head_coach,2026,active
staff_program_western_kentucky_offensive_coordinator,program_western_kentucky,person_010712,offensive_coordinator,2026,active
staff_program_western_kentucky_defensive_coordinator,program_western_kentucky,person_010713,defensive_coordinator,2026,active
staff_program_western_kentucky_special_teams_coordinator,program_western_kentucky,person_010714,special_teams_coordinator,2026,active
staff_program_western_kentucky_recruiting_coordinator,program_western_kentucky,person_010715,recruiting_coordinator,2026,active
staff_program_western_kentucky_qb_coach,program_western_kentucky,person_010716,qb_coach,2026,active
staff_program_western_kentucky_rb_coach,program_western_kentucky,person_010717,rb_coach,2026,active
staff_program_western_kentucky_wr_coach,program_western_kentucky,person_010718,wr_coach,2026,active
staff_program_western_kentucky_ol_coach,program_western_kentucky,person_010719,ol_coach,2026,active
staff_program_western_kentucky_dl_coach,program_western_kentucky,person_010720,dl_coach,2026,active
staff_program_western_kentucky_lb_coach,program_western_kentucky,person_010721,lb_coach,2026,active
staff_program_western_kentucky_db_coach,program_western_kentucky,person_010722,db_coach,2026,active
staff_program_western_kentucky_strength_coach,program_western_kentucky,person_010723,strength_coach,2026,active
staff_program_western_kentucky_nil_director,program_western_kentucky,person_010724,nil_director,2026,active
staff_program_akron_head_coach,program_akron,person_010830,head_coach,2026,active
staff_program_akron_offensive_coordinator,program_akron,person_010831,offensive_coordinator,2026,active
staff_program_akron_defensive_coordinator,program_akron,person_010832,defensive_coordinator,2026,active
staff_program_akron_special_teams_coordinator,program_akron,person_010833,special_teams_coordinator,2026,active
staff_program_akron_recruiting_coordinator,program_akron,person_010834,recruiting_coordinator,2026,active
staff_program_akron_qb_coach,program_akron,person_010835,qb_coach,2026,active
staff_program_akron_rb_coach,program_akron,person_010836,rb_coach,2026,active
staff_program_akron_wr_coach,program_akron,person_010837,wr_coach,2026,active
staff_program_akron_ol_coach,program_akron,person_010838,ol_coach,2026,active
staff_program_akron_dl_coach,program_akron,person_010839,dl_coach,2026,active
staff_program_akron_lb_coach,program_akron,person_010840,lb_coach,2026,active
staff_program_akron_db_coach,program_akron,person_010841,db_coach,2026,active
staff_program_akron_strength_coach,program_akron,person_010842,strength_coach,2026,active
staff_program_akron_nil_director,program_akron,person_010843,nil_director,2026,active
staff_program_ball_state_head_coach,program_ball_state,person_010949,head_coach,2026,active
staff_program_ball_state_offensive_coordinator,program_ball_state,person_010950,offensive_coordinator,2026,active
staff_program_ball_state_defensive_coordinator,program_ball_state,person_010951,defensive_coordinator,2026,active
staff_program_ball_state_special_teams_coordinator,program_ball_state,person_010952,special_teams_coordinator,2026,active
staff_program_ball_state_recruiting_coordinator,program_ball_state,person_010953,recruiting_coordinator,2026,active
staff_program_ball_state_qb_coach,program_ball_state,person_010954,qb_coach,2026,active
staff_program_ball_state_rb_coach,program_ball_state,person_010955,rb_coach,2026,active
staff_program_ball_state_wr_coach,program_ball_state,person_010956,wr_coach,2026,active
staff_program_ball_state_ol_coach,program_ball_state,person_010957,ol_coach,2026,active
staff_program_ball_state_dl_coach,program_ball_state,person_010958,dl_coach,2026,active
staff_program_ball_state_lb_coach,program_ball_state,person_010959,lb_coach,2026,active
staff_program_ball_state_db_coach,program_ball_state,person_010960,db_coach,2026,active
staff_program_ball_state_strength_coach,program_ball_state,person_010961,strength_coach,2026,active
staff_program_ball_state_nil_director,program_ball_state,person_010962,nil_director,2026,active
staff_program_bowling_green_head_coach,program_bowling_green,person_011068,head_coach,2026,active
staff_program_bowling_green_offensive_coordinator,program_bowling_green,person_011069,offensive_coordinator,2026,active
staff_program_bowling_green_defensive_coordinator,program_bowling_green,person_011070,defensive_coordinator,2026,active
staff_program_bowling_green_special_teams_coordinator,program_bowling_green,person_011071,special_teams_coordinator,2026,active
staff_program_bowling_green_recruiting_coordinator,program_bowling_green,person_011072,recruiting_coordinator,2026,active
staff_program_bowling_green_qb_coach,program_bowling_green,person_011073,qb_coach,2026,active
staff_program_bowling_green_rb_coach,program_bowling_green,person_011074,rb_coach,2026,active
staff_program_bowling_green_wr_coach,program_bowling_green,person_011075,wr_coach,2026,active
staff_program_bowling_green_ol_coach,program_bowling_green,person_011076,ol_coach,2026,active
staff_program_bowling_green_dl_coach,program_bowling_green,person_011077,dl_coach,2026,active
staff_program_bowling_green_lb_coach,program_bowling_green,person_011078,lb_coach,2026,active
staff_program_bowling_green_db_coach,program_bowling_green,person_011079,db_coach,2026,active
staff_program_bowling_green_strength_coach,program_bowling_green,person_011080,strength_coach,2026,active
staff_program_bowling_green_nil_director,program_bowling_green,person_011081,nil_director,2026,active
staff_program_buffalo_head_coach,program_buffalo,person_011187,head_coach,2026,active
staff_program_buffalo_offensive_coordinator,program_buffalo,person_011188,offensive_coordinator,2026,active
staff_program_buffalo_defensive_coordinator,program_buffalo,person_011189,defensive_coordinator,2026,active
staff_program_buffalo_special_teams_coordinator,program_buffalo,person_011190,special_teams_coordinator,2026,active
staff_program_buffalo_recruiting_coordinator,program_buffalo,person_011191,recruiting_coordinator,2026,active
staff_program_buffalo_qb_coach,program_buffalo,person_011192,qb_coach,2026,active
staff_program_buffalo_rb_coach,program_buffalo,person_011193,rb_coach,2026,active
staff_program_buffalo_wr_coach,program_buffalo,person_011194,wr_coach,2026,active
staff_program_buffalo_ol_coach,program_buffalo,person_011195,ol_coach,2026,active
staff_program_buffalo_dl_coach,program_buffalo,person_011196,dl_coach,2026,active
staff_program_buffalo_lb_coach,program_buffalo,person_011197,lb_coach,2026,active
staff_program_buffalo_db_coach,program_buffalo,person_011198,db_coach,2026,active
staff_program_buffalo_strength_coach,program_buffalo,person_011199,strength_coach,2026,active
staff_program_buffalo_nil_director,program_buffalo,person_011200,nil_director,2026,active
staff_program_central_michigan_head_coach,program_central_michigan,person_011306,head_coach,2026,active
staff_program_central_michigan_offensive_coordinator,program_central_michigan,person_011307,offensive_coordinator,2026,active
staff_program_central_michigan_defensive_coordinator,program_central_michigan,person_011308,defensive_coordinator,2026,active
staff_program_central_michigan_special_teams_coordinator,program_central_michigan,person_011309,special_teams_coordinator,2026,active
staff_program_central_michigan_recruiting_coordinator,program_central_michigan,person_011310,recruiting_coordinator,2026,active
staff_program_central_michigan_qb_coach,program_central_michigan,person_011311,qb_coach,2026,active
staff_program_central_michigan_rb_coach,program_central_michigan,person_011312,rb_coach,2026,active
