scheduleId,programId,gameId,seasonYear,week,opponentProgramId,homeAwayNeutral,result,score
sched_program_lsu_w05,program_lsu,game_2026_w05_0296,2026,5,program_texas_a_m,home,,
sched_program_texas_a_m_w05,program_texas_a_m,game_2026_w05_0296,2026,5,program_lsu,away,,
sched_program_rutgers_w05,program_rutgers,game_2026_w05_0297,2026,5,program_michigan_state,home,,
sched_program_michigan_state_w05,program_michigan_state,game_2026_w05_0297,2026,5,program_rutgers,away,,
sched_program_arkansas_state_w05,program_arkansas_state,game_2026_w05_0298,2026,5,program_louisiana_tech,home,,
sched_program_louisiana_tech_w05,program_louisiana_tech,game_2026_w05_0298,2026,5,program_arkansas_state,away,,
sched_program_texas_state_w05,program_texas_state,game_2026_w05_0299,2026,5,program_fresno_state,home,,
sched_program_fresno_state_w05,program_fresno_state,game_2026_w05_0299,2026,5,program_texas_state,away,,
sched_program_georgia_southern_w05,program_georgia_southern,game_2026_w05_0300,2026,5,program_appalachian_state,home,,
sched_program_appalachian_state_w05,program_appalachian_state,game_2026_w05_0300,2026,5,program_georgia_southern,away,,
sched_program_byu_w05,program_byu,game_2026_w05_0301,2026,5,program_colorado,home,,
sched_program_colorado_w05,program_colorado,game_2026_w05_0301,2026,5,program_byu,away,,
sched_program_uconn_w05,program_uconn,game_2026_w05_0302,2026,5,program_notre_dame,home,,
sched_program_notre_dame_w05,program_notre_dame,game_2026_w05_0302,2026,5,program_uconn,away,,
sched_program_illinois_w05,program_illinois,game_2026_w05_0303,2026,5,program_indiana,home,,
sched_program_indiana_w05,program_indiana,game_2026_w05_0303,2026,5,program_illinois,away,,
sched_program_alabama_w05,program_alabama,game_2026_w05_0304,2026,5,program_mississippi_state,home,,
sched_program_mississippi_state_w05,program_mississippi_state,game_2026_w05_0304,2026,5,program_alabama,away,,
sched_program_northwestern_w05,program_northwestern,game_2026_w05_0305,2026,5,program_iowa,home,,
sched_program_iowa_w05,program_iowa,game_2026_w05_0305,2026,5,program_northwestern,away,,
sched_program_james_madison_w05,program_james_madison,game_2026_w05_0306,2026,5,program_ulm,home,,
sched_program_ulm_w05,program_ulm,game_2026_w05_0306,2026,5,program_james_madison,away,,
sched_program_akron_w05,program_akron,game_2026_w05_0307,2026,5,program_western_michigan,home,,
sched_program_western_michigan_w05,program_western_michigan,game_2026_w05_0307,2026,5,program_akron,away,,
sched_program_wake_forest_w05,program_wake_forest,game_2026_w05_0308,2026,5,program_virginia_tech,home,,
sched_program_virginia_tech_w05,program_virginia_tech,game_2026_w05_0308,2026,5,program_wake_forest,away,,
sched_program_san_jose_state_w05,program_san_jose_state,game_2026_w05_0309,2026,5,program_new_mexico,home,,
sched_program_new_mexico_w05,program_new_mexico,game_2026_w05_0309,2026,5,program_san_jose_state,away,,
sched_program_navy_w05,program_navy,game_2026_w05_0310,2026,5,program_usf,home,,
sched_program_usf_w05,program_usf,game_2026_w05_0310,2026,5,program_navy,away,,
sched_program_west_virginia_w05,program_west_virginia,game_2026_w05_0311,2026,5,program_houston,home,,
sched_program_houston_w05,program_houston,game_2026_w05_0311,2026,5,program_west_virginia,away,,
sched_program_kennesaw_state_w05,program_kennesaw_state,game_2026_w05_0312,2026,5,program_western_kentucky,home,,
sched_program_western_kentucky_w05,program_western_kentucky,game_2026_w05_0312,2026,5,program_kennesaw_state,away,,
sched_program_texas_w05,program_texas,game_2026_w05_0313,2026,5,program_georgia,home,,
sched_program_georgia_w05,program_georgia,game_2026_w05_0313,2026,5,program_texas,away,,
sched_program_iowa_state_w05,program_iowa_state,game_2026_w05_0314,2026,5,program_tcu,home,,
sched_program_tcu_w05,program_tcu,game_2026_w05_0314,2026,5,program_iowa_state,away,,
sched_program_ohio_w05,program_ohio,game_2026_w05_0315,2026,5,program_bowling_green,home,,
sched_program_bowling_green_w05,program_bowling_green,game_2026_w05_0315,2026,5,program_ohio,away,,
sched_program_uab_w05,program_uab,game_2026_w05_0316,2026,5,program_florida_atlantic,home,,
sched_program_florida_atlantic_w05,program_florida_atlantic,game_2026_w05_0316,2026,5,program_uab,away,,
sched_program_oklahoma_state_w05,program_oklahoma_state,game_2026_w05_0317,2026,5,program_ucf,home,,
sched_program_ucf_w05,program_ucf,game_2026_w05_0317,2026,5,program_oklahoma_state,away,,
sched_program_sam_houston_w05,program_sam_houston,game_2026_w05_0318,2026,5,program_middle_tennessee,home,,
sched_program_middle_tennessee_w05,program_middle_tennessee,game_2026_w05_0318,2026,5,program_sam_houston,away,,
sched_program_florida_state_w05,program_florida_state,game_2026_w05_0319,2026,5,program_boston_college,home,,
sched_program_boston_college_w05,program_boston_college,game_2026_w05_0319,2026,5,program_florida_state,away,,
sched_program_usc_w05,program_usc,game_2026_w05_0320,2026,5,program_ohio_state,home,,
sched_program_ohio_state_w05,program_ohio_state,game_2026_w05_0320,2026,5,program_usc,away,,
sched_program_rice_w05,program_rice,game_2026_w05_0321,2026,5,program_tulsa,home,,
sched_program_tulsa_w05,program_tulsa,game_2026_w05_0321,2026,5,program_rice,away,,
sched_program_south_alabama_w05,program_south_alabama,game_2026_w05_0322,2026,5,program_old_dominion,home,,
sched_program_old_dominion_w05,program_old_dominion,game_2026_w05_0322,2026,5,program_south_alabama,away,,
sched_program_northern_illinois_w05,program_northern_illinois,game_2026_w05_0323,2026,5,program_hawaii,home,,
sched_program_hawaii_w05,program_hawaii,game_2026_w05_0323,2026,5,program_northern_illinois,away,,
sched_program_maryland_w05,program_maryland,game_2026_w05_0324,2026,5,program_penn_state,home,,
sched_program_penn_state_w05,program_penn_state,game_2026_w05_0324,2026,5,program_maryland,away,,
sched_program_louisville_w05,program_louisville,game_2026_w05_0325,2026,5,program_miami_fl,home,,
sched_program_miami_fl_w05,program_miami_fl,game_2026_w05_0325,2026,5,program_louisville,away,,
sched_program_syracuse_w05,program_syracuse,game_2026_w05_0326,2026,5,program_california,home,,
sched_program_california_w05,program_california,game_2026_w05_0326,2026,5,program_syracuse,away,,
sched_program_air_force_w05,program_air_force,game_2026_w05_0327,2026,5,program_utep,home,,
sched_program_utep_w05,program_utep,game_2026_w05_0327,2026,5,program_air_force,away,,
sched_program_kentucky_w05,program_kentucky,game_2026_w05_0328,2026,5,program_ole_miss,home,,
sched_program_ole_miss_w05,program_ole_miss,game_2026_w05_0328,2026,5,program_kentucky,away,,
sched_program_minnesota_w05,program_minnesota,game_2026_w05_0329,2026,5,program_wisconsin,home,,
sched_program_wisconsin_w05,program_wisconsin,game_2026_w05_0329,2026,5,program_minnesota,away,,
sched_program_north_texas_w05,program_north_texas,game_2026_w05_0330,2026,5,program_army,home,,
sched_program_army_w05,program_army,game_2026_w05_0330,2026,5,program_north_texas,away,,
sched_program_san_diego_state_w05,program_san_diego_state,game_2026_w05_0331,2026,5,program_colorado_state,home,,
sched_program_colorado_state_w05,program_colorado_state,game_2026_w05_0331,2026,5,program_san_diego_state,away,,
sched_program_unlv_w05,program_unlv,game_2026_w05_0332,2026,5,program_wyoming,home,,
sched_program_wyoming_w05,program_wyoming,game_2026_w05_0332,2026,5,program_unlv,away,,
sched_program_virginia_w05,program_virginia,game_2026_w05_0333,2026,5,program_smu,home,,
sched_program_smu_w05,program_smu,game_2026_w05_0333,2026,5,program_virginia,away,,
sched_program_north_dakota_state_w05,program_north_dakota_state,game_2026_w05_0334,2026,5,program_nevada,home,,
sched_program_nevada_w05,program_nevada,game_2026_w05_0334,2026,5,program_north_dakota_state,away,,
sched_program_louisiana_w05,program_louisiana,game_2026_w05_0335,2026,5,program_georgia_state,home,,
sched_program_georgia_state_w05,program_georgia_state,game_2026_w05_0335,2026,5,program_louisiana,away,,
sched_program_charlotte_w05,program_charlotte,game_2026_w05_0336,2026,5,program_tulane,home,,
sched_program_tulane_w05,program_tulane,game_2026_w05_0336,2026,5,program_charlotte,away,,
sched_program_liberty_w05,program_liberty,game_2026_w05_0337,2026,5,program_jacksonville_state,home,,
sched_program_jacksonville_state_w05,program_jacksonville_state,game_2026_w05_0337,2026,5,program_liberty,away,,
sched_program_new_mexico_state_w05,program_new_mexico_state,game_2026_w05_0338,2026,5,program_fiu,home,,
sched_program_fiu_w05,program_fiu,game_2026_w05_0338,2026,5,program_new_mexico_state,away,,
sched_program_oklahoma_w05,program_oklahoma,game_2026_w05_0339,2026,5,program_south_carolina,home,,
sched_program_south_carolina_w05,program_south_carolina,game_2026_w05_0339,2026,5,program_oklahoma,away,,
sched_program_east_carolina_w05,program_east_carolina,game_2026_w05_0340,2026,5,program_temple,home,,
sched_program_temple_w05,program_temple,game_2026_w05_0340,2026,5,program_east_carolina,away,,
sched_program_purdue_w05,program_purdue,game_2026_w05_0341,2026,5,program_nebraska,home,,
sched_program_nebraska_w05,program_nebraska,game_2026_w05_0341,2026,5,program_purdue,away,,
sched_program_georgia_tech_w05,program_georgia_tech,game_2026_w05_0342,2026,5,program_clemson,home,,
sched_program_clemson_w05,program_clemson,game_2026_w05_0342,2026,5,program_georgia_tech,away,,
sched_program_kansas_w05,program_kansas,game_2026_w05_0343,2026,5,program_baylor,home,,
sched_program_baylor_w05,program_baylor,game_2026_w05_0343,2026,5,program_kansas,away,,
sched_program_eastern_michigan_w05,program_eastern_michigan,game_2026_w05_0344,2026,5,program_stanford,home,,
sched_program_stanford_w05,program_stanford,game_2026_w05_0344,2026,5,program_eastern_michigan,away,,
sched_program_miami_oh_w05,program_miami_oh,game_2026_w05_0345,2026,5,program_kent_state,home,,
sched_program_kent_state_w05,program_kent_state,game_2026_w05_0345,2026,5,program_miami_oh,away,,
sched_program_toledo_w06,program_toledo,game_2026_w06_0346,2026,6,program_kent_state,home,,
sched_program_kent_state_w06,program_kent_state,game_2026_w06_0346,2026,6,program_toledo,away,,
sched_program_ulm_w06,program_ulm,game_2026_w06_0347,2026,6,program_troy,home,,
sched_program_troy_w06,program_troy,game_2026_w06_0347,2026,6,program_ulm,away,,
sched_program_north_carolina_w06,program_north_carolina,game_2026_w06_0348,2026,6,program_california,home,,
sched_program_california_w06,program_california,game_2026_w06_0348,2026,6,program_north_carolina,away,,
sched_program_usf_w06,program_usf,game_2026_w06_0349,2026,6,program_memphis,home,,
sched_program_memphis_w06,program_memphis,game_2026_w06_0349,2026,6,program_usf,away,,
sched_program_tulsa_w06,program_tulsa,game_2026_w06_0350,2026,6,program_navy,home,,
sched_program_navy_w06,program_navy,game_2026_w06_0350,2026,6,program_tulsa,away,,
sched_program_bowling_green_w06,program_bowling_green,game_2026_w06_0351,2026,6,program_umass,home,,
sched_program_umass_w06,program_umass,game_2026_w06_0351,2026,6,program_bowling_green,away,,
sched_program_new_mexico_w06,program_new_mexico,game_2026_w06_0352,2026,6,program_wyoming,home,,
sched_program_wyoming_w06,program_wyoming,game_2026_w06_0352,2026,6,program_new_mexico,away,,
sched_program_rice_w06,program_rice,game_2026_w06_0353,2026,6,program_east_carolina,home,,
sched_program_east_carolina_w06,program_east_carolina,game_2026_w06_0353,2026,6,program_rice,away,,
sched_program_texas_w06,program_texas,game_2026_w06_0354,2026,6,program_oklahoma,home,,
sched_program_oklahoma_w06,program_oklahoma,game_2026_w06_0354,2026,6,program_texas,away,,
sched_program_ball_state_w06,program_ball_state,game_2026_w06_0355,2026,6,program_eastern_michigan,home,,
sched_program_eastern_michigan_w06,program_eastern_michigan,game_2026_w06_0355,2026,6,program_ball_state,away,,
sched_program_indiana_w06,program_indiana,game_2026_w06_0356,2026,6,program_usc,home,,
sched_program_usc_w06,program_usc,game_2026_w06_0356,2026,6,program_indiana,away,,
sched_program_illinois_w06,program_illinois,game_2026_w06_0357,2026,6,program_wisconsin,home,,
sched_program_wisconsin_w06,program_wisconsin,game_2026_w06_0357,2026,6,program_illinois,away,,
sched_program_louisiana_tech_w06,program_louisiana_tech,game_2026_w06_0358,2026,6,program_coastal_carolina,home,,
sched_program_coastal_carolina_w06,program_coastal_carolina,game_2026_w06_0358,2026,6,program_louisiana_tech,away,,
sched_program_hawaii_w06,program_hawaii,game_2026_w06_0359,2026,6,program_nevada,home,,
sched_program_nevada_w06,program_nevada,game_2026_w06_0359,2026,6,program_hawaii,away,,
sched_program_arizona_w06,program_arizona,game_2026_w06_0360,2026,6,program_oklahoma_state,home,,
sched_program_oklahoma_state_w06,program_oklahoma_state,game_2026_w06_0360,2026,6,program_arizona,away,,
sched_program_western_kentucky_w06,program_western_kentucky,game_2026_w06_0361,2026,6,program_liberty,home,,
sched_program_liberty_w06,program_liberty,game_2026_w06_0361,2026,6,program_western_kentucky,away,,
sched_program_iowa_w06,program_iowa,game_2026_w06_0362,2026,6,program_ohio_state,home,,
sched_program_ohio_state_w06,program_ohio_state,game_2026_w06_0362,2026,6,program_iowa,away,,
sched_program_ole_miss_w06,program_ole_miss,game_2026_w06_0363,2026,6,program_florida,home,,
sched_program_florida_w06,program_florida,game_2026_w06_0363,2026,6,program_ole_miss,away,,
sched_program_georgia_state_w06,program_georgia_state,game_2026_w06_0364,2026,6,program_old_dominion,home,,
sched_program_old_dominion_w06,program_old_dominion,game_2026_w06_0364,2026,6,program_georgia_state,away,,
sched_program_oregon_state_w06,program_oregon_state,game_2026_w06_0365,2026,6,program_texas_state,home,,
sched_program_texas_state_w06,program_texas_state,game_2026_w06_0365,2026,6,program_oregon_state,away,,
sched_program_tennessee_w06,program_tennessee,game_2026_w06_0366,2026,6,program_missouri,home,,
sched_program_missouri_w06,program_missouri,game_2026_w06_0366,2026,6,program_tennessee,away,,
sched_program_cincinnati_w06,program_cincinnati,game_2026_w06_0367,2026,6,program_byu,home,,
sched_program_byu_w06,program_byu,game_2026_w06_0367,2026,6,program_cincinnati,away,,
sched_program_kentucky_w06,program_kentucky,game_2026_w06_0368,2026,6,program_texas_a_m,home,,
sched_program_texas_a_m_w06,program_texas_a_m,game_2026_w06_0368,2026,6,program_kentucky,away,,
sched_program_delaware_w06,program_delaware,game_2026_w06_0369,2026,6,program_jacksonville_state,home,,
sched_program_jacksonville_state_w06,program_jacksonville_state,game_2026_w06_0369,2026,6,program_delaware,away,,
sched_program_auburn_w06,program_auburn,game_2026_w06_0370,2026,6,program_alabama,home,,
sched_program_alabama_w06,program_alabama,game_2026_w06_0370,2026,6,program_auburn,away,,
sched_program_notre_dame_w06,program_notre_dame,game_2026_w06_0371,2026,6,program_uconn,home,,
sched_program_uconn_w06,program_uconn,game_2026_w06_0371,2026,6,program_notre_dame,away,,
sched_program_purdue_w06,program_purdue,game_2026_w06_0372,2026,6,program_oregon,home,,
sched_program_oregon_w06,program_oregon,game_2026_w06_0372,2026,6,program_purdue,away,,
sched_program_michigan_w06,program_michigan,game_2026_w06_0373,2026,6,program_minnesota,home,,
sched_program_minnesota_w06,program_minnesota,game_2026_w06_0373,2026,6,program_michigan,away,,
sched_program_colorado_state_w06,program_colorado_state,game_2026_w06_0374,2026,6,program_utah_state,home,,
sched_program_utah_state_w06,program_utah_state,game_2026_w06_0374,2026,6,program_colorado_state,away,,
sched_program_charlotte_w06,program_charlotte,game_2026_w06_0375,2026,6,program_uab,home,,
sched_program_uab_w06,program_uab,game_2026_w06_0375,2026,6,program_charlotte,away,,
sched_program_smu_w06,program_smu,game_2026_w06_0376,2026,6,program_virginia_tech,home,,
sched_program_virginia_tech_w06,program_virginia_tech,game_2026_w06_0376,2026,6,program_smu,away,,
sched_program_temple_w06,program_temple,game_2026_w06_0377,2026,6,program_tulane,home,,
sched_program_tulane_w06,program_tulane,game_2026_w06_0377,2026,6,program_temple,away,,
sched_program_northwestern_w06,program_northwestern,game_2026_w06_0378,2026,6,program_washington,home,,
sched_program_washington_w06,program_washington,game_2026_w06_0378,2026,6,program_northwestern,away,,
sched_program_boston_college_w06,program_boston_college,game_2026_w06_0379,2026,6,program_louisville,home,,
sched_program_louisville_w06,program_louisville,game_2026_w06_0379,2026,6,program_boston_college,away,,
sched_program_florida_state_w06,program_florida_state,game_2026_w06_0380,2026,6,program_stanford,home,,
sched_program_stanford_w06,program_stanford,game_2026_w06_0380,2026,6,program_florida_state,away,,
sched_program_appalachian_state_w06,program_appalachian_state,game_2026_w06_0381,2026,6,program_south_alabama,home,,
sched_program_south_alabama_w06,program_south_alabama,game_2026_w06_0381,2026,6,program_appalachian_state,away,,
sched_program_south_carolina_w06,program_south_carolina,game_2026_w06_0382,2026,6,program_mississippi_state,home,,
sched_program_mississippi_state_w06,program_mississippi_state,game_2026_w06_0382,2026,6,program_south_carolina,away,,
sched_program_arizona_state_w06,program_arizona_state,game_2026_w06_0383,2026,6,program_kansas_state,home,,
sched_program_kansas_state_w06,program_kansas_state,game_2026_w06_0383,2026,6,program_arizona_state,away,,
sched_program_sacramento_state_w06,program_sacramento_state,game_2026_w06_0384,2026,6,program_buffalo,home,,
sched_program_buffalo_w06,program_buffalo,game_2026_w06_0384,2026,6,program_sacramento_state,away,,
sched_program_wake_forest_w06,program_wake_forest,game_2026_w06_0385,2026,6,program_clemson,home,,
sched_program_clemson_w06,program_clemson,game_2026_w06_0385,2026,6,program_wake_forest,away,,
sched_program_georgia_w06,program_georgia,game_2026_w06_0386,2026,6,program_vanderbilt,home,,
sched_program_vanderbilt_w06,program_vanderbilt,game_2026_w06_0386,2026,6,program_georgia,away,,
sched_program_iowa_state_w06,program_iowa_state,game_2026_w06_0387,2026,6,program_houston,home,,
sched_program_houston_w06,program_houston,game_2026_w06_0387,2026,6,program_iowa_state,away,,
sched_program_arkansas_state_w06,program_arkansas_state,game_2026_w06_0388,2026,6,program_marshall,home,,
sched_program_marshall_w06,program_marshall,game_2026_w06_0388,2026,6,program_arkansas_state,away,,
sched_program_duke_w06,program_duke,game_2026_w06_0389,2026,6,program_pittsburgh,home,,
sched_program_pittsburgh_w06,program_pittsburgh,game_2026_w06_0389,2026,6,program_duke,away,,
sched_program_sam_houston_w06,program_sam_houston,game_2026_w06_0390,2026,6,program_new_mexico_state,home,,
sched_program_new_mexico_state_w06,program_new_mexico_state,game_2026_w06_0390,2026,6,program_sam_houston,away,,
sched_program_colorado_w06,program_colorado,game_2026_w06_0391,2026,6,program_west_virginia,home,,
sched_program_west_virginia_w06,program_west_virginia,game_2026_w06_0391,2026,6,program_colorado,away,,
sched_program_lsu_w06,program_lsu,game_2026_w06_0392,2026,6,program_arkansas,home,,
sched_program_arkansas_w06,program_arkansas,game_2026_w06_0392,2026,6,program_lsu,away,,
sched_program_nc_state_w06,program_nc_state,game_2026_w06_0393,2026,6,program_syracuse,home,,
sched_program_syracuse_w06,program_syracuse,game_2026_w06_0393,2026,6,program_nc_state,away,,
sched_program_southern_miss_w06,program_southern_miss,game_2026_w06_0394,2026,6,program_louisiana,home,,
sched_program_louisiana_w06,program_louisiana,game_2026_w06_0394,2026,6,program_southern_miss,away,,
sched_program_washington_state_w06,program_washington_state,game_2026_w06_0395,2026,6,program_boise_state,home,,
sched_program_boise_state_w06,program_boise_state,game_2026_w06_0395,2026,6,program_washington_state,away,,
sched_program_fiu_w06,program_fiu,game_2026_w06_0396,2026,6,program_middle_tennessee,home,,
sched_program_middle_tennessee_w06,program_middle_tennessee,game_2026_w06_0396,2026,6,program_fiu,away,,
sched_program_utep_w06,program_utep,game_2026_w06_0397,2026,6,program_san_jose_state,home,,
sched_program_san_jose_state_w06,program_san_jose_state,game_2026_w06_0397,2026,6,program_utep,away,,
sched_program_maryland_w06,program_maryland,game_2026_w06_0398,2026,6,program_ucla,home,,
sched_program_ucla_w06,program_ucla,game_2026_w06_0398,2026,6,program_maryland,away,,
sched_program_missouri_state_w06,program_missouri_state,game_2026_w06_0399,2026,6,program_kennesaw_state,home,,
sched_program_kennesaw_state_w06,program_kennesaw_state,game_2026_w06_0399,2026,6,program_missouri_state,away,,
sched_program_tcu_w06,program_tcu,game_2026_w06_0400,2026,6,program_kansas,home,,
sched_program_kansas_w06,program_kansas,game_2026_w06_0400,2026,6,program_tcu,away,,
sched_program_ucf_w06,program_ucf,game_2026_w06_0401,2026,6,program_utah,home,,
sched_program_utah_w06,program_utah,game_2026_w06_0401,2026,6,program_ucf,away,,
sched_program_unlv_w06,program_unlv,game_2026_w06_0402,2026,6,program_air_force,home,,
sched_program_air_force_w06,program_air_force,game_2026_w06_0402,2026,6,program_unlv,away,,
sched_program_army_w06,program_army,game_2026_w06_0403,2026,6,program_florida_atlantic,home,,
sched_program_florida_atlantic_w06,program_florida_atlantic,game_2026_w06_0403,2026,6,program_army,away,,
sched_program_virginia_w06,program_virginia,game_2026_w06_0404,2026,6,program_georgia_tech,home,,
sched_program_georgia_tech_w06,program_georgia_tech,game_2026_w06_0404,2026,6,program_virginia,away,,
sched_program_fresno_state_w06,program_fresno_state,game_2026_w06_0405,2026,6,program_san_diego_state,home,,
sched_program_san_diego_state_w06,program_san_diego_state,game_2026_w06_0405,2026,6,program_fresno_state,away,,
sched_program_ohio_w06,program_ohio,game_2026_w06_0406,2026,6,program_miami_oh,home,,
sched_program_miami_oh_w06,program_miami_oh,game_2026_w06_0406,2026,6,program_ohio,away,,
sched_program_akron_w06,program_akron,game_2026_w06_0407,2026,6,program_western_michigan,home,,
sched_program_western_michigan_w06,program_western_michigan,game_2026_w06_0407,2026,6,program_akron,away,,
sched_program_north_dakota_state_w06,program_north_dakota_state,game_2026_w06_0408,2026,6,program_northern_illinois,home,,
sched_program_northern_illinois_w06,program_northern_illinois,game_2026_w06_0408,2026,6,program_north_dakota_state,away,,
sched_program_north_texas_w06,program_north_texas,game_2026_w06_0409,2026,6,program_utsa,home,,
sched_program_utsa_w06,program_utsa,game_2026_w06_0409,2026,6,program_north_texas,away,,
sched_program_texas_tech_w06,program_texas_tech,game_2026_w06_0410,2026,6,program_central_michigan,home,,
sched_program_central_michigan_w06,program_central_michigan,game_2026_w06_0410,2026,6,program_texas_tech,away,,
sched_program_michigan_state_w06,program_michigan_state,game_2026_w06_0411,2026,6,program_nebraska,home,,
sched_program_nebraska_w06,program_nebraska,game_2026_w06_0411,2026,6,program_michigan_state,away,,
sched_program_baylor_w06,program_baylor,game_2026_w06_0412,2026,6,program_miami_fl,home,,
sched_program_miami_fl_w06,program_miami_fl,game_2026_w06_0412,2026,6,program_baylor,away,,
sched_program_penn_state_w06,program_penn_state,game_2026_w06_0413,2026,6,program_rutgers,home,,
sched_program_rutgers_w06,program_rutgers,game_2026_w06_0413,2026,6,program_penn_state,away,,
sched_program_james_madison_w06,program_james_madison,game_2026_w06_0414,2026,6,program_georgia_southern,home,,
sched_program_georgia_southern_w06,program_georgia_southern,game_2026_w06_0414,2026,6,program_james_madison,away,,
sched_program_mississippi_state_w07,program_mississippi_state,game_2026_w07_0415,2026,7,program_oklahoma,home,,
sched_program_oklahoma_w07,program_oklahoma,game_2026_w07_0415,2026,7,program_mississippi_state,away,,
sched_program_san_diego_state_w07,program_san_diego_state,game_2026_w07_0416,2026,7,program_colorado_state,home,,
sched_program_colorado_state_w07,program_colorado_state,game_2026_w07_0416,2026,7,program_san_diego_state,away,,
sched_program_coastal_carolina_w07,program_coastal_carolina,game_2026_w07_0417,2026,7,program_marshall,home,,
sched_program_marshall_w07,program_marshall,game_2026_w07_0417,2026,7,program_coastal_carolina,away,,
sched_program_wisconsin_w07,program_wisconsin,game_2026_w07_0418,2026,7,program_nebraska,home,,
sched_program_nebraska_w07,program_nebraska,game_2026_w07_0418,2026,7,program_wisconsin,away,,
sched_program_jacksonville_state_w07,program_jacksonville_state,game_2026_w07_0419,2026,7,program_middle_tennessee,home,,
sched_program_middle_tennessee_w07,program_middle_tennessee,game_2026_w07_0419,2026,7,program_jacksonville_state,away,,
sched_program_tcu_w07,program_tcu,game_2026_w07_0420,2026,7,program_ucf,home,,
sched_program_ucf_w07,program_ucf,game_2026_w07_0420,2026,7,program_tcu,away,,
sched_program_washington_state_w07,program_washington_state,game_2026_w07_0421,2026,7,program_boise_state,home,,
sched_program_boise_state_w07,program_boise_state,game_2026_w07_0421,2026,7,program_washington_state,away,,
sched_program_utah_w07,program_utah,game_2026_w07_0422,2026,7,program_cincinnati,home,,
sched_program_cincinnati_w07,program_cincinnati,game_2026_w07_0422,2026,7,program_utah,away,,
sched_program_clemson_w07,program_clemson,game_2026_w07_0423,2026,7,program_north_carolina,home,,
sched_program_north_carolina_w07,program_north_carolina,game_2026_w07_0423,2026,7,program_clemson,away,,
sched_program_oklahoma_state_w07,program_oklahoma_state,game_2026_w07_0424,2026,7,program_iowa_state,home,,
sched_program_iowa_state_w07,program_iowa_state,game_2026_w07_0424,2026,7,program_oklahoma_state,away,,
sched_program_florida_state_w07,program_florida_state,game_2026_w07_0425,2026,7,program_georgia_tech,home,,
sched_program_georgia_tech_w07,program_georgia_tech,game_2026_w07_0425,2026,7,program_florida_state,away,,
sched_program_tennessee_w07,program_tennessee,game_2026_w07_0426,2026,7,program_texas_a_m,home,,
sched_program_texas_a_m_w07,program_texas_a_m,game_2026_w07_0426,2026,7,program_tennessee,away,,
sched_program_arkansas_w07,program_arkansas,game_2026_w07_0427,2026,7,program_ole_miss,home,,
sched_program_ole_miss_w07,program_ole_miss,game_2026_w07_0427,2026,7,program_arkansas,away,,
sched_program_miami_fl_w07,program_miami_fl,game_2026_w07_0428,2026,7,program_syracuse,home,,
sched_program_syracuse_w07,program_syracuse,game_2026_w07_0428,2026,7,program_miami_fl,away,,
sched_program_northern_illinois_w07,program_northern_illinois,game_2026_w07_0429,2026,7,program_unlv,home,,
sched_program_unlv_w07,program_unlv,game_2026_w07_0429,2026,7,program_northern_illinois,away,,
sched_program_north_dakota_state_w07,program_north_dakota_state,game_2026_w07_0430,2026,7,program_san_jose_state,home,,
sched_program_san_jose_state_w07,program_san_jose_state,game_2026_w07_0430,2026,7,program_north_dakota_state,away,,
sched_program_louisiana_tech_w07,program_louisiana_tech,game_2026_w07_0431,2026,7,program_appalachian_state,home,,
sched_program_appalachian_state_w07,program_appalachian_state,game_2026_w07_0431,2026,7,program_louisiana_tech,away,,
sched_program_navy_w07,program_navy,game_2026_w07_0432,2026,7,program_uab,home,,
sched_program_uab_w07,program_uab,game_2026_w07_0432,2026,7,program_navy,away,,
sched_program_minnesota_w07,program_minnesota,game_2026_w07_0433,2026,7,program_penn_state,home,,
sched_program_penn_state_w07,program_penn_state,game_2026_w07_0433,2026,7,program_minnesota,away,,
sched_program_indiana_w07,program_indiana,game_2026_w07_0434,2026,7,program_maryland,home,,
sched_program_maryland_w07,program_maryland,game_2026_w07_0434,2026,7,program_indiana,away,,
sched_program_oregon_state_w07,program_oregon_state,game_2026_w07_0435,2026,7,program_texas_state,home,,
sched_program_texas_state_w07,program_texas_state,game_2026_w07_0435,2026,7,program_oregon_state,away,,
sched_program_usc_w07,program_usc,game_2026_w07_0436,2026,7,program_illinois,home,,
sched_program_illinois_w07,program_illinois,game_2026_w07_0436,2026,7,program_usc,away,,
sched_program_ohio_w07,program_ohio,game_2026_w07_0437,2026,7,program_miami_oh,home,,
sched_program_miami_oh_w07,program_miami_oh,game_2026_w07_0437,2026,7,program_ohio,away,,
sched_program_new_mexico_w07,program_new_mexico,game_2026_w07_0438,2026,7,program_hawaii,home,,
sched_program_hawaii_w07,program_hawaii,game_2026_w07_0438,2026,7,program_new_mexico,away,,
sched_program_houston_w07,program_houston,game_2026_w07_0439,2026,7,program_kansas_state,home,,
sched_program_kansas_state_w07,program_kansas_state,game_2026_w07_0439,2026,7,program_houston,away,,
sched_program_nevada_w07,program_nevada,game_2026_w07_0440,2026,7,program_wyoming,home,,
sched_program_wyoming_w07,program_wyoming,game_2026_w07_0440,2026,7,program_nevada,away,,
sched_program_ohio_state_w07,program_ohio_state,game_2026_w07_0441,2026,7,program_rutgers,home,,
sched_program_rutgers_w07,program_rutgers,game_2026_w07_0441,2026,7,program_ohio_state,away,,
sched_program_ball_state_w07,program_ball_state,game_2026_w07_0442,2026,7,program_bowling_green,home,,
