personId,programId,seasonYear,estimatedNilValue,nilStatus,marketability,socialFollowing
person_010080,program_kennesaw_state,2026,3095353,pending,51,30261
person_010081,program_kennesaw_state,2026,125016,pending,54,94124
person_010082,program_kennesaw_state,2026,1791843,local_deal,75,73062
person_010083,program_kennesaw_state,2026,2527,national_brand,21,66930
person_010084,program_kennesaw_state,2026,616904,national_brand,67,121223
person_010085,program_kennesaw_state,2026,2210162,national_brand,74,111512
person_010086,program_kennesaw_state,2026,2961119,none,75,147490
person_010087,program_kennesaw_state,2026,1620582,local_deal,53,146121
person_010088,program_kennesaw_state,2026,2198851,pending,63,360670
person_010089,program_kennesaw_state,2026,2718983,collective_deal,62,215691
person_010090,program_kennesaw_state,2026,2278567,pending,82,73025
person_010091,program_kennesaw_state,2026,3325274,local_deal,66,132281
person_010092,program_kennesaw_state,2026,1737694,none,47,39456
person_010093,program_kennesaw_state,2026,2598497,pending,67,9641
person_010094,program_kennesaw_state,2026,1342497,collective_deal,57,18346
person_010095,program_kennesaw_state,2026,2523,none,38,9070
person_010096,program_kennesaw_state,2026,1936,local_deal,71,90452
person_010097,program_kennesaw_state,2026,1731280,none,59,154851
person_010098,program_kennesaw_state,2026,491190,pending,64,163472
person_010099,program_kennesaw_state,2026,4430687,national_brand,52,300879
person_010100,program_kennesaw_state,2026,2522,pending,99,142900
person_010101,program_kennesaw_state,2026,3396665,pending,35,220373
person_010102,program_kennesaw_state,2026,2191514,pending,99,75380
person_010103,program_kennesaw_state,2026,6414,pending,58,47849
person_010104,program_kennesaw_state,2026,2846856,local_deal,67,65148
person_010105,program_kennesaw_state,2026,990544,pending,76,78561
person_010106,program_kennesaw_state,2026,2723,collective_deal,44,23360
person_010107,program_kennesaw_state,2026,3333197,national_brand,78,315004
person_010108,program_kennesaw_state,2026,6257,collective_deal,48,23131
person_010109,program_kennesaw_state,2026,8279,none,30,31450
person_010110,program_kennesaw_state,2026,2325896,national_brand,99,40461
person_010111,program_kennesaw_state,2026,5488,national_brand,80,146304
person_010112,program_kennesaw_state,2026,1884456,local_deal,51,177214
person_010113,program_kennesaw_state,2026,3090822,none,85,261123
person_010114,program_kennesaw_state,2026,334468,pending,73,234476
person_010115,program_kennesaw_state,2026,1439730,pending,64,138548
person_010130,program_liberty,2026,549226,local_deal,39,87610
person_010131,program_liberty,2026,3549679,collective_deal,99,67023
person_010132,program_liberty,2026,335432,pending,78,213960
person_010133,program_liberty,2026,648776,none,57,203815
person_010134,program_liberty,2026,4415283,none,60,382580
person_010135,program_liberty,2026,2759820,none,88,415888
person_010136,program_liberty,2026,1687532,collective_deal,93,7377
person_010137,program_liberty,2026,1136090,none,57,12725
person_010138,program_liberty,2026,813391,national_brand,62,23026
person_010139,program_liberty,2026,518182,local_deal,71,133900
person_010140,program_liberty,2026,819514,pending,77,243053
person_010141,program_liberty,2026,3805437,collective_deal,80,216666
person_010142,program_liberty,2026,2196913,local_deal,83,218265
person_010143,program_liberty,2026,2803613,none,77,147364
person_010144,program_liberty,2026,3375254,national_brand,74,249571
person_010145,program_liberty,2026,2467650,national_brand,91,216626
person_010146,program_liberty,2026,2919119,pending,63,37234
person_010147,program_liberty,2026,4459477,pending,70,54476
person_010148,program_liberty,2026,1633065,none,50,166799
person_010149,program_liberty,2026,3053021,collective_deal,80,307038
person_010150,program_liberty,2026,555875,local_deal,80,46462
person_010151,program_liberty,2026,393008,national_brand,49,184149
person_010152,program_liberty,2026,1796,local_deal,57,104268
person_010153,program_liberty,2026,1023417,local_deal,56,227524
person_010154,program_liberty,2026,4226963,local_deal,64,347100
person_010155,program_liberty,2026,3957594,national_brand,62,247227
person_010156,program_liberty,2026,554303,national_brand,58,226267
person_010157,program_liberty,2026,1798357,pending,69,144923
person_010158,program_liberty,2026,302390,national_brand,83,178370
person_010159,program_liberty,2026,1847275,pending,78,90323
person_010160,program_liberty,2026,3340179,collective_deal,74,95135
person_010161,program_liberty,2026,997379,local_deal,74,150319
person_010162,program_liberty,2026,4459188,none,74,303487
person_010163,program_liberty,2026,257280,local_deal,65,149223
person_010164,program_liberty,2026,6018975,pending,99,176055
person_010165,program_liberty,2026,4693,national_brand,64,25240
person_010166,program_liberty,2026,4313566,pending,91,355379
person_010167,program_liberty,2026,5595,local_deal,58,44645
person_010168,program_liberty,2026,1270052,national_brand,93,58187
person_010169,program_liberty,2026,2342011,pending,93,194299
person_010170,program_liberty,2026,1115073,local_deal,90,215824
person_010171,program_liberty,2026,1484350,collective_deal,82,19083
person_010172,program_liberty,2026,546496,none,87,288105
person_010173,program_liberty,2026,7557,pending,73,144787
person_010174,program_liberty,2026,504805,none,57,256413
person_010175,program_liberty,2026,2380080,none,45,227842
person_010176,program_liberty,2026,3288023,local_deal,66,156025
person_010177,program_liberty,2026,4553,national_brand,33,108979
person_010178,program_liberty,2026,1289841,collective_deal,35,220223
person_010179,program_liberty,2026,2947366,none,64,171304
person_010180,program_liberty,2026,2488727,local_deal,44,186757
person_010181,program_liberty,2026,4181081,collective_deal,99,324643
person_010182,program_liberty,2026,1676930,local_deal,48,30829
person_010183,program_liberty,2026,1003701,local_deal,62,188936
person_010184,program_liberty,2026,3258927,national_brand,37,277538
person_010185,program_liberty,2026,1368,local_deal,61,68004
person_010186,program_liberty,2026,2467448,collective_deal,77,111880
person_010187,program_liberty,2026,2659149,none,79,120426
person_010188,program_liberty,2026,1888,collective_deal,65,141704
person_010189,program_liberty,2026,809467,collective_deal,66,175021
person_010190,program_liberty,2026,2897591,national_brand,67,110627
person_010191,program_liberty,2026,571100,pending,68,377996
person_010192,program_liberty,2026,1530313,collective_deal,73,174153
person_010193,program_liberty,2026,101344,local_deal,97,54567
person_010194,program_liberty,2026,2442963,local_deal,92,80370
person_010195,program_liberty,2026,5846,none,73,115709
person_010196,program_liberty,2026,1171785,collective_deal,67,25990
person_010197,program_liberty,2026,4036005,collective_deal,72,171215
person_010198,program_liberty,2026,3200,local_deal,47,7925
person_010199,program_liberty,2026,202113,collective_deal,85,84215
person_010200,program_liberty,2026,2904089,local_deal,72,68651
person_010201,program_liberty,2026,1054794,none,82,175217
person_010202,program_liberty,2026,2837008,collective_deal,82,216272
person_010203,program_liberty,2026,5029198,local_deal,76,24315
person_010204,program_liberty,2026,4922106,local_deal,87,262578
person_010205,program_liberty,2026,1448170,local_deal,73,257299
person_010206,program_liberty,2026,851079,collective_deal,79,180146
person_010207,program_liberty,2026,3528794,local_deal,82,50187
person_010208,program_liberty,2026,3384954,national_brand,89,138619
person_010209,program_liberty,2026,652042,none,83,231254
person_010210,program_liberty,2026,5537428,collective_deal,88,373759
person_010211,program_liberty,2026,3501720,pending,75,266092
person_010212,program_liberty,2026,914444,local_deal,72,219164
person_010213,program_liberty,2026,740526,collective_deal,64,12488
person_010214,program_liberty,2026,1332598,collective_deal,87,197796
person_010215,program_liberty,2026,3875920,collective_deal,88,204349
person_010216,program_liberty,2026,573120,national_brand,77,142192
person_010217,program_liberty,2026,2586791,collective_deal,64,113892
person_010218,program_liberty,2026,3817772,pending,72,271696
person_010219,program_liberty,2026,1943025,pending,87,284093
person_010220,program_liberty,2026,3087818,collective_deal,79,126078
person_010221,program_liberty,2026,805444,local_deal,72,175118
person_010222,program_liberty,2026,2754926,none,85,149403
person_010223,program_liberty,2026,1420738,local_deal,68,13387
person_010224,program_liberty,2026,2324565,national_brand,95,69672
person_010225,program_liberty,2026,1267676,collective_deal,82,256395
person_010226,program_liberty,2026,2389046,pending,81,85483
person_010227,program_liberty,2026,182525,local_deal,35,162555
person_010228,program_liberty,2026,2837483,pending,75,87502
person_010229,program_liberty,2026,659511,national_brand,81,97614
person_010230,program_liberty,2026,4602216,local_deal,80,308775
person_010231,program_liberty,2026,2835370,collective_deal,64,185154
person_010232,program_liberty,2026,2306624,none,65,108943
person_010233,program_liberty,2026,2741222,pending,76,208280
person_010234,program_liberty,2026,4868182,national_brand,90,89076
person_010249,program_middle_tennessee,2026,4637857,pending,68,142759
person_010250,program_middle_tennessee,2026,266531,none,59,54171
person_010251,program_middle_tennessee,2026,1517524,none,62,48334
person_010252,program_middle_tennessee,2026,199750,none,83,169906
person_010253,program_middle_tennessee,2026,1828571,collective_deal,78,120135
person_010254,program_middle_tennessee,2026,2854442,none,56,58044
person_010255,program_middle_tennessee,2026,1798383,local_deal,79,50677
person_010256,program_middle_tennessee,2026,3450929,none,82,164782
person_010257,program_middle_tennessee,2026,2353929,national_brand,66,164548
person_010258,program_middle_tennessee,2026,1014603,national_brand,67,394803
person_010259,program_middle_tennessee,2026,1911905,national_brand,82,211539
person_010260,program_middle_tennessee,2026,2663775,local_deal,59,194565
person_010261,program_middle_tennessee,2026,2241724,local_deal,65,179538
person_010262,program_middle_tennessee,2026,3893347,national_brand,84,110388
person_010263,program_middle_tennessee,2026,4599175,national_brand,55,210868
person_010264,program_middle_tennessee,2026,4306878,none,77,286510
person_010265,program_middle_tennessee,2026,749166,pending,59,68469
person_010266,program_middle_tennessee,2026,1686129,collective_deal,69,296703
person_010267,program_middle_tennessee,2026,3646716,none,89,205415
person_010268,program_middle_tennessee,2026,3224048,collective_deal,63,45918
person_010269,program_middle_tennessee,2026,1276914,national_brand,46,56217
person_010270,program_middle_tennessee,2026,3965493,national_brand,50,233084
person_010271,program_middle_tennessee,2026,1076615,local_deal,99,147036
person_010272,program_middle_tennessee,2026,5344,collective_deal,50,70862
person_010273,program_middle_tennessee,2026,1123582,pending,79,71702
person_010274,program_middle_tennessee,2026,694274,national_brand,73,216418
person_010275,program_middle_tennessee,2026,4113180,local_deal,94,370298
person_010276,program_middle_tennessee,2026,1098591,national_brand,67,62298
person_010277,program_middle_tennessee,2026,1988,none,86,131091
person_010278,program_middle_tennessee,2026,4622,collective_deal,45,97584
person_010279,program_middle_tennessee,2026,2705563,pending,62,328621
person_010280,program_middle_tennessee,2026,431428,pending,99,135907
person_010281,program_middle_tennessee,2026,3884226,none,91,60973
person_010282,program_middle_tennessee,2026,1144953,collective_deal,86,161075
person_010283,program_middle_tennessee,2026,1319162,pending,65,185651
person_010284,program_middle_tennessee,2026,217981,collective_deal,99,285369
person_010285,program_middle_tennessee,2026,2486895,collective_deal,62,280584
person_010286,program_middle_tennessee,2026,284811,pending,75,69553
person_010287,program_middle_tennessee,2026,711025,collective_deal,75,256685
person_010288,program_middle_tennessee,2026,1339988,local_deal,56,299089
person_010289,program_middle_tennessee,2026,1720331,none,42,57955
person_010290,program_middle_tennessee,2026,5028005,local_deal,95,77537
person_010291,program_middle_tennessee,2026,787870,collective_deal,91,66741
person_010292,program_middle_tennessee,2026,2129350,pending,68,52658
person_010293,program_middle_tennessee,2026,3438007,none,74,107118
person_010294,program_middle_tennessee,2026,3092359,none,99,204111
person_010295,program_middle_tennessee,2026,1792761,pending,80,174301
person_010296,program_middle_tennessee,2026,8266,none,71,138745
person_010297,program_middle_tennessee,2026,2719071,pending,35,94405
person_010298,program_middle_tennessee,2026,2853863,collective_deal,69,246783
person_010299,program_middle_tennessee,2026,4670889,none,71,245943
person_010300,program_middle_tennessee,2026,1726373,none,66,187742
person_010301,program_middle_tennessee,2026,1349630,local_deal,58,238667
person_010302,program_middle_tennessee,2026,3028727,collective_deal,66,7222
person_010303,program_middle_tennessee,2026,2708019,local_deal,42,55789
person_010304,program_middle_tennessee,2026,3605178,national_brand,63,218421
person_010305,program_middle_tennessee,2026,4283129,national_brand,74,315777
person_010306,program_middle_tennessee,2026,2192074,local_deal,66,145031
person_010307,program_middle_tennessee,2026,1658579,collective_deal,76,221126
person_010308,program_middle_tennessee,2026,1591981,national_brand,89,137759
person_010309,program_middle_tennessee,2026,3764918,national_brand,56,218138
person_010310,program_middle_tennessee,2026,388836,pending,66,155159
person_010311,program_middle_tennessee,2026,1551485,national_brand,38,40195
person_010312,program_middle_tennessee,2026,3279618,local_deal,90,206281
person_010313,program_middle_tennessee,2026,2483156,local_deal,75,151419
person_010314,program_middle_tennessee,2026,6299,local_deal,55,42605
person_010315,program_middle_tennessee,2026,1737989,pending,49,70050
person_010316,program_middle_tennessee,2026,5302,none,71,41455
person_010317,program_middle_tennessee,2026,712369,pending,98,17500
person_010318,program_middle_tennessee,2026,2380745,local_deal,78,234854
person_010319,program_middle_tennessee,2026,1600364,none,89,28405
person_010320,program_middle_tennessee,2026,1813505,pending,24,132323
person_010321,program_middle_tennessee,2026,1459519,national_brand,93,201142
person_010322,program_middle_tennessee,2026,2692949,national_brand,79,117473
person_010323,program_middle_tennessee,2026,605968,pending,79,344037
person_010324,program_middle_tennessee,2026,345905,national_brand,76,283409
person_010325,program_middle_tennessee,2026,111132,local_deal,59,6580
person_010326,program_middle_tennessee,2026,772266,local_deal,83,257980
person_010327,program_middle_tennessee,2026,678827,national_brand,72,339959
person_010328,program_middle_tennessee,2026,2961552,national_brand,60,322486
person_010329,program_middle_tennessee,2026,1723538,local_deal,85,165177
person_010330,program_middle_tennessee,2026,2401475,collective_deal,99,88649
person_010331,program_middle_tennessee,2026,2051362,none,64,214299
person_010332,program_middle_tennessee,2026,3226254,collective_deal,69,58003
person_010333,program_middle_tennessee,2026,503729,local_deal,64,21965
person_010334,program_middle_tennessee,2026,92204,national_brand,68,250655
person_010335,program_middle_tennessee,2026,711257,local_deal,56,42426
person_010336,program_middle_tennessee,2026,116247,none,50,151869
person_010337,program_middle_tennessee,2026,74387,pending,27,69273
person_010338,program_middle_tennessee,2026,3264,collective_deal,68,79603
person_010339,program_middle_tennessee,2026,630260,collective_deal,66,55574
person_010340,program_middle_tennessee,2026,3194810,none,74,142202
person_010341,program_middle_tennessee,2026,849610,local_deal,82,40943
person_010342,program_middle_tennessee,2026,453709,local_deal,74,196164
person_010343,program_middle_tennessee,2026,635665,national_brand,74,191719
person_010344,program_middle_tennessee,2026,1846671,none,72,288280
person_010345,program_middle_tennessee,2026,2596101,national_brand,73,32891
person_010346,program_middle_tennessee,2026,525907,collective_deal,61,194961
person_010347,program_middle_tennessee,2026,2669416,pending,42,212562
person_010348,program_middle_tennessee,2026,2427703,collective_deal,55,31238
person_010349,program_middle_tennessee,2026,1437665,local_deal,67,40440
person_010350,program_middle_tennessee,2026,2781876,none,76,196104
person_010351,program_middle_tennessee,2026,6599,pending,84,127103
person_010352,program_middle_tennessee,2026,3935380,collective_deal,79,58343
person_010353,program_middle_tennessee,2026,1946,local_deal,65,13747
person_010368,program_missouri_state,2026,3283168,collective_deal,35,34228
person_010369,program_missouri_state,2026,2931395,collective_deal,60,60489
person_010370,program_missouri_state,2026,2207799,local_deal,51,210845
person_010371,program_missouri_state,2026,2335853,none,75,101149
person_010372,program_missouri_state,2026,2807198,none,48,240423
person_010373,program_missouri_state,2026,2226135,none,50,189873
person_010374,program_missouri_state,2026,1308,national_brand,49,98661
person_010375,program_missouri_state,2026,2480637,pending,55,250998
person_010376,program_missouri_state,2026,3490203,none,74,38791
person_010377,program_missouri_state,2026,223469,none,47,170699
person_010378,program_missouri_state,2026,2513882,national_brand,59,306383
person_010379,program_missouri_state,2026,980464,none,38,111730
person_010380,program_missouri_state,2026,4459,national_brand,53,33584
person_010381,program_missouri_state,2026,2848,pending,75,55070
person_010382,program_missouri_state,2026,5825,local_deal,32,46225
person_010383,program_missouri_state,2026,3028199,collective_deal,55,38893
person_010384,program_missouri_state,2026,3152479,local_deal,66,110730
person_010385,program_missouri_state,2026,2658266,national_brand,45,120497
person_010386,program_missouri_state,2026,1715,national_brand,51,63415
person_010387,program_missouri_state,2026,965109,local_deal,79,38514
person_010388,program_missouri_state,2026,2070713,pending,54,138128
person_010389,program_missouri_state,2026,5147754,none,66,93087
person_010390,program_missouri_state,2026,3107579,national_brand,72,176130
person_010391,program_missouri_state,2026,2334276,collective_deal,61,86772
person_010392,program_missouri_state,2026,8246,local_deal,40,52305
person_010393,program_missouri_state,2026,806531,collective_deal,61,143260
person_010394,program_missouri_state,2026,1943993,pending,56,270140
person_010395,program_missouri_state,2026,3230,none,48,18108
person_010396,program_missouri_state,2026,2267527,national_brand,47,195683
person_010397,program_missouri_state,2026,2819251,local_deal,58,204504
person_010398,program_missouri_state,2026,1332,collective_deal,48,164817
person_010399,program_missouri_state,2026,2401737,local_deal,46,212857
person_010400,program_missouri_state,2026,3538781,national_brand,55,319137
person_010401,program_missouri_state,2026,1595272,local_deal,70,89335
person_010402,program_missouri_state,2026,8900,national_brand,34,71394
person_010403,program_missouri_state,2026,2296,local_deal,52,20644
person_010404,program_missouri_state,2026,1849955,local_deal,59,274058
person_010405,program_missouri_state,2026,1650614,local_deal,83,196397
person_010406,program_missouri_state,2026,767630,pending,57,96476
person_010407,program_missouri_state,2026,2902,local_deal,27,50290
person_010408,program_missouri_state,2026,3136319,national_brand,37,237209
person_010409,program_missouri_state,2026,2945931,none,94,47798
person_010410,program_missouri_state,2026,1655232,none,99,253054
person_010411,program_missouri_state,2026,1582467,none,63,148461
person_010412,program_missouri_state,2026,1938,pending,37,110725
person_010413,program_missouri_state,2026,3368170,none,83,226921
person_010414,program_missouri_state,2026,1238,local_deal,55,101365
person_010415,program_missouri_state,2026,526249,national_brand,59,101656
person_010416,program_missouri_state,2026,1259359,national_brand,73,8590
person_010417,program_missouri_state,2026,625778,local_deal,55,97566
person_010418,program_missouri_state,2026,5806,local_deal,52,118869
person_010419,program_missouri_state,2026,992298,none,55,104295
person_010420,program_missouri_state,2026,888077,local_deal,54,199297
person_010421,program_missouri_state,2026,976472,none,58,137690
person_010422,program_missouri_state,2026,109493,collective_deal,37,77679
person_010423,program_missouri_state,2026,3228,none,54,73302
person_010424,program_missouri_state,2026,5973,local_deal,39,36531
person_010425,program_missouri_state,2026,951926,local_deal,43,168362
person_010426,program_missouri_state,2026,1826947,pending,64,146713
person_010427,program_missouri_state,2026,2559,national_brand,47,21803
person_010428,program_missouri_state,2026,3515,none,60,26428
person_010429,program_missouri_state,2026,431095,none,68,155264
person_010430,program_missouri_state,2026,2780091,collective_deal,53,102358
person_010431,program_missouri_state,2026,2582782,local_deal,52,118168
person_010432,program_missouri_state,2026,504949,collective_deal,99,182041
person_010433,program_missouri_state,2026,3721433,pending,49,161443
person_010434,program_missouri_state,2026,1490294,local_deal,89,178081
person_010435,program_missouri_state,2026,271948,national_brand,57,92010
person_010436,program_missouri_state,2026,1670483,national_brand,56,39168
person_010437,program_missouri_state,2026,2458057,national_brand,60,62324
person_010438,program_missouri_state,2026,4522,pending,50,77532
person_010439,program_missouri_state,2026,2682228,collective_deal,45,90793
person_010440,program_missouri_state,2026,5424,national_brand,54,42343
person_010441,program_missouri_state,2026,3063997,pending,59,26383
person_010442,program_missouri_state,2026,3212597,collective_deal,78,28492
person_010443,program_missouri_state,2026,3099602,national_brand,86,301544
person_010444,program_missouri_state,2026,6671,pending,46,95431
person_010445,program_missouri_state,2026,1622150,local_deal,59,219673
person_010446,program_missouri_state,2026,183665,pending,88,141918
person_010447,program_missouri_state,2026,857106,pending,50,136986
person_010448,program_missouri_state,2026,2032209,pending,14,62896
person_010449,program_missouri_state,2026,2976001,national_brand,31,128213
person_010450,program_missouri_state,2026,1815440,collective_deal,59,100855
person_010451,program_missouri_state,2026,1157042,collective_deal,37,234254
person_010452,program_missouri_state,2026,1251288,collective_deal,71,207504
person_010453,program_missouri_state,2026,3945,local_deal,50,78078
person_010454,program_missouri_state,2026,1560,national_brand,61,32623
person_010455,program_missouri_state,2026,1155,none,53,13360
person_010456,program_missouri_state,2026,2665,none,11,149174
person_010457,program_missouri_state,2026,4455,pending,78,121083
person_010458,program_missouri_state,2026,2806411,collective_deal,63,49259
person_010459,program_missouri_state,2026,59990,local_deal,52,191204
person_010460,program_missouri_state,2026,631871,none,47,88397
person_010461,program_missouri_state,2026,76285,national_brand,65,121592
person_010462,program_missouri_state,2026,8004,national_brand,49,79261
person_010463,program_missouri_state,2026,1030681,national_brand,66,15593
person_010464,program_missouri_state,2026,6590,pending,54,120256
person_010465,program_missouri_state,2026,5994,local_deal,63,72225
person_010466,program_missouri_state,2026,5082,collective_deal,62,60789
person_010467,program_missouri_state,2026,7256,national_brand,69,8179
person_010468,program_missouri_state,2026,3564509,pending,84,163492
person_010469,program_missouri_state,2026,1611102,local_deal,46,18282
person_010470,program_missouri_state,2026,109761,collective_deal,53,193146
person_010471,program_missouri_state,2026,2688502,national_brand,92,44924
person_010472,program_missouri_state,2026,2735879,none,30,301411
person_010487,program_new_mexico_state,2026,572160,national_brand,77,76002
person_010488,program_new_mexico_state,2026,456740,collective_deal,64,78621
person_010489,program_new_mexico_state,2026,2645348,none,55,198592
person_010490,program_new_mexico_state,2026,3729411,national_brand,90,185859
person_010491,program_new_mexico_state,2026,5422590,national_brand,78,124210
person_010492,program_new_mexico_state,2026,3023989,pending,96,76914
person_010493,program_new_mexico_state,2026,2139438,local_deal,52,43899
person_010494,program_new_mexico_state,2026,740287,local_deal,79,168426
person_010495,program_new_mexico_state,2026,206804,local_deal,90,116674
person_010496,program_new_mexico_state,2026,2191941,none,59,98134
person_010497,program_new_mexico_state,2026,209222,pending,60,69741
person_010498,program_new_mexico_state,2026,1805463,local_deal,66,79720
person_010499,program_new_mexico_state,2026,4559,national_brand,87,80794
person_010500,program_new_mexico_state,2026,640813,none,64,231165
person_010501,program_new_mexico_state,2026,2807835,pending,41,8580
person_010502,program_new_mexico_state,2026,2740647,local_deal,53,216128
person_010503,program_new_mexico_state,2026,2058,pending,41,41783
person_010504,program_new_mexico_state,2026,2355285,national_brand,28,33710
person_010505,program_new_mexico_state,2026,5476586,local_deal,82,397205
person_010506,program_new_mexico_state,2026,285231,collective_deal,60,177228
person_010507,program_new_mexico_state,2026,4477473,national_brand,69,208589
person_010508,program_new_mexico_state,2026,209559,national_brand,72,80956
person_010509,program_new_mexico_state,2026,4072869,pending,68,227038
person_010510,program_new_mexico_state,2026,2693,collective_deal,78,162401
person_010511,program_new_mexico_state,2026,605434,collective_deal,56,62196
person_010512,program_new_mexico_state,2026,6578,national_brand,50,55820
person_010513,program_new_mexico_state,2026,1283,none,43,53929
person_010514,program_new_mexico_state,2026,4011838,pending,74,14494
person_010515,program_new_mexico_state,2026,1278655,local_deal,68,67372
person_010516,program_new_mexico_state,2026,3136079,local_deal,62,98157
person_010517,program_new_mexico_state,2026,1956934,collective_deal,87,187746
person_010518,program_new_mexico_state,2026,1019393,collective_deal,62,241807
person_010519,program_new_mexico_state,2026,2710489,pending,82,28371
person_010520,program_new_mexico_state,2026,1691063,national_brand,81,107904
person_010521,program_new_mexico_state,2026,4639562,none,55,286878
person_010522,program_new_mexico_state,2026,2384,local_deal,39,9072
person_010523,program_new_mexico_state,2026,5125,none,55,53018
person_010524,program_new_mexico_state,2026,5476,local_deal,42,44463
person_010525,program_new_mexico_state,2026,896259,local_deal,99,48077
person_010526,program_new_mexico_state,2026,1659375,none,49,98380
person_010527,program_new_mexico_state,2026,2893594,national_brand,73,229644
person_010528,program_new_mexico_state,2026,2007805,national_brand,22,81364
person_010529,program_new_mexico_state,2026,1646176,local_deal,47,166586
person_010530,program_new_mexico_state,2026,3011159,pending,76,86740
person_010531,program_new_mexico_state,2026,5858,national_brand,44,18242
person_010532,program_new_mexico_state,2026,2024186,pending,69,308767
person_010533,program_new_mexico_state,2026,7092,none,67,47710
person_010534,program_new_mexico_state,2026,2638800,collective_deal,90,136957
person_010535,program_new_mexico_state,2026,2330910,pending,64,78608
person_010536,program_new_mexico_state,2026,2207949,none,65,83283
person_010537,program_new_mexico_state,2026,2449683,collective_deal,47,182452
person_010538,program_new_mexico_state,2026,1256250,pending,62,253867
person_010539,program_new_mexico_state,2026,7202,national_brand,31,70855
person_010540,program_new_mexico_state,2026,4421771,national_brand,76,159375
person_010541,program_new_mexico_state,2026,6623,national_brand,54,104739
person_010542,program_new_mexico_state,2026,1125772,collective_deal,50,345003
person_010543,program_new_mexico_state,2026,2446777,collective_deal,99,35733
person_010544,program_new_mexico_state,2026,362011,national_brand,86,117155
person_010545,program_new_mexico_state,2026,417576,collective_deal,66,164815
person_010546,program_new_mexico_state,2026,5369,collective_deal,46,105249
person_010547,program_new_mexico_state,2026,2861003,collective_deal,77,71596
person_010548,program_new_mexico_state,2026,6910,collective_deal,63,69944
person_010549,program_new_mexico_state,2026,2995662,none,86,257140
person_010550,program_new_mexico_state,2026,4998,national_brand,59,54633
person_010551,program_new_mexico_state,2026,4820611,collective_deal,57,163764
person_010552,program_new_mexico_state,2026,150403,collective_deal,91,367741
person_010553,program_new_mexico_state,2026,2142205,local_deal,70,13162
person_010554,program_new_mexico_state,2026,2924960,pending,56,60152
person_010555,program_new_mexico_state,2026,4400761,local_deal,92,209811
person_010556,program_new_mexico_state,2026,3752189,local_deal,50,69672
person_010557,program_new_mexico_state,2026,2390632,pending,63,105528
person_010558,program_new_mexico_state,2026,2532811,collective_deal,31,106752
person_010559,program_new_mexico_state,2026,1998670,none,44,188200
person_010560,program_new_mexico_state,2026,2790601,collective_deal,56,220118
person_010561,program_new_mexico_state,2026,4799,national_brand,39,67723
person_010562,program_new_mexico_state,2026,507631,local_deal,76,15528
person_010563,program_new_mexico_state,2026,2796419,pending,54,70710
person_010564,program_new_mexico_state,2026,2721461,none,46,182897
person_010565,program_new_mexico_state,2026,945904,local_deal,73,174087
person_010566,program_new_mexico_state,2026,5153,collective_deal,42,127510
person_010567,program_new_mexico_state,2026,5182136,local_deal,69,399493
person_010568,program_new_mexico_state,2026,2567017,local_deal,83,91171
person_010569,program_new_mexico_state,2026,3679232,none,99,65155
person_010570,program_new_mexico_state,2026,2534727,collective_deal,60,122512
person_010571,program_new_mexico_state,2026,1016799,collective_deal,90,67408
person_010572,program_new_mexico_state,2026,1682437,national_brand,69,118872
person_010573,program_new_mexico_state,2026,1902471,pending,64,213000
person_010574,program_new_mexico_state,2026,2777665,none,59,270175
person_010575,program_new_mexico_state,2026,1336,none,64,7263
person_010576,program_new_mexico_state,2026,2581877,none,47,7840
person_010577,program_new_mexico_state,2026,400319,collective_deal,86,159361
person_010578,program_new_mexico_state,2026,3979,pending,53,9267
person_010579,program_new_mexico_state,2026,2288109,none,70,56653
person_010580,program_new_mexico_state,2026,2991145,pending,54,193104
person_010581,program_new_mexico_state,2026,929518,collective_deal,65,179404
person_010582,program_new_mexico_state,2026,2505738,none,86,204411
person_010583,program_new_mexico_state,2026,2072927,local_deal,77,6835
person_010584,program_new_mexico_state,2026,2124914,collective_deal,72,201887
person_010585,program_new_mexico_state,2026,2797,local_deal,67,117967
person_010586,program_new_mexico_state,2026,2349013,none,80,117797
person_010587,program_new_mexico_state,2026,1361477,national_brand,99,287784
person_010588,program_new_mexico_state,2026,2225204,national_brand,68,204771
person_010589,program_new_mexico_state,2026,2715273,local_deal,56,241519
person_010590,program_new_mexico_state,2026,8112,national_brand,52,68819
person_010591,program_new_mexico_state,2026,1996417,national_brand,41,61891
person_010606,program_sam_houston,2026,2048528,national_brand,65,145144
person_010607,program_sam_houston,2026,2791992,national_brand,48,205270
person_010608,program_sam_houston,2026,732274,none,66,161589
person_010609,program_sam_houston,2026,703508,collective_deal,54,47972
person_010610,program_sam_houston,2026,241096,local_deal,76,345684
person_010611,program_sam_houston,2026,69931,collective_deal,63,14732
person_010612,program_sam_houston,2026,1325713,collective_deal,80,106113
person_010613,program_sam_houston,2026,2052524,none,58,186109
person_010614,program_sam_houston,2026,2550622,none,55,73101
person_010615,program_sam_houston,2026,2218021,local_deal,97,24471
person_010616,program_sam_houston,2026,674495,pending,46,89009
person_010617,program_sam_houston,2026,700566,none,69,226851
person_010618,program_sam_houston,2026,1369186,collective_deal,32,143926
person_010619,program_sam_houston,2026,1122,pending,46,65532
person_010620,program_sam_houston,2026,470104,none,46,160870
person_010621,program_sam_houston,2026,3054860,none,68,294366
person_010622,program_sam_houston,2026,4376,collective_deal,48,3120
